timestamp,dms_cyclone_id,cyclone_health_score,cyclone_wear_rate_pct,feed_grade_pct,feed_size_mm,media_density_sg,cyclone_pressure_kpa,media_consumption_kg_t,media_recovery_pct,sink_grade_pct,float_grade_pct,sink_yield_pct,dms_recovery,separation_efficiency,ore_density_sg,density_differential,separation_sharpness_dms,media_efficiency,cyclone_health_efficiency_product,wear_impact_on_separation,pressure_utilization,media_consumption_efficiency,size_suitability_for_dms,coarse_fraction_ratio,size_density_interaction,sink_float_separation,yield_recovery_product,dms_upgrade_factor
2020-12-25 08:00:00,dms_cyclone_02,93.2,0.0,43.35,24.3,3.15,106.0,1.96,98.08,50.0,1.6,64.7,0.746,0.908,3.84,0.69,1.38,0.9808,84.6256,0.9079999999999999,0.8833333333333333,0.3786802030456853,1,0.972,16.767,31.05590062111801,0.48266200000000004,1.1531365313653137
2020-12-25 12:00:00,dms_cyclone_03,97.0,0.0,35.88,9.5,3.19,116.0,1.46,98.72,50.0,4.411,58.7,0.818,0.693,4.07,0.8800000000000003,1.7600000000000007,0.9872,67.22099999999999,0.693,0.9666666666666667,0.5564625850340136,0,0.38,8.360000000000003,11.309658448314863,0.48016600000000004,1.3931457230426303
2020-12-25 16:00:00,dms_cyclone_02,71.5,21.6,40.01,21.1,2.99,96.0,1.24,98.94,50.0,3.467,62.0,0.775,0.783,4.06,1.0699999999999994,2.139999999999999,0.9894,55.984500000000004,0.6138720000000001,0.8,0.62,1,0.8440000000000001,22.576999999999988,14.380212827149842,0.4805,1.2493753123438283
2020-12-25 20:00:00,dms_cyclone_01,76.0,13.0,49.58,23.9,3.07,119.0,0.9,98.14,50.0,2.492,69.7,0.703,0.874,4.02,0.9499999999999997,1.8999999999999995,0.9814,66.424,0.76038,0.9916666666666667,0.7725274725274724,1,0.956,22.70499999999999,19.984012789768187,0.489991,1.0082677959265982
2020-12-26 00:00:00,dms_cyclone_01,97.7,0.0,47.98,11.0,3.1,99.0,1.59,98.89,50.0,6.051,68.4,0.713,0.685,3.91,0.81,1.62,0.9889,66.92450000000001,0.685,0.825,0.44562499999999994,1,0.44,8.91,8.249463784853985,0.487692,1.0418837257762035
2020-12-26 04:00:00,dms_cyclone_03,65.3,40.5,44.85,15.8,2.84,118.0,1.63,98.1,50.0,5.774,65.9,0.734,0.678,3.91,1.0700000000000003,2.1400000000000006,0.981,44.2734,0.40341,0.9833333333333333,0.4475609756097561,1,0.632,16.906000000000006,8.644536652835408,0.483706,1.1145786892554614
2020-12-26 08:00:00,dms_cyclone_03,65.4,34.3,38.1,24.4,3.2,85.0,1.42,99.21,50.0,4.677,60.5,0.794,0.693,3.94,0.7399999999999998,1.4799999999999995,0.9921,45.3222,0.45530099999999996,0.7083333333333334,0.5552447552447553,1,0.976,18.055999999999994,10.667804565820356,0.48037,1.311991603253739
2020-12-26 12:00:00,dms_cyclone_02,70.2,30.5,48.19,13.7,2.86,85.0,0.73,99.11,50.0,6.146,68.6,0.711,0.681,3.94,1.08,2.16,0.9911,47.806200000000004,0.473295,0.7083333333333334,0.9608108108108108,1,0.5479999999999999,14.796,8.122157244964264,0.48774599999999996,1.037344398340249
2020-12-26 16:00:00,dms_cyclone_03,67.2,27.2,47.07,16.1,2.96,111.0,1.72,98.89,50.0,7.532,67.7,0.719,0.6,3.87,0.9100000000000001,1.8200000000000003,0.9889,40.32,0.4368,0.925,0.41560693641618496,1,0.644,14.651000000000003,6.629541235746487,0.486763,1.0620220900594732
2020-12-26 20:00:00,dms_cyclone_02,78.8,43.0,41.38,12.2,3.06,89.0,1.75,98.15,50.0,6.148,63.1,0.763,0.629,4.1,1.0399999999999996,2.079999999999999,0.9815,49.5652,0.35853,0.7416666666666667,0.4335227272727273,1,0.488,12.687999999999994,8.119519324455993,0.481453,1.2080212611741967
2020-12-27 00:00:00,dms_cyclone_01,97.4,3.4,41.61,13.8,3.13,96.0,0.62,98.25,50.0,6.036,63.3,0.761,0.637,3.85,0.7200000000000002,1.4400000000000004,0.9825,62.043800000000005,0.615342,0.8,1.2079365079365079,1,0.552,9.936000000000003,8.269930532583528,0.481713,1.201345506967804
2020-12-27 04:00:00,dms_cyclone_01,68.9,17.7,44.55,11.2,2.84,106.0,0.61,99.09,50.0,7.127,65.6,0.737,0.6,4.16,1.3200000000000003,2.6400000000000006,0.9909,41.34,0.49379999999999996,0.8833333333333333,1.1887096774193548,1,0.44799999999999995,14.784000000000002,7.005744710662744,0.48347199999999996,1.1220825852782765
2020-12-27 08:00:00,dms_cyclone_02,57.0,48.8,35.87,24.4,3.13,116.0,0.67,98.97,50.0,3.361,58.7,0.818,0.766,4.11,0.9800000000000004,1.9600000000000009,0.9897,43.662,0.392192,0.9666666666666667,1.2029411764705882,1,0.976,23.91200000000001,14.832393948383269,0.48016600000000004,1.3935340022296545
2020-12-27 12:00:00,dms_cyclone_03,82.8,9.5,46.42,11.4,3.07,98.0,0.98,98.29,50.0,5.872,67.1,0.723,0.684,4.06,0.9899999999999998,1.9799999999999995,0.9829000000000001,56.635200000000005,0.6190200000000001,0.8166666666666667,0.7303030303030302,1,0.456,11.285999999999998,8.500510030601836,0.4851329999999999,1.0768899418479432
2020-12-27 16:00:00,dms_cyclone_01,70.4,29.8,37.32,24.7,3.14,117.0,1.55,98.87,50.0,2.162,59.9,0.802,0.855,4.09,0.9499999999999997,1.8999999999999995,0.9887,60.192,0.60021,0.975,0.5141025641025642,1,0.988,23.464999999999993,23.020257826887665,0.480398,1.339405304045004
2020-12-27 20:00:00,dms_cyclone_03,98.0,0.0,47.57,22.8,3.16,94.0,1.63,99.13,50.0,4.697,68.1,0.715,0.753,3.99,0.8300000000000001,1.6600000000000001,0.9913,73.794,0.753,0.7833333333333333,0.43597560975609756,1,0.912,18.924000000000003,10.622477161674103,0.48691499999999993,1.0508617065994115
2020-12-28 00:00:00,dms_cyclone_01,68.6,37.8,37.46,23.7,2.83,106.0,1.33,99.41,50.0,4.447,60.0,0.8,0.703,3.92,1.0899999999999999,2.1799999999999997,0.9941,48.22579999999999,0.437266,0.8833333333333333,0.5970149253731343,1,0.948,25.832999999999995,11.218308279111511,0.48,1.3344008540165466
2020-12-28 04:00:00,dms_cyclone_02,60.4,48.2,44.61,23.1,2.8,108.0,1.61,98.99,50.0,3.94,65.7,0.736,0.779,3.8,1.0,2.0,0.9899,47.0516,0.40352199999999994,0.9,0.45432098765432094,1,0.924,23.1,12.658227848101268,0.48355200000000004,1.120573733751681
2020-12-28 08:00:00,dms_cyclone_02,97.2,3.3,40.18,15.2,3.02,114.0,1.75,98.38,50.0,6.337,62.1,0.773,0.606,3.82,0.7999999999999998,1.5999999999999996,0.9838,58.9032,0.586002,0.95,0.43920454545454546,1,0.608,12.159999999999997,7.877737513786041,0.480033,1.244090569793481
2020-12-28 12:00:00,dms_cyclone_01,71.1,14.5,47.39,19.1,2.8,119.0,1.03,98.8,50.0,6.708,67.9,0.717,0.646,3.87,1.0700000000000003,2.1400000000000006,0.988,45.9306,0.55233,0.9916666666666667,0.6894230769230769,1,0.764,20.43700000000001,7.442691277165824,0.486843,1.0548523206751055
2020-12-28 16:00:00,dms_cyclone_02,52.5,47.5,49.54,13.2,3.17,108.0,1.93,99.01,50.0,5.787,69.6,0.703,0.708,4.2,1.0300000000000002,2.0600000000000005,0.9901000000000001,37.169999999999995,0.3716999999999999,0.9,0.36237113402061855,1,0.528,13.596000000000002,8.625150940141452,0.48928799999999995,1.0090817356205852
2020-12-28 20:00:00,dms_cyclone_03,87.0,21.9,38.02,8.6,3.12,101.0,0.73,98.84,50.0,5.071,60.4,0.795,0.667,3.93,0.81,1.62,0.9884000000000001,58.029,0.520927,0.8416666666666667,1.0743243243243243,0,0.344,6.966,9.8405825624877,0.48018,1.3147515119642388
2020-12-29 00:00:00,dms_cyclone_01,82.3,38.0,45.39,9.7,3.03,82.0,1.69,98.65,50.0,7.262,66.3,0.73,0.6,3.95,0.9200000000000004,1.8400000000000007,0.9865,49.379999999999995,0.37199999999999994,0.6833333333333333,0.4294117647058823,0,0.38799999999999996,8.924000000000003,6.875687568756876,0.4839899999999999,1.1013215859030838
2020-12-29 04:00:00,dms_cyclone_01,66.7,43.6,38.31,15.0,2.82,102.0,1.65,98.82,50.0,6.13,60.7,0.792,0.6,4.12,1.3000000000000003,2.6000000000000005,0.9882,40.02,0.3384,0.85,0.47710843373493983,1,0.6,19.500000000000004,8.143322475570033,0.480744,1.3048016701461378
2020-12-29 08:00:00,dms_cyclone_01,95.0,0.0,46.65,9.6,2.88,86.0,1.16,98.37,50.0,5.318,67.3,0.722,0.715,4.15,1.2700000000000005,2.540000000000001,0.9837,67.925,0.715,0.7166666666666667,0.6170940170940171,0,0.384,12.192000000000004,9.384384384384385,0.48590599999999995,1.0715816545220747
2020-12-29 12:00:00,dms_cyclone_02,89.8,8.0,36.92,23.8,3.14,106.0,1.15,99.06,50.0,2.714,59.5,0.806,0.816,4.12,0.98,1.96,0.9906,73.2768,0.7507199999999998,0.8833333333333333,0.6948275862068967,1,0.9520000000000001,23.324,18.355359765051396,0.47957,1.353912808015164
2020-12-29 16:00:00,dms_cyclone_01,98.3,0.0,41.03,14.6,2.89,110.0,0.58,99.24,50.0,5.033,62.8,0.766,0.693,4.11,1.2200000000000002,2.4400000000000004,0.9924,68.1219,0.693,0.9166666666666666,1.298305084745763,1,0.584,17.812,9.9147332936744,0.48104800000000003,1.2183235867446394
2020-12-29 20:00:00,dms_cyclone_02,88.6,16.9,37.38,20.6,3.11,87.0,1.18,99.23,50.0,5.817,59.9,0.801,0.611,4.18,1.0699999999999998,2.1399999999999997,0.9923000000000001,54.1346,0.507741,0.725,0.673109243697479,1,0.8240000000000001,22.041999999999998,8.58074480864939,0.47979900000000003,1.337255950788981
2020-12-30 00:00:00,dms_cyclone_02,81.9,2.8,39.1,9.4,2.91,82.0,0.85,98.04,50.0,6.256,61.3,0.784,0.6,3.83,0.9199999999999999,1.8399999999999999,0.9804,49.14,0.5832,0.6833333333333333,0.9116279069767442,0,0.376,8.648,7.979572294924992,0.480592,1.2784454103809768
2020-12-30 04:00:00,dms_cyclone_03,68.2,26.2,35.16,13.3,3.15,111.0,1.04,98.33,48.52,5.626,58.1,0.802,0.6,3.94,0.79,1.58,0.9833,40.92,0.4427999999999999,0.925,0.7638095238095238,1,0.532,10.507000000000001,8.608942512420157,0.465962,1.379584873471709
2020-12-30 08:00:00,dms_cyclone_03,78.7,14.7,37.06,14.9,2.84,83.0,0.79,98.19,50.0,5.929,59.6,0.805,0.6,3.85,1.0100000000000002,2.0200000000000005,0.9819,47.22,0.5118,0.6916666666666667,1.00625,1,0.596,15.049000000000003,8.418925745074928,0.47978,1.348799568384138
2020-12-30 12:00:00,dms_cyclone_03,73.7,30.8,35.15,12.4,2.89,95.0,1.29,99.29,50.0,2.958,58.1,0.827,0.79,4.01,1.1199999999999997,2.2399999999999993,0.9929000000000001,58.223000000000006,0.54668,0.7916666666666666,0.6361538461538461,1,0.496,13.887999999999996,16.846361185983827,0.48048699999999994,1.4220705346985212
2020-12-30 16:00:00,dms_cyclone_01,62.0,40.8,35.69,19.8,3.09,118.0,2.16,99.35,49.5,5.372,58.5,0.812,0.624,3.85,0.7600000000000002,1.5200000000000005,0.9934999999999999,38.688,0.369408,0.9833333333333333,0.3741935483870968,1,0.792,15.048000000000005,9.19732441471572,0.47502,1.3865546218487397
2020-12-30 20:00:00,dms_cyclone_02,94.5,8.7,47.11,8.5,3.19,104.0,1.84,99.13,50.0,6.639,67.7,0.718,0.648,4.15,0.9600000000000004,1.9200000000000008,0.9913,61.236000000000004,0.5916239999999999,0.8666666666666667,0.3881081081081081,0,0.34,8.160000000000004,7.519927808693036,0.486086,1.0611205432937183
2020-12-31 00:00:00,dms_cyclone_02,56.6,36.0,47.65,16.7,2.86,106.0,0.81,99.03,50.0,5.637,68.1,0.715,0.704,4.02,1.1599999999999997,2.3199999999999994,0.9903,39.846399999999996,0.45055999999999996,0.8833333333333333,0.871951219512195,1,0.6679999999999999,19.371999999999993,8.854258898530194,0.48691499999999993,1.0490977759127151
2020-12-31 04:00:00,dms_cyclone_03,57.7,56.9,37.32,14.3,3.08,95.0,1.99,98.29,50.0,4.777,59.9,0.802,0.68,4.14,1.0599999999999996,2.119999999999999,0.9829000000000001,39.236000000000004,0.29308,0.7916666666666666,0.401,1,0.5720000000000001,15.157999999999996,10.444955086693128,0.480398,1.339405304045004
2020-12-31 08:00:00,dms_cyclone_03,61.5,34.9,45.89,24.3,2.94,88.0,0.81,98.68,50.0,6.117,66.7,0.727,0.667,4.05,1.1099999999999999,2.2199999999999998,0.9868000000000001,41.020500000000006,0.434217,0.7333333333333333,0.8865853658536584,1,0.972,26.973,8.160600620205647,0.48490900000000003,1.0893246187363834
2020-12-31 12:00:00,dms_cyclone_02,76.5,26.2,47.91,12.2,3.17,83.0,1.6,99.35,50.0,7.666,68.3,0.713,0.6,4.14,0.9699999999999998,1.9399999999999995,0.9934999999999999,45.9,0.4427999999999999,0.6916666666666667,0.4428571428571428,1,0.488,11.833999999999996,6.513809275664409,0.48697899999999994,1.0434056761268782
2020-12-31 16:00:00,dms_cyclone_03,66.2,43.6,47.15,9.8,3.11,86.0,1.94,98.68,50.0,6.221,67.7,0.718,0.67,4.02,0.9099999999999997,1.8199999999999994,0.9868000000000001,44.354000000000006,0.37788000000000005,0.7166666666666667,0.3682051282051282,0,0.392,8.917999999999997,8.024394158241053,0.486086,1.0602205258693809
2020-12-31 20:00:00,dms_cyclone_03,59.1,43.1,36.73,24.6,3.19,117.0,2.13,98.44,50.0,3.659,59.4,0.808,0.751,3.98,0.79,1.58,0.9843999999999999,44.384100000000004,0.42731899999999995,0.975,0.377570093457944,1,0.9840000000000001,19.434,13.627691469065143,0.479952,1.3609145345672293
2021-01-01 00:00:00,dms_cyclone_01,65.4,32.1,35.97,18.8,3.06,82.0,1.19,98.54,49.86,5.469,58.8,0.815,0.62,3.9,0.8399999999999999,1.6799999999999997,0.9854,40.548,0.4209800000000001,0.6833333333333333,0.6791666666666667,1,0.752,15.791999999999998,9.10020076656324,0.4792199999999999,1.3857698721511953
2021-01-01 04:00:00,dms_cyclone_02,51.2,48.1,45.01,19.8,2.9,97.0,0.61,98.34,50.0,7.202,66.0,0.733,0.6,3.8,0.8999999999999999,1.7999999999999998,0.9834,30.72,0.31139999999999995,0.8083333333333333,1.182258064516129,1,0.792,17.82,6.932889628397116,0.48378,1.1106175033318526
2021-01-01 08:00:00,dms_cyclone_01,72.7,28.9,49.01,16.6,3.1,85.0,1.9,99.39,50.0,7.841,69.2,0.706,0.6,4.01,0.9099999999999997,1.8199999999999994,0.9939,43.62,0.4266,0.7083333333333334,0.36963350785340315,1,0.664,15.105999999999996,6.368615462998344,0.48855200000000004,1.0199918400652797
2021-01-01 12:00:00,dms_cyclone_02,81.4,10.9,44.7,11.8,3.01,81.0,1.74,98.29,50.0,6.689,65.8,0.736,0.626,3.83,0.8200000000000003,1.6400000000000006,0.9829000000000001,50.9564,0.557766,0.675,0.42057142857142854,1,0.47200000000000003,9.676000000000004,7.463800567248843,0.48428799999999994,1.1183180496533214
2021-01-01 16:00:00,dms_cyclone_03,84.9,19.4,40.09,11.5,3.13,83.0,1.8,98.6,50.0,5.028,62.1,0.774,0.686,3.89,0.7600000000000002,1.5200000000000005,0.986,58.241400000000006,0.5529160000000001,0.6916666666666667,0.4276243093922652,1,0.46,8.740000000000002,9.924573243350537,0.480654,1.2468827930174564
2021-01-01 20:00:00,dms_cyclone_03,71.8,23.7,49.82,13.2,3.07,92.0,1.0,99.48,50.0,5.533,69.9,0.701,0.722,3.92,0.8500000000000001,1.7000000000000002,0.9948,51.8396,0.550886,0.7666666666666667,0.694059405940594,1,0.528,11.22,9.020386072523904,0.489999,1.0034115994380894
2021-01-02 00:00:00,dms_cyclone_02,77.4,37.0,42.39,9.0,3.01,104.0,1.18,99.05,50.0,4.176,63.9,0.754,0.754,4.07,1.0600000000000005,2.120000000000001,0.9904999999999999,58.35960000000001,0.47502,0.8666666666666667,0.6336134453781513,0,0.36,9.540000000000004,11.944577161968466,0.481806,1.179245283018868
2021-01-02 04:00:00,dms_cyclone_02,90.5,2.2,43.1,9.3,2.98,115.0,0.61,98.45,50.0,6.439,64.5,0.748,0.627,4.19,1.2100000000000004,2.420000000000001,0.9845,56.7435,0.613206,0.9583333333333334,1.206451612903226,0,0.37200000000000005,11.253000000000005,7.753140021708792,0.48246,1.1598237067965669
2021-01-02 08:00:00,dms_cyclone_01,96.8,1.3,46.73,10.5,2.86,83.0,1.85,99.24,50.0,7.477,67.4,0.721,0.6,3.99,1.1300000000000003,2.2600000000000007,0.9924,58.08,0.5922,0.6916666666666667,0.3876344086021505,1,0.42,11.865000000000004,6.678242286630159,0.485954,1.069747539580659
2021-01-02 12:00:00,dms_cyclone_03,59.7,46.9,47.87,8.1,2.96,81.0,1.87,98.61,50.0,4.282,68.3,0.713,0.776,4.06,1.0999999999999996,2.1999999999999993,0.9861,46.327200000000005,0.41205600000000003,0.675,0.3792553191489361,0,0.324,8.909999999999997,11.649580615097857,0.48697899999999994,1.0442773600668338
2021-01-02 16:00:00,dms_cyclone_02,81.2,16.6,47.43,12.7,2.96,83.0,1.67,98.44,50.0,6.038,67.9,0.716,0.682,3.9,0.94,1.88,0.9843999999999999,55.378400000000006,0.5687880000000001,0.6916666666666667,0.4261904761904762,1,0.508,11.937999999999999,8.267195767195767,0.48616400000000004,1.0539629005059021
2021-01-02 20:00:00,dms_cyclone_02,73.4,36.8,35.41,13.7,2.98,88.0,2.18,98.25,49.47,4.86,58.3,0.815,0.657,4.03,1.0500000000000003,2.1000000000000005,0.9825,48.223800000000004,0.41522400000000004,0.7333333333333333,0.3721461187214612,1,0.5479999999999999,14.385000000000003,10.158110882956878,0.47514499999999993,1.3966685488424622
2021-01-03 00:00:00,dms_cyclone_01,70.0,35.0,42.21,19.0,3.04,107.0,1.4,98.52,50.0,4.416,63.8,0.755,0.739,3.81,0.77,1.54,0.9852,51.73,0.48034999999999994,0.8916666666666667,0.5354609929078015,1,0.76,14.63,11.296882060551287,0.48169,1.1842728564661298
2021-01-03 04:00:00,dms_cyclone_01,93.4,16.2,49.8,8.2,3.13,84.0,1.36,98.14,50.0,5.72,69.8,0.701,0.713,4.16,1.0300000000000002,2.0600000000000005,0.9814,66.5942,0.597494,0.7,0.5116788321167882,0,0.32799999999999996,8.446000000000002,8.726003490401396,0.48929799999999996,1.003814495081309
2021-01-03 08:00:00,dms_cyclone_02,75.4,15.0,41.74,21.8,2.94,113.0,0.74,99.35,50.0,4.549,63.4,0.759,0.727,4.14,1.1999999999999997,2.3999999999999995,0.9934999999999999,54.8158,0.61795,0.9416666666666667,1.012,1,0.872,26.159999999999997,10.967317394165386,0.481206,1.1976047904191616
2021-01-03 12:00:00,dms_cyclone_02,77.6,22.4,49.86,10.4,2.83,83.0,1.51,98.03,50.0,7.977,69.9,0.701,0.6,4.15,1.3200000000000003,2.6400000000000006,0.9803000000000001,46.559999999999995,0.46559999999999996,0.6916666666666667,0.46118421052631575,1,0.41600000000000004,13.728000000000003,6.260172780768749,0.489999,1.0026067776218168
2021-01-03 16:00:00,dms_cyclone_03,70.5,8.9,48.87,22.6,3.08,89.0,1.29,98.65,50.0,7.819,69.1,0.707,0.6,4.16,1.08,2.16,0.9865,42.3,0.5466,0.7416666666666667,0.5438461538461538,1,0.904,24.408000000000005,6.386511687316388,0.48853699999999994,1.0229132569558101
2021-01-03 20:00:00,dms_cyclone_01,65.1,40.8,43.43,16.2,3.05,114.0,0.74,98.93,50.0,4.996,64.7,0.745,0.712,3.83,0.7800000000000002,1.5600000000000005,0.9893000000000001,46.35119999999999,0.421504,0.95,0.9933333333333333,1,0.648,12.636000000000003,9.98801438274071,0.482015,1.1510128913443831
2021-01-04 00:00:00,dms_cyclone_01,57.6,44.2,36.04,10.9,2.82,111.0,1.33,98.33,50.0,4.376,58.8,0.816,0.696,4.04,1.2200000000000002,2.4400000000000004,0.9833,40.0896,0.388368,0.925,0.608955223880597,1,0.436,13.298000000000002,11.399908800729595,0.47980799999999996,1.3869625520110958
2021-01-04 04:00:00,dms_cyclone_02,66.1,31.7,35.08,11.4,2.82,94.0,1.26,98.76,48.41,5.613,58.1,0.801,0.6,4.19,1.3700000000000006,2.740000000000001,0.9876,39.66,0.40979999999999994,0.7833333333333333,0.6307086614173228,1,0.456,15.618000000000007,8.609283300729148,0.465381,1.3795953263037903
2021-01-04 08:00:00,dms_cyclone_01,56.4,33.5,47.09,9.1,2.91,100.0,0.81,99.03,50.0,7.534,67.7,0.719,0.6,4.16,1.25,2.5,0.9903,33.839999999999996,0.39899999999999997,0.8333333333333334,0.8768292682926828,0,0.364,11.375,6.6277836691410394,0.486763,1.0615711252653928
2021-01-04 12:00:00,dms_cyclone_02,75.1,48.0,38.47,14.4,2.89,82.0,1.49,98.23,50.0,6.155,60.8,0.79,0.6,3.98,1.0899999999999999,2.1799999999999997,0.9823000000000001,45.059999999999995,0.312,0.6833333333333333,0.5266666666666667,1,0.5760000000000001,15.695999999999998,8.110300081103,0.48032,1.2993762993762994
2021-01-04 16:00:00,dms_cyclone_02,98.8,0.0,43.46,24.0,3.18,114.0,1.09,98.79,50.0,3.016,64.8,0.745,0.827,4.13,0.9499999999999997,1.8999999999999995,0.9879000000000001,81.7076,0.8269999999999998,0.95,0.6772727272727272,1,0.96,22.799999999999994,16.523463317911435,0.48276,1.1502185415228894
2021-01-04 20:00:00,dms_cyclone_01,64.7,32.7,42.73,24.0,2.87,96.0,0.71,98.49,50.0,1.511,64.2,0.751,0.912,4.05,1.1799999999999997,2.3599999999999994,0.9849,59.006400000000006,0.613776,0.8,1.0430555555555556,1,0.96,28.319999999999993,32.87310979618672,0.482142,1.169864295741694
2021-01-05 00:00:00,dms_cyclone_02,82.5,21.1,39.15,16.6,2.86,96.0,1.37,99.45,50.0,4.994,61.3,0.783,0.681,4.11,1.2500000000000004,2.500000000000001,0.9945,56.182500000000005,0.537309,0.8,0.567391304347826,1,0.664,20.75000000000001,9.992006394884093,0.479979,1.2768130745658837
2021-01-05 04:00:00,dms_cyclone_02,96.3,17.7,37.44,15.1,2.84,86.0,0.67,99.17,50.0,5.253,60.0,0.801,0.649,4.16,1.3200000000000003,2.6400000000000006,0.9917,62.4987,0.534127,0.7166666666666667,1.1779411764705883,1,0.604,19.932000000000002,9.500285008550257,0.4806,1.3351134846461952
2021-01-05 08:00:00,dms_cyclone_03,90.9,8.7,47.84,12.8,3.0,108.0,1.37,99.08,50.0,7.654,68.3,0.714,0.6,3.84,0.8399999999999999,1.6799999999999997,0.9908,54.54,0.5478,0.9,0.517391304347826,1,0.512,10.751999999999999,6.524008350730689,0.48766199999999993,1.044932079414838
2021-01-05 12:00:00,dms_cyclone_02,95.1,8.0,45.98,22.5,2.93,89.0,1.32,98.9,50.0,5.131,66.8,0.726,0.721,3.87,0.94,1.88,0.9890000000000001,68.5671,0.6633199999999999,0.7416666666666667,0.5458646616541353,1,0.9,21.15,9.725734292939118,0.48496799999999995,1.087192868014786
2021-01-05 16:00:00,dms_cyclone_01,67.1,34.8,39.49,21.4,3.11,89.0,1.66,98.12,50.0,6.101,61.6,0.78,0.614,3.92,0.81,1.62,0.9812000000000001,41.1994,0.400328,0.7416666666666667,0.46706586826347307,1,0.856,17.334,8.181966944853544,0.48048,1.2658227848101267
2021-01-05 20:00:00,dms_cyclone_02,95.0,2.2,48.31,14.6,2.94,101.0,0.63,98.89,50.0,7.729,68.6,0.711,0.6,3.88,0.94,1.88,0.9889,57.0,0.5867999999999999,0.8416666666666667,1.1109375,1,0.584,13.723999999999998,6.460783046905285,0.48774599999999996,1.0347682119205297
2021-01-06 00:00:00,dms_cyclone_02,66.5,38.7,36.34,24.4,3.2,99.0,1.62,98.51,50.0,4.199,59.1,0.813,0.711,3.93,0.73,1.46,0.9851000000000001,47.2815,0.435843,0.825,0.4987730061349693,1,0.976,17.811999999999998,11.879306248515087,0.48048299999999994,1.3755158184319118
2021-01-06 04:00:00,dms_cyclone_01,92.2,3.8,43.39,21.0,3.12,97.0,1.77,98.76,50.0,5.357,64.7,0.746,0.691,4.19,1.0700000000000003,2.1400000000000006,0.9876,63.7102,0.6647419999999999,0.8083333333333333,0.4191011235955056,1,0.84,22.470000000000006,9.31619154089808,0.48266200000000004,1.1520737327188941
2021-01-06 08:00:00,dms_cyclone_02,80.4,13.4,47.98,11.0,3.09,101.0,1.72,98.89,50.0,4.908,68.4,0.713,0.744,3.91,0.8200000000000003,1.6400000000000006,0.9889,59.817600000000006,0.6443039999999999,0.8416666666666667,0.4121387283236994,1,0.44,9.020000000000003,10.1667344448963,0.487692,1.0418837257762035
2021-01-06 12:00:00,dms_cyclone_02,80.3,0.0,40.22,14.1,2.92,89.0,1.5,98.98,50.0,5.745,62.2,0.773,0.643,4.18,1.2599999999999998,2.5199999999999996,0.9898,51.6329,0.643,0.7416666666666667,0.5119205298013245,1,0.564,17.766,8.688097306689835,0.480806,1.2428535918468806
2021-01-06 16:00:00,dms_cyclone_01,55.1,54.0,40.55,8.7,2.91,110.0,1.33,99.25,50.0,5.013,62.4,0.77,0.691,3.91,1.0,2.0,0.9925,38.0741,0.31786,0.9166666666666666,0.5746268656716418,0,0.348,8.7,9.954210631096954,0.48048,1.232741617357002
2021-01-06 20:00:00,dms_cyclone_01,53.9,55.5,36.58,19.7,2.8,85.0,1.67,98.97,50.0,5.576,59.3,0.81,0.619,3.88,1.08,2.16,0.9897,33.3641,0.275455,0.7083333333333334,0.4821428571428572,1,0.7879999999999999,21.276,8.950948800572862,0.48033000000000003,1.366493577480186
2021-01-07 00:00:00,dms_cyclone_01,83.7,2.4,44.55,24.0,3.19,91.0,1.63,98.23,50.0,5.148,65.6,0.737,0.711,4.15,0.9600000000000004,1.9200000000000008,0.9823000000000001,59.5107,0.6939359999999999,0.7583333333333333,0.44939024390243903,1,0.96,23.04000000000001,9.693679720822026,0.48347199999999996,1.1220825852782765
2021-01-07 04:00:00,dms_cyclone_02,82.4,0.0,39.47,21.9,2.82,108.0,1.73,98.6,50.0,6.316,61.6,0.78,0.6,3.84,1.02,2.04,0.986,49.440000000000005,0.6,0.9,0.4482758620689655,1,0.8759999999999999,22.337999999999997,7.903888713246918,0.48048,1.2664640324214793
2021-01-07 08:00:00,dms_cyclone_03,61.3,46.3,44.93,14.6,3.15,89.0,2.13,99.24,50.0,7.02,65.9,0.734,0.609,4.16,1.0100000000000002,2.0200000000000005,0.9924,37.3317,0.32703299999999996,0.7416666666666667,0.34299065420560754,1,0.584,14.746000000000002,7.112375533428166,0.483706,1.1125945705384959
2021-01-07 12:00:00,dms_cyclone_03,53.3,25.0,45.97,8.6,3.13,99.0,0.87,98.2,50.0,7.355,66.8,0.726,0.6,4.07,0.9400000000000004,1.8800000000000008,0.982,31.979999999999997,0.45,0.825,0.825,0,0.344,8.084000000000003,6.788866259334691,0.48496799999999995,1.087429317094389
2021-01-07 16:00:00,dms_cyclone_02,92.4,12.4,45.59,19.3,2.84,114.0,0.91,98.13,50.0,7.295,66.5,0.729,0.6,4.11,1.2700000000000005,2.540000000000001,0.9813,55.440000000000005,0.5256,0.95,0.792391304347826,1,0.772,24.51100000000001,6.844626967830253,0.484785,1.0964912280701753
2021-01-07 20:00:00,dms_cyclone_03,51.3,52.7,47.18,8.4,2.83,93.0,1.8,98.94,50.0,7.549,67.7,0.718,0.6,4.06,1.2299999999999995,2.459999999999999,0.9894,30.779999999999998,0.2838,0.775,0.39668508287292814,0,0.336,10.331999999999997,6.614631565021828,0.486086,1.0595465140919686
