timestamp,jig_id,jig_health_score,jig_wear_rate_pct,feed_grade_pct,stroke_length_mm,stroke_frequency_spm,water_flow_m3h_m2,bed_height_mm,hutch_water_m3h,concentrate_grade_pct,tailings_grade_pct,jig_recovery,separation_efficiency,feed_size_mm,ore_type,stroke_work_index,stroke_deviation_from_optimal,stroke_efficiency,water_to_bed_ratio,hutch_water_efficiency,hydraulic_regime,particle_size_jigging_factor,density_stratification_potential,bed_height_optimization,jig_health_separation_product,screen_wear_impact,jig_recovery_lag_1h,jig_recovery_lag_24h,jig_recovery_rolling_mean_24h,jig_recovery_rolling_std_24h,jig_recovery_variability_12h,jig_recovery_change_rate,jig_recovery_change_1h,jig_recovery_acceleration
2020-09-27 00:00:00,jig_02,61.7,18.8,38.09,17.4,228.0,3.57,289.0,1.69,48.0,7.332,0.4,0.45,8.8,oxide,3.9671999999999996,0.032800000000000384,0.9917999999999999,0.012352513753849348,0.23529411764705885,813.9599999999999,0.44000000000000006,1.5,1.2844444444444445,27.765,0.32480000000000003,0.5,0.498,0.48712500000000003,0.09265753330550518,0.08415443955591266,-0.19999999999999996,-0.09999999999999998,-0.174
2020-09-27 02:30:00,jig_04,80.5,18.6,46.21,24.7,224.0,2.0,158.0,1.27,48.0,4.661,0.626,0.712,20.8,carbonate,5.5328,1.5328,0.6168,0.012657426745142713,0.4890625,448.0,1.04,1.5,0.7022222222222222,57.315999999999995,0.509564,0.4,0.436,0.49504166666666666,0.09615046142314665,0.08533618899104418,0.565,0.22599999999999998,0.32599999999999996
2020-09-27 05:00:00,jig_01,73.5,25.4,43.78,22.8,176.0,2.58,203.0,1.94,48.0,1.839,0.694,0.88,24.0,carbonate,4.0128,0.012800000000000367,0.9967999999999999,0.012708733559923158,0.3558974358974359,454.08000000000004,1.2,1.5,0.9022222222222223,64.68,0.5177239999999999,0.626,0.488,0.5036250000000001,0.10434050132806187,0.10716720863240144,0.10862619808306695,0.06799999999999995,-0.15800000000000003
2020-09-27 07:30:00,jig_01,83.5,9.6,46.41,18.2,216.0,2.5,235.0,1.17,48.0,7.636,0.515,0.53,8.6,oxide,3.9312,0.06879999999999997,0.9828,0.010637845198076678,0.43644067796610175,540.0,0.43,1.5,1.0444444444444445,44.255,0.46556000000000003,0.694,0.505,0.5040416666666666,0.10436619441290299,0.09704497551510499,-0.2579250720461095,-0.17899999999999994,-0.2469999999999999
2020-09-27 10:00:00,jig_01,78.2,9.1,46.9,16.5,194.0,2.33,279.0,1.46,48.0,8.705,0.4,0.47,8.2,oxide,3.201,0.7989999999999999,0.80025,0.008350955162897388,0.272108843537415,452.02000000000004,0.41,1.5,1.24,36.754,0.3636000000000001,0.515,0.433,0.5026666666666667,0.10555347569779042,0.09954213361002677,-0.22330097087378642,-0.11499999999999999,0.06399999999999995
2020-09-27 12:30:00,jig_02,82.8,18.6,45.19,18.1,242.0,2.54,170.0,1.64,48.0,7.112,0.451,0.55,16.6,oxide,4.3802,0.3802000000000003,0.9049499999999999,0.014940297629551205,0.2733333333333334,614.6800000000001,0.8300000000000001,1.5,0.7555555555555555,45.54,0.36711400000000005,0.4,0.554,0.498375,0.1054694732261836,0.09732244905934677,0.12749999999999995,0.05099999999999999,0.16599999999999998
2020-09-27 15:00:00,jig_02,54.8,38.9,40.93,19.7,242.0,3.05,274.0,2.11,48.0,7.878,0.4,0.45,17.5,carbonate,4.767399999999999,0.7673999999999994,0.8081500000000001,0.011130980621145214,0.1886792452830189,738.0999999999999,0.875,1.5,1.2177777777777778,24.66,0.2444,0.451,0.773,0.4828333333333334,0.08951787126245932,0.09732244905934677,-0.11308203991130816,-0.05099999999999999,-0.10199999999999998
2020-09-27 17:30:00,jig_01,95.5,10.0,38.36,21.5,155.0,4.0,209.0,2.49,48.0,4.418,0.532,0.671,20.9,oxide,3.3325,0.6675,0.833125,0.019137840294722742,0.21280000000000002,620.0,1.045,1.5,0.9288888888888889,64.0805,0.4788,0.4,0.45,0.48625,0.08977471804466962,0.09554924955701716,0.33000000000000007,0.132,0.183
2020-09-27 20:00:00,jig_04,54.0,46.5,45.99,18.0,227.0,3.65,224.0,1.64,48.0,8.526,0.454,0.47,16.0,oxide,4.086,0.0860000000000003,0.9784999999999999,0.016293915450203117,0.2751515151515152,828.55,0.8,1.5,0.9955555555555555,25.38,0.24289000000000002,0.532,0.59,0.4805833333333333,0.08719638837089212,0.09236205931008713,-0.14661654135338342,-0.07800000000000001,-0.21000000000000002
2020-09-27 22:30:00,jig_04,88.3,11.8,38.88,22.2,159.0,2.18,279.0,1.33,48.0,2.366,0.728,0.826,23.9,oxide,3.5298,0.4702000000000002,0.88245,0.007813340023655068,0.5432835820895522,346.62,1.1949999999999998,1.5,1.24,72.9358,0.642096,0.454,0.542,0.4883333333333333,0.10019010914763206,0.11497628213916773,0.6035242290748897,0.27399999999999997,0.352
2020-09-28 01:00:00,jig_04,66.6,23.8,42.13,24.9,172.0,3.96,233.0,2.06,48.0,8.109,0.446,0.45,9.1,oxide,4.2828,0.28279999999999994,0.9293,0.016994978756276556,0.21545893719806766,681.12,0.45499999999999996,1.5,1.0355555555555556,29.97,0.339852,0.728,0.419,0.4894583333333334,0.09952713379937542,0.11377875926817846,-0.3873626373626373,-0.282,-0.5559999999999999
2020-09-28 03:30:00,jig_04,94.7,4.1,48.59,21.2,226.0,2.4,222.0,1.84,48.0,5.024,0.559,0.705,20.9,oxide,4.7912,0.7911999999999999,0.8022,0.010810323859285619,0.3021621621621622,542.4,1.045,1.5,0.9866666666666667,66.7635,0.536081,0.446,0.444,0.49425,0.10001054292249455,0.11447783297400545,0.25336322869955175,0.11300000000000004,0.395
2020-09-28 06:00:00,jig_01,94.0,10.1,35.3,18.0,175.0,2.4,200.0,1.34,46.36,4.286,0.449,0.653,17.7,oxide,3.15,0.8500000000000001,0.7875,0.0119994000299985,0.33259259259259255,420.0,0.885,1.5,0.8888888888888888,61.382000000000005,0.40365100000000004,0.559,0.479,0.49300000000000005,0.10039617176141614,0.11073459944909522,-0.19677996422182475,-0.11000000000000004,-0.2230000000000001
2020-09-28 08:30:00,jig_03,70.3,34.5,45.34,15.6,226.0,2.68,212.0,2.4,48.0,7.468,0.419,0.529,13.4,carbonate,3.5256,0.47440000000000015,0.8814,0.012640913164473376,0.17385892116182575,605.6800000000001,0.67,1.5,0.9422222222222222,37.1887,0.274445,0.449,0.619,0.48466666666666663,0.09774842005469107,0.1090291523428762,-0.06681514476614703,-0.030000000000000027,0.08000000000000002
2020-09-28 11:00:00,jig_03,62.9,37.8,39.14,22.5,180.0,3.25,243.0,1.93,48.0,4.45,0.536,0.675,21.0,oxide,4.05,0.04999999999999982,0.9875,0.013373935229002923,0.27628865979381445,585.0,1.05,1.5,1.08,42.4575,0.3333920000000001,0.419,0.44,0.48866666666666664,0.09780533757403505,0.09223401561443419,0.27923627684964214,0.11700000000000005,0.14700000000000008
2020-09-28 13:30:00,jig_02,92.1,0.0,41.82,21.6,193.0,3.28,230.0,2.47,48.0,5.117,0.552,0.65,12.3,carbonate,4.1688,0.16880000000000006,0.9578,0.0142602495543672,0.22258064516129034,633.04,0.615,1.5,1.0222222222222221,59.864999999999995,0.552,0.536,0.636,0.4851666666666667,0.09372144975899308,0.09372477438400899,0.029850746268656803,0.016000000000000014,-0.10100000000000003
2020-09-28 16:00:00,jig_03,91.9,0.0,36.04,20.6,189.0,3.47,182.0,1.98,46.7,5.248,0.525,0.584,8.2,carbonate,3.8934,0.1065999999999998,0.97335,0.019064886544695347,0.26381909547738697,655.83,0.41,1.5,0.8088888888888889,53.6696,0.525,0.552,0.472,0.48737500000000006,0.09402164991199552,0.08918430864838815,-0.048913043478260865,-0.027000000000000024,-0.04300000000000004
2020-09-28 18:30:00,jig_03,84.5,30.4,47.67,21.0,250.0,2.62,171.0,2.48,48.0,3.004,0.72,0.82,24.0,oxide,5.25,1.25,0.6875,0.015320741477106603,0.28915662650602414,655.0,1.2,1.5,0.76,69.28999999999999,0.5011199999999999,0.525,0.4,0.5007083333333334,0.10332198687120984,0.10667481029519199,0.3714285714285712,0.19499999999999995,0.22199999999999998
2020-09-28 21:00:00,jig_01,50.3,50.2,44.56,16.2,203.0,2.07,158.0,2.31,48.0,1.872,0.746,0.88,23.2,oxide,3.2885999999999997,0.7114000000000003,0.8221499999999999,0.013100436681222707,0.32155172413793104,420.21,1.16,1.5,0.7022222222222222,44.263999999999996,0.37150799999999995,0.72,0.4,0.5151249999999999,0.11239925440724396,0.11570377537644863,0.036111111111111205,0.026000000000000023,-0.16899999999999993
2020-09-28 23:30:00,jig_04,75.2,10.4,37.42,16.4,248.0,3.16,264.0,2.2,47.44,6.92,0.4,0.472,8.3,carbonate,4.0672,0.0671999999999997,0.9832000000000001,0.011969243589257984,0.1809954751131222,783.6800000000001,0.41500000000000004,1.5,1.1733333333333333,35.4944,0.35839999999999994,0.746,0.4,0.5151249999999999,0.11239925440724396,0.12411028819708574,-0.46380697050938335,-0.346,-0.372
2020-09-29 02:00:00,jig_03,72.1,23.4,44.12,17.4,246.0,2.26,283.0,2.31,48.0,8.494,0.4,0.45,9.0,oxide,4.280399999999999,0.2803999999999993,0.9299000000000002,0.007985583548284513,0.1724137931034483,555.9599999999999,0.45,1.5,1.2577777777777779,32.445,0.3064,0.4,0.4,0.5151249999999999,0.11239925440724396,0.12858813744241393,0.0,0.0,0.346
2020-09-29 04:30:00,jig_01,74.3,39.8,44.8,21.0,168.0,2.34,218.0,1.06,48.0,8.624,0.4,0.45,11.9,oxide,3.528,0.472,0.882,0.01073345259391771,0.37383177570093457,393.12,0.595,1.5,0.9688888888888889,33.435,0.24080000000000001,0.4,0.485,0.5115833333333334,0.11470526187341742,0.11953495748360021,0.0,0.0,0.0
2020-09-29 07:00:00,jig_02,85.2,0.0,46.06,19.8,234.0,2.46,213.0,1.58,48.0,8.867,0.434,0.45,13.4,oxide,4.6331999999999995,0.6331999999999995,0.8417000000000001,0.011548753579644149,0.2729559748427673,575.64,0.67,1.5,0.9466666666666667,38.34,0.434,0.4,0.426,0.5119166666666667,0.11445709910805828,0.12019176596614535,0.08499999999999996,0.033999999999999975,0.033999999999999975
2020-09-29 09:30:00,jig_02,69.9,29.2,38.28,17.6,187.0,3.22,230.0,1.45,48.0,6.507,0.4,0.514,10.7,carbonate,3.2912000000000003,0.7087999999999997,0.8228000000000001,0.013999391330811706,0.27397260273972607,602.14,0.5349999999999999,1.5,1.0222222222222221,35.9286,0.2832,0.434,0.5,0.50775,0.11670782917741349,0.12322518804894161,-0.07834101382488479,-0.033999999999999975,-0.06799999999999995
2020-09-29 12:00:00,jig_04,88.9,6.7,39.72,21.4,160.0,3.76,206.0,2.35,48.0,7.645,0.4,0.45,12.5,carbonate,3.424,0.5760000000000001,0.856,0.018251541187321002,0.16949152542372883,601.5999999999999,0.625,1.5,0.9155555555555556,40.005,0.3732,0.4,0.4,0.50775,0.11670782917741349,0.1257966131451397,0.0,0.0,0.033999999999999975
2020-09-29 14:30:00,jig_01,62.5,47.9,43.55,16.8,213.0,3.26,269.0,2.14,48.0,5.079,0.496,0.667,21.7,silicate,3.5784000000000002,0.42159999999999975,0.8946000000000001,0.012118508605628043,0.23069767441860467,694.38,1.085,1.5,1.1955555555555555,41.6875,0.258416,0.4,0.626,0.5023333333333334,0.1139655427203161,0.12354838948952188,0.24,0.09599999999999997,0.09599999999999997
2020-09-29 17:00:00,jig_04,70.3,20.3,47.09,24.5,197.0,3.75,249.0,2.3,48.0,7.88,0.508,0.522,10.2,oxide,4.8265,0.8265000000000002,0.7933749999999999,0.015059636159190395,0.21991341991341995,738.75,0.51,1.5,1.1066666666666667,36.6966,0.404876,0.496,0.694,0.4945833333333333,0.10644080480500029,0.12308567476897296,0.024193548387096753,0.01200000000000001,-0.08399999999999996
2020-09-29 19:30:00,jig_04,84.0,27.6,37.71,22.6,155.0,2.54,176.0,1.94,47.61,7.26,0.406,0.45,13.8,carbonate,3.503,0.4969999999999999,0.87575,0.014430998238736436,0.20820512820512824,393.7,0.6900000000000001,1.5,0.7822222222222223,37.800000000000004,0.29394400000000004,0.508,0.515,0.4900416666666667,0.10784791190120094,0.12451515059330243,-0.20078740157480313,-0.10199999999999998,-0.11399999999999999
2020-09-29 22:00:00,jig_04,69.4,20.8,37.03,18.8,234.0,3.89,196.0,1.44,47.16,6.552,0.415,0.494,16.3,carbonate,4.3991999999999996,0.39919999999999956,0.9002000000000001,0.019845926228253662,0.28620689655172415,910.26,0.8150000000000001,1.5,0.8711111111111111,34.2836,0.32868,0.406,0.4,0.49066666666666664,0.10734570997145293,0.12544861920565772,0.02216748768472887,0.008999999999999952,0.11099999999999993
2020-09-30 00:30:00,jig_02,76.2,22.0,37.92,22.5,223.0,3.37,271.0,2.35,48.0,4.638,0.533,0.651,15.3,oxide,5.0175,1.0175,0.745625,0.012434965499428066,0.22584745762711866,751.51,0.765,1.5,1.2044444444444444,49.6062,0.41574000000000005,0.415,0.451,0.4940833333333334,0.10733325456833878,0.10194249716027555,0.2843373493975905,0.11800000000000005,0.1090000000000001
2020-09-30 03:00:00,jig_02,53.6,35.5,35.96,21.5,195.0,2.7,163.0,2.36,48.0,2.873,0.73,0.772,22.2,oxide,4.1925,0.1924999999999999,0.951875,0.016563401018342434,0.3080168776371308,526.5,1.1099999999999999,1.5,0.7244444444444444,41.379200000000004,0.47085,0.533,0.4,0.5078333333333332,0.1155774412570905,0.09790796544188711,0.3696060037523452,0.19699999999999995,0.0789999999999999
2020-09-30 05:30:00,jig_03,93.7,10.7,43.57,24.0,161.0,2.59,186.0,2.01,48.0,1.83,0.751,0.88,22.5,oxide,3.864,0.13600000000000012,0.966,0.013923982581581635,0.37178217821782183,416.98999999999995,1.125,1.5,0.8266666666666667,82.456,0.670643,0.73,0.532,0.5169583333333333,0.1257646107569239,0.12654245305130796,0.02876712328767117,0.02100000000000002,-0.17599999999999993
2020-09-30 08:00:00,jig_03,94.9,7.5,36.01,23.8,207.0,2.57,187.0,1.28,45.46,6.932,0.426,0.45,9.0,carbonate,4.9266000000000005,0.9266000000000005,0.7683499999999999,0.013742580610662532,0.3302325581395349,531.99,0.45,1.5,0.8311111111111111,42.705000000000005,0.39405,0.751,0.454,0.5157916666666668,0.12650175429842744,0.12508648523273347,-0.43275632490013316,-0.325,-0.34600000000000003
2020-09-30 10:30:00,jig_04,84.3,17.2,44.85,17.5,177.0,2.38,162.0,1.94,48.0,8.634,0.4,0.45,15.8,carbonate,3.0975,0.9024999999999999,0.774375,0.014690451206715634,0.20512820512820515,421.26,0.79,1.5,0.72,37.935,0.3312,0.426,0.728,0.502125,0.12013662964561911,0.12508648523273347,-0.06103286384976514,-0.025999999999999968,0.29900000000000004
2020-09-30 13:00:00,jig_01,88.0,20.3,45.02,20.2,226.0,3.51,164.0,1.89,48.0,6.794,0.4,0.569,16.8,oxide,4.5652,0.5651999999999999,0.8587,0.021401134077190416,0.2105263157894737,793.26,0.8400000000000001,1.5,0.7288888888888889,50.071999999999996,0.31880000000000003,0.4,0.446,0.5002083333333333,0.12143095342323271,0.12688156610864273,0.0,0.0,0.025999999999999968
2020-09-30 15:30:00,jig_02,80.1,15.1,47.77,21.8,150.0,3.89,258.0,1.79,48.0,4.83,0.579,0.711,20.9,oxide,3.27,0.73,0.8175,0.015076935002519283,0.32166666666666666,583.5,1.045,1.5,1.1466666666666667,56.9511,0.491571,0.4,0.559,0.5010416666666667,0.12191960257790202,0.1260182766927326,0.4474999999999998,0.17899999999999994,0.17899999999999994
2020-09-30 18:00:00,jig_01,90.2,14.1,39.47,17.5,198.0,3.29,194.0,1.83,48.0,5.417,0.556,0.608,21.9,silicate,3.465,0.5350000000000001,0.86625,0.016957888768620175,0.3021739130434783,651.42,1.095,1.5,0.8622222222222222,54.8416,0.47760400000000003,0.579,0.449,0.5055000000000001,0.12189018578747148,0.12234476868359544,-0.03972366148531936,-0.02299999999999991,-0.20199999999999985
2020-09-30 20:30:00,jig_01,99.3,0.0,48.02,21.2,236.0,2.93,238.0,2.32,48.0,6.484,0.539,0.614,18.1,oxide,5.0032,1.0031999999999996,0.7492000000000001,0.01231040712575102,0.23133047210300434,691.48,0.905,1.5,1.0577777777777777,60.9702,0.539,0.556,0.419,0.5105000000000001,0.12064248296372283,0.12231414472578406,-0.030575539568345356,-0.017000000000000015,0.005999999999999894
2020-09-30 23:00:00,jig_03,61.9,40.0,42.85,21.7,177.0,2.67,271.0,1.42,48.0,6.635,0.442,0.558,10.2,oxide,3.8409,0.15910000000000002,0.960225,0.009852034980259031,0.3090909090909091,472.59,0.51,1.5,1.2044444444444444,34.540200000000006,0.2652,0.539,0.536,0.5065833333333334,0.12130268166743104,0.12438146968097799,-0.17996289424860856,-0.09700000000000003,-0.08000000000000002
2020-10-01 01:30:00,jig_02,67.2,39.1,49.5,16.0,198.0,3.9,219.0,2.42,48.0,2.683,0.601,0.845,22.7,oxide,3.168,0.8319999999999999,0.792,0.017807406054518058,0.24732510288065845,772.1999999999999,1.135,1.5,0.9733333333333334,56.784,0.366009,0.442,0.552,0.508625,0.12250672119981991,0.12158872555388606,0.35972850678733015,0.15899999999999997,0.256
2020-10-01 04:00:00,jig_03,56.7,36.6,49.4,15.4,201.0,3.85,161.0,1.4,48.0,4.261,0.733,0.754,23.5,oxide,3.0954,0.9045999999999998,0.77385,0.023911558288305077,0.5198581560283688,773.85,1.175,1.5,0.7155555555555555,42.7518,0.464722,0.601,0.525,0.5172916666666667,0.13079272655174895,0.12846754100125496,0.21963394342762066,0.132,-0.02699999999999997
2020-10-01 06:30:00,jig_01,62.9,31.2,44.47,19.2,226.0,3.26,270.0,2.35,48.0,7.757,0.4,0.502,13.6,silicate,4.3392,0.33919999999999995,0.9152,0.012073626902707307,0.16949152542372883,736.76,0.6799999999999999,1.5,1.2,31.5758,0.2752,0.733,0.72,0.5039583333333334,0.12543055558898825,0.1362734272325203,-0.4542974079126876,-0.33299999999999996,-0.46499999999999997
2020-10-01 09:00:00,jig_01,65.6,46.8,38.15,15.2,234.0,3.49,223.0,1.6,48.0,3.463,0.626,0.741,23.3,oxide,3.5567999999999995,0.4432000000000005,0.8891999999999999,0.01564952244293978,0.3888198757763975,816.6600000000001,1.165,1.5,0.9911111111111112,48.60959999999999,0.33303200000000005,0.4,0.746,0.49895833333333334,0.11750392377043932,0.1264926336338856,0.565,0.22599999999999998,0.5589999999999999
2020-10-01 11:30:00,jig_02,73.3,38.5,46.7,22.6,160.0,3.22,256.0,1.53,48.0,7.321,0.5,0.552,17.5,oxide,3.616,0.3839999999999999,0.904,0.012577633686184135,0.3246753246753247,515.2,0.875,1.5,1.1377777777777778,40.461600000000004,0.3075,0.626,0.4,0.503125,0.11559987682406535,0.10732434556760732,-0.20127795527156545,-0.126,-0.352
2020-10-01 14:00:00,jig_04,72.9,32.9,44.61,18.5,195.0,3.41,219.0,1.27,48.0,2.904,0.557,0.814,23.8,silicate,3.6075,0.39250000000000007,0.901875,0.015570065293822202,0.43515625,664.95,1.19,1.5,0.9733333333333334,59.3406,0.373747,0.5,0.4,0.5096666666666667,0.11394074229011834,0.10385140170630186,0.1140000000000001,0.05700000000000005,0.18300000000000005
2020-10-01 16:30:00,jig_02,75.8,11.2,37.63,19.2,167.0,3.61,222.0,2.22,47.7,6.967,0.4,0.471,10.7,oxide,3.2064,0.7936000000000001,0.8016,0.016260528805008785,0.17937219730941706,602.87,0.5349999999999999,1.5,0.9866666666666667,35.7018,0.3552,0.557,0.4,0.5096666666666667,0.11394074229011834,0.10385140170630186,-0.28186714542190305,-0.15700000000000003,-0.21400000000000008
2020-10-01 19:00:00,jig_02,92.5,13.3,49.64,20.4,150.0,3.5,226.0,1.01,48.0,4.956,0.616,0.715,20.8,oxide,3.06,0.94,0.765,0.015486040440688466,0.6039215686274509,525.0,1.04,1.5,1.0044444444444445,66.1375,0.534072,0.4,0.434,0.5172500000000001,0.1147394970091513,0.09826506361506496,0.5399999999999998,0.21599999999999997,0.373
2020-10-01 21:30:00,jig_03,96.7,12.4,35.6,17.2,174.0,2.75,238.0,1.1,48.0,1.917,0.721,0.846,20.5,oxide,2.9928,1.0072,0.7482,0.011554136380824335,0.6495495495495495,478.5,1.025,1.5,1.0577777777777777,81.8082,0.6315959999999999,0.616,0.4,0.530625,0.11910383212175416,0.11043011639068681,0.17045454545454541,0.10499999999999998,-0.11099999999999999
2020-10-02 00:00:00,jig_02,72.0,29.0,36.72,15.7,167.0,3.67,164.0,1.95,48.0,3.778,0.601,0.706,21.8,silicate,2.6219,1.3780999999999999,0.655475,0.022376684348515335,0.3066326530612245,612.89,1.09,1.5,0.7288888888888889,50.831999999999994,0.42671,0.721,0.4,0.539,0.11655899793666753,0.11113328061659158,-0.16643550624133152,-0.12,-0.22499999999999998
2020-10-02 02:30:00,jig_02,73.8,21.0,43.96,23.8,201.0,2.8,203.0,2.44,48.0,7.872,0.431,0.488,11.7,oxide,4.7838,0.7838000000000003,0.8040499999999999,0.013792424018521255,0.1759183673469388,562.8,0.585,1.5,0.9022222222222223,36.014399999999995,0.34049,0.601,0.496,0.5362916666666667,0.11834308237040132,0.11730793457883208,-0.2828618968386023,-0.16999999999999998,-0.04999999999999999
2020-10-02 05:00:00,jig_03,69.4,38.6,40.96,17.0,216.0,3.19,258.0,2.29,48.0,6.863,0.4,0.521,10.1,oxide,3.672,0.32799999999999985,0.918,0.012363861865819155,0.1739130434782609,689.04,0.505,1.5,1.1466666666666667,36.1574,0.2456,0.431,0.508,0.5317916666666667,0.12147749090716968,0.12145244735984945,-0.07192575406032475,-0.030999999999999972,0.139
2020-10-02 07:30:00,jig_04,53.8,48.5,44.27,23.7,249.0,2.15,224.0,1.07,48.0,7.569,0.478,0.512,18.6,carbonate,5.9013,1.9013,0.524675,0.009597785813133343,0.44259259259259254,535.35,0.93,1.5,0.9955555555555555,27.5456,0.24616999999999997,0.4,0.406,0.5347916666666667,0.1191017026734303,0.12183928186779765,0.19499999999999984,0.07799999999999996,0.10899999999999993
2020-10-02 10:00:00,jig_01,56.5,46.6,46.63,21.7,230.0,2.67,216.0,1.1,48.0,7.187,0.425,0.56,9.5,oxide,4.991,0.9909999999999997,0.7522500000000001,0.012360538863941485,0.38288288288288286,614.1,0.475,1.5,0.96,31.640000000000004,0.22695,0.478,0.415,0.5352083333333334,0.1186811509032087,0.10891653045364902,-0.11087866108786615,-0.05299999999999999,-0.13099999999999995
2020-10-02 12:30:00,jig_04,96.1,16.2,35.16,18.2,193.0,3.13,160.0,2.23,44.76,6.25,0.434,0.492,15.5,oxide,3.5126,0.48740000000000006,0.87815,0.01956127742016124,0.19375,604.09,0.775,1.5,0.7111111111111111,47.2812,0.363692,0.425,0.533,0.5310833333333334,0.12046825909456566,0.10611839442982393,0.021176470588235352,0.009000000000000008,0.062
2020-10-02 15:00:00,jig_02,75.4,26.0,47.43,17.7,195.0,2.62,245.0,1.99,48.0,6.73,0.428,0.595,20.7,carbonate,3.4515,0.5485000000000002,0.862875,0.010693441084037388,0.214,510.90000000000003,1.035,1.5,1.0888888888888888,44.863,0.31672,0.434,0.73,0.5185000000000001,0.11440735762292943,0.10275754783160063,-0.01382488479262678,-0.006000000000000005,-0.015000000000000013
2020-10-02 17:30:00,jig_01,99.0,0.0,49.17,23.5,156.0,2.26,203.0,1.94,48.0,7.738,0.449,0.55,12.1,carbonate,3.666,0.3340000000000001,0.9165,0.011132456529235012,0.23025641025641028,352.55999999999995,0.605,1.5,0.9022222222222223,54.45,0.449,0.428,0.751,0.5059166666666667,0.10384391157412383,0.10377335443604561,0.0490654205607477,0.02100000000000002,0.027000000000000024
2020-10-02 20:00:00,jig_04,73.4,36.2,39.07,22.4,203.0,2.3,234.0,1.45,48.0,4.571,0.584,0.666,19.7,carbonate,4.5472,0.5472000000000001,0.8632,0.009828639801717875,0.39999999999999997,466.9,0.985,1.5,1.04,48.88440000000001,0.3725919999999999,0.449,0.426,0.5125,0.10356514437992524,0.10551787870912104,0.30066815144766146,0.13499999999999995,0.11399999999999993
2020-10-02 22:30:00,jig_02,92.9,0.0,35.28,17.4,225.0,3.38,201.0,2.29,46.88,3.513,0.627,0.715,19.6,oxide,3.9149999999999996,0.08500000000000041,0.9787499999999999,0.01681508382667529,0.27260869565217394,760.5,0.9800000000000001,1.5,0.8933333333333333,66.4235,0.627,0.584,0.4,0.5219583333333333,0.10320914990052198,0.1068378834184456,0.0736301369863015,0.04300000000000004,-0.09199999999999992
2020-10-03 01:00:00,jig_01,83.8,20.4,37.85,24.9,211.0,3.61,285.0,1.37,47.79,7.286,0.4,0.45,12.5,carbonate,5.2539,1.2538999999999998,0.686525,0.012666222237816218,0.2898550724637681,761.7099999999999,0.625,1.5,1.2666666666666666,37.71,0.3184,0.627,0.4,0.5219583333333334,0.10320914990052198,0.10668461023318271,-0.36204146730462516,-0.22699999999999998,-0.27
2020-10-03 03:30:00,jig_02,99.0,1.8,43.99,24.4,213.0,3.76,252.0,2.13,48.0,4.019,0.663,0.739,16.8,oxide,5.1972,1.1971999999999996,0.7007000000000001,0.014920042855442244,0.3098130841121496,800.88,0.8400000000000001,1.5,1.12,73.161,0.651066,0.4,0.579,0.5254583333333334,0.10659634513950968,0.09649901867926255,0.6575,0.263,0.49
2020-10-03 06:00:00,jig_02,74.2,18.7,46.89,20.5,192.0,3.92,235.0,1.83,48.0,4.583,0.635,0.721,21.9,oxide,3.936,0.06400000000000006,0.984,0.01668014127058423,0.3451086956521739,752.64,1.095,1.5,1.0444444444444445,53.4982,0.516255,0.663,0.556,0.5287499999999999,0.10877789497311777,0.10036916706324585,-0.042232277526395245,-0.028000000000000025,-0.29100000000000004
2020-10-03 08:30:00,jig_03,98.5,0.0,48.09,20.4,195.0,2.32,285.0,1.34,48.0,2.02,0.754,0.88,21.1,oxide,3.9779999999999998,0.02200000000000024,0.9944999999999999,0.008140065260868039,0.5585185185185185,452.4,1.0550000000000002,1.5,1.2666666666666666,86.68,0.754,0.635,0.539,0.5377083333333333,0.1181113988412293,0.12223335233986862,0.18740157480314967,0.119,0.14700000000000002
2020-10-03 11:00:00,jig_01,57.8,40.0,42.16,18.0,216.0,2.35,171.0,2.05,48.0,8.116,0.4,0.45,13.8,oxide,3.888,0.1120000000000001,0.972,0.013741886439389511,0.19417475728155345,507.6,0.6900000000000001,1.5,0.76,26.009999999999998,0.24,0.754,0.442,0.5359583333333333,0.11988889028801962,0.12223335233986862,-0.4694960212201591,-0.354,-0.473
2020-10-03 13:30:00,jig_03,89.4,3.3,40.71,16.4,222.0,3.3,255.0,1.65,48.0,2.238,0.721,0.843,24.1,carbonate,3.6407999999999996,0.3592000000000004,0.9101999999999999,0.012940668993372808,0.4343373493975904,732.5999999999999,1.205,1.5,1.1333333333333333,75.3642,0.6972069999999999,0.4,0.601,0.5409583333333333,0.12510811990700976,0.13367826595179494,0.8024999999999998,0.32099999999999995,0.6749999999999999
2020-10-03 16:00:00,jig_02,90.3,6.4,46.66,22.3,224.0,2.63,158.0,1.21,48.0,7.648,0.468,0.532,15.6,carbonate,4.9952,0.9951999999999996,0.7512000000000001,0.016644516169862667,0.3836065573770492,589.12,0.78,1.5,0.7022222222222222,48.0396,0.438048,0.721,0.733,0.5299166666666667,0.1189654376796844,0.13076242046574632,-0.35090152565880717,-0.25299999999999995,-0.5739999999999998
2020-10-03 18:30:00,jig_03,61.8,47.8,36.96,15.5,228.0,2.58,213.0,1.85,46.67,7.116,0.4,0.45,14.8,oxide,3.534,0.4660000000000002,0.8835,0.012112107412797522,0.21505376344086022,588.24,0.74,1.5,0.9466666666666667,27.81,0.2088,0.468,0.4,0.5299166666666667,0.1189654376796844,0.1337653701165749,-0.14529914529914534,-0.068,0.18499999999999994
