timestamp,dms_cyclone_id,cyclone_health_score,cyclone_wear_rate_pct,feed_grade_pct,feed_size_mm,media_density_sg,cyclone_pressure_kpa,media_consumption_kg_t,media_recovery_pct,sink_grade_pct,float_grade_pct,sink_yield_pct,dms_recovery,separation_efficiency,ore_density_sg,density_differential,separation_sharpness_dms,media_efficiency,cyclone_health_efficiency_product,wear_impact_on_separation,pressure_utilization,media_consumption_efficiency,size_suitability_for_dms,coarse_fraction_ratio,size_density_interaction,sink_float_separation,yield_recovery_product,dms_upgrade_factor,dms_recovery_lag_1h,dms_recovery_lag_24h,dms_recovery_rolling_mean_24h,dms_recovery_rolling_std_24h,dms_recovery_variability_12h,dms_recovery_change_rate,dms_recovery_change_1h,dms_recovery_acceleration
2020-05-11 16:00:00,dms_cyclone_01,90.1,5.0,42.48,11.3,3.15,89.0,1.36,99.2,50.0,5.544,64.0,0.753,0.674,4.1,0.9499999999999997,1.8999999999999995,0.992,60.7274,0.6403,0.7416666666666667,0.5496350364963504,1,0.452,10.734999999999998,9.002520705797624,0.48192,1.1767474699929397,0.783,0.762,0.7607500000000001,0.02881009786742195,0.024504019460016555,-0.03831417624521072,-0.030000000000000027,-1.1102230246251565e-16
2020-05-11 20:00:00,dms_cyclone_02,84.1,28.0,38.7,23.3,2.95,90.0,1.34,98.11,50.0,3.176,61.0,0.788,0.795,3.9,0.9499999999999997,1.8999999999999995,0.9811,66.8595,0.5724,0.75,0.5837037037037037,1,0.932,22.134999999999994,15.693659761456372,0.48068,1.2916559028674761,0.753,0.764,0.76175,0.029339467408698586,0.024094982502962627,0.04648074369189903,0.03500000000000003,0.06500000000000006
2020-05-12 00:00:00,dms_cyclone_03,51.0,42.6,49.58,23.9,3.15,93.0,2.03,99.31,50.0,4.112,69.7,0.703,0.793,4.02,0.8699999999999997,1.7399999999999993,0.9931,40.443000000000005,0.455182,0.775,0.34460784313725495,1,0.956,20.792999999999992,12.1300339640951,0.489991,1.0082677959265982,0.788,0.804,0.7575416666666667,0.03024534339533004,0.032189307466166835,-0.10786802030456866,-0.08500000000000008,-0.1200000000000001
2020-05-12 04:00:00,dms_cyclone_03,98.2,7.3,48.99,16.6,2.98,103.0,0.73,99.22,50.0,4.439,69.2,0.706,0.773,4.19,1.2100000000000004,2.420000000000001,0.9922,75.9086,0.716571,0.8583333333333333,0.954054054054054,1,0.664,20.08600000000001,11.238480557428636,0.48855200000000004,1.0204081632653061,0.703,0.732,0.7564583333333333,0.031633745282209184,0.037254550261027676,0.004267425320056972,0.0030000000000000027,0.08800000000000008
2020-05-12 08:00:00,dms_cyclone_03,80.4,13.9,35.27,21.6,3.09,89.0,1.54,98.33,49.02,5.181,58.2,0.809,0.633,3.95,0.8600000000000003,1.7200000000000006,0.9833,50.89320000000001,0.545013,0.7416666666666667,0.5219354838709678,1,0.8640000000000001,18.576000000000008,9.443267193219034,0.4708380000000001,1.3894557823129252,0.706,0.714,0.7604166666666666,0.03203112164166568,0.03766951584826025,0.1458923512747876,0.10300000000000009,0.10000000000000009
2020-05-12 12:00:00,dms_cyclone_01,88.2,6.2,40.26,9.4,2.96,110.0,1.55,99.15,50.0,4.628,62.2,0.773,0.713,3.87,0.9100000000000001,1.8200000000000003,0.9915,62.8866,0.6687939999999999,0.9166666666666666,0.49551282051282053,0,0.376,8.554000000000002,10.78050884001725,0.480806,1.2416190712689348,0.809,0.739,0.7618333333333335,0.03179371918650199,0.03765905661928418,-0.044499381953028494,-0.03600000000000003,-0.13900000000000012
2020-05-12 16:00:00,dms_cyclone_01,66.1,40.1,35.08,22.8,2.91,95.0,2.07,99.26,49.32,4.386,58.1,0.816,0.687,3.81,0.8999999999999999,1.7999999999999998,0.9926,45.4107,0.411513,0.7916666666666666,0.39230769230769236,1,0.912,20.52,11.219290263876252,0.47409599999999996,1.4055286406383587,0.773,0.738,0.7650833333333332,0.033206752412681256,0.03847982548942834,0.05562742561448886,0.04299999999999993,0.07899999999999996
2020-05-12 20:00:00,dms_cyclone_03,53.8,40.5,41.25,20.8,3.12,95.0,1.37,99.37,50.0,6.6,63.0,0.764,0.6,3.89,0.77,1.54,0.9937,32.279999999999994,0.357,0.7916666666666666,0.553623188405797,1,0.8320000000000001,16.016000000000002,7.564296520423602,0.48132,1.211827435773146,0.816,0.726,0.7666666666666666,0.03215136303374326,0.03830816037758858,-0.06372549019607832,-0.051999999999999935,-0.09499999999999986
2020-05-13 00:00:00,dms_cyclone_03,79.9,25.8,35.68,12.4,2.91,112.0,1.62,98.52,49.53,5.322,58.5,0.813,0.627,4.17,1.2599999999999998,2.5199999999999996,0.9852,50.097300000000004,0.46523400000000004,0.9333333333333333,0.4987730061349693,1,0.496,15.623999999999997,9.289197299324831,0.47560499999999994,1.3877836929111798,0.764,0.76,0.7688750000000001,0.033466807046879564,0.03918564981616413,0.06413612565445015,0.04899999999999993,0.10099999999999987
2020-05-13 04:00:00,dms_cyclone_01,59.8,43.0,38.73,13.6,3.11,119.0,0.93,98.78,50.0,6.197,61.0,0.787,0.6,4.08,0.9700000000000002,1.9400000000000004,0.9878,35.879999999999995,0.34199999999999997,0.9916666666666667,0.8372340425531914,1,0.544,13.192000000000002,8.055421298533913,0.48007,1.2906556530717606,0.813,0.792,0.7686666666666667,0.03333188402646401,0.03890625874710731,-0.03198031980319793,-0.025999999999999912,-0.07499999999999984
2020-05-13 08:00:00,dms_cyclone_03,96.9,10.1,37.52,9.6,3.19,82.0,1.86,98.58,50.0,6.004,60.0,0.8,0.6,4.01,0.8199999999999998,1.6399999999999997,0.9858,58.14,0.5394000000000001,0.6833333333333333,0.42780748663101603,0,0.384,7.871999999999998,8.313934153641505,0.48,1.332267519317879,0.787,0.729,0.7716250000000001,0.032804841238690444,0.037941242451819845,0.016518424396442244,0.013000000000000012,0.038999999999999924
2020-05-13 12:00:00,dms_cyclone_03,88.8,17.7,48.81,21.6,2.92,86.0,2.04,98.88,50.0,5.767,69.0,0.707,0.705,4.1,1.1799999999999997,2.3599999999999994,0.9887999999999999,62.60399999999999,0.5802149999999999,0.7166666666666667,0.34487804878048783,1,0.8640000000000001,25.487999999999996,8.655011251514626,0.48782999999999993,1.024170421958214,0.8,0.736,0.7704166666666666,0.034655969642820375,0.042480209295836756,-0.11625000000000008,-0.09300000000000008,-0.1060000000000001
2020-05-13 16:00:00,dms_cyclone_01,89.5,9.7,42.3,23.7,3.13,111.0,0.74,98.55,50.0,3.305,63.8,0.755,0.805,4.12,0.9900000000000002,1.9800000000000004,0.9854999999999999,72.0475,0.7269150000000001,0.925,1.0066666666666666,1,0.948,23.463000000000005,15.082956259426847,0.48169,1.181753722524226,0.707,0.735,0.7712500000000001,0.0340015984279005,0.042418817293814,0.06789250353606802,0.04800000000000004,0.14100000000000013
2020-05-13 20:00:00,dms_cyclone_01,93.8,3.4,40.18,21.1,3.03,82.0,0.63,98.1,50.0,6.428,62.1,0.773,0.6,4.05,1.02,2.04,0.981,56.279999999999994,0.5795999999999999,0.6833333333333333,1.2078125,1,0.8440000000000001,21.522000000000002,7.766387076731904,0.480033,1.244090569793481,0.755,0.756,0.7719583333333334,0.03384681497656767,0.04200829643888081,0.02384105960264904,0.018000000000000016,-0.030000000000000027
2020-05-14 00:00:00,dms_cyclone_01,66.9,32.4,43.35,10.6,2.92,92.0,1.21,98.56,50.0,5.642,64.7,0.746,0.675,4.18,1.2599999999999998,2.5199999999999996,0.9856,45.157500000000006,0.45630000000000004,0.7666666666666667,0.6114754098360656,1,0.424,13.355999999999998,8.846426043878273,0.48266200000000004,1.1531365313653137,0.773,0.774,0.7707916666666667,0.034253503999327056,0.03764456981243835,-0.03492884864165591,-0.027000000000000024,-0.04500000000000004
2020-05-14 04:00:00,dms_cyclone_03,54.1,45.5,45.35,10.9,3.0,112.0,2.24,99.3,50.0,6.762,66.3,0.731,0.627,3.83,0.8300000000000001,1.6600000000000001,0.993,33.920700000000004,0.341715,0.9333333333333333,0.3248888888888889,1,0.436,9.047,7.383343177790905,0.48465299999999994,1.1022927689594357,0.746,0.769,0.7692083333333334,0.0352049640356818,0.0342765048959005,-0.020107238605898137,-0.015000000000000013,0.01200000000000001
2020-05-14 08:00:00,dms_cyclone_03,63.2,32.4,46.72,18.2,2.88,120.0,2.07,98.88,50.0,6.367,67.4,0.721,0.659,3.9,1.02,2.04,0.9887999999999999,41.6488,0.445484,1.0,0.34663461538461543,1,0.728,18.564,7.840677434530344,0.485954,1.0699764605178688,0.731,0.733,0.7687083333333334,0.03582139167382111,0.03523557087015014,-0.013679890560875485,-0.010000000000000009,0.0050000000000000044
2020-05-14 12:00:00,dms_cyclone_03,93.7,7.6,38.41,9.6,3.19,95.0,0.98,99.07,50.0,6.145,60.7,0.791,0.6,4.07,0.8800000000000003,1.7600000000000007,0.9906999999999999,56.22,0.5544,0.7916666666666666,0.798989898989899,0,0.384,8.448000000000002,8.123476848090984,0.48013700000000004,1.3014055179593964,0.721,0.775,0.769375,0.03609144484922119,0.03595957326068852,0.09708737864077688,0.07000000000000006,0.08000000000000007
2020-05-14 16:00:00,dms_cyclone_02,72.5,35.4,46.95,19.7,3.03,97.0,1.8,98.61,50.0,5.308,67.6,0.719,0.717,3.81,0.7800000000000002,1.5600000000000005,0.9861,51.982499999999995,0.463182,0.8083333333333333,0.39723756906077345,1,0.7879999999999999,15.366000000000005,9.402030838661151,0.4860439999999999,1.0647359454855196,0.791,0.743,0.7683749999999999,0.037170362784955994,0.03482804077524827,-0.09102402022756018,-0.07200000000000006,-0.14200000000000013
2020-05-14 20:00:00,dms_cyclone_03,96.4,10.0,41.14,14.7,3.15,109.0,1.77,98.92,50.0,5.673,62.9,0.765,0.655,3.92,0.77,1.54,0.9892,63.142,0.5895,0.9083333333333333,0.4297752808988764,1,0.588,11.318999999999999,8.798169980644026,0.48118500000000003,1.2150668286755772,0.719,0.794,0.7671666666666667,0.036770340915124974,0.03484250278036771,0.06397774687065372,0.04600000000000004,0.1180000000000001
2020-05-15 00:00:00,dms_cyclone_02,91.7,0.0,42.9,20.3,3.03,97.0,0.66,99.32,50.0,4.761,64.3,0.75,0.723,4.04,1.0100000000000002,2.0200000000000005,0.9932,66.2991,0.723,0.8083333333333333,1.1194029850746268,1,0.812,20.503000000000004,10.479983232026829,0.48225,1.1652295502213936,0.765,0.801,0.7650416666666667,0.03619930237937795,0.030433608814179256,-0.019607843137254943,-0.015000000000000013,-0.061000000000000054
2020-05-15 04:00:00,dms_cyclone_03,88.4,6.2,49.44,17.8,2.92,84.0,0.59,98.82,50.0,7.235,69.5,0.703,0.634,3.81,0.8900000000000001,1.7800000000000002,0.9882,56.04560000000001,0.594692,0.7,1.1716666666666666,1,0.7120000000000001,15.842000000000002,6.901311249137336,0.48858499999999994,1.0111223458038423,0.75,0.795,0.7612083333333333,0.037727834456189345,0.03172359317032548,-0.06266666666666676,-0.04700000000000004,-0.03200000000000003
2020-05-15 08:00:00,dms_cyclone_03,91.0,0.8,39.38,14.5,2.95,117.0,1.49,98.06,50.0,5.534,61.5,0.781,0.649,3.94,0.9899999999999998,1.9799999999999995,0.9806,59.059000000000005,0.643808,0.975,0.5206666666666667,1,0.58,14.354999999999997,9.018759018759019,0.480315,1.2693577050012694,0.703,0.813,0.7598750000000001,0.03635849580760053,0.02919786210521435,0.1109530583214795,0.07800000000000007,0.1250000000000001
2020-05-15 12:00:00,dms_cyclone_01,95.5,1.5,47.84,20.7,3.15,103.0,1.41,98.07,50.0,4.745,68.3,0.714,0.752,4.2,1.0500000000000003,2.1000000000000005,0.9806999999999999,71.816,0.74072,0.8583333333333333,0.5028169014084507,1,0.828,21.735000000000007,10.515247108307046,0.48766199999999993,1.044932079414838,0.781,0.783,0.757,0.03716941238964235,0.02842574057562417,-0.08578745198463511,-0.06700000000000006,-0.14500000000000013
2020-05-15 16:00:00,dms_cyclone_02,95.7,0.0,40.96,11.3,3.1,84.0,1.91,98.85,50.0,5.257,62.8,0.766,0.679,3.94,0.8399999999999999,1.6799999999999997,0.9884999999999999,64.9803,0.679,0.7,0.39895833333333336,1,0.452,9.491999999999999,9.493070058857036,0.48104800000000003,1.22040517451794,0.714,0.753,0.7575416666666666,0.037203294812792206,0.028924143212997997,0.07282913165266103,0.052000000000000046,0.1190000000000001
2020-05-15 20:00:00,dms_cyclone_02,83.6,14.2,49.16,24.8,3.1,81.0,1.26,98.69,50.0,2.179,69.3,0.705,0.889,4.08,0.98,1.96,0.9869,74.32039999999999,0.762762,0.675,0.5551181102362205,1,0.992,24.304,22.84148012791229,0.4885649999999999,1.0168802115110842,0.766,0.788,0.7540833333333333,0.03809589349850272,0.029939332597163963,-0.07963446475195834,-0.061000000000000054,-0.1130000000000001
2020-05-16 00:00:00,dms_cyclone_02,73.8,21.4,37.78,24.1,3.1,98.0,1.3,98.33,50.0,5.977,60.2,0.797,0.604,3.8,0.6999999999999997,1.3999999999999995,0.9833,44.575199999999995,0.47474399999999994,0.8166666666666667,0.6083969465648855,1,0.9640000000000001,16.869999999999994,8.351428094204108,0.479794,1.3231013495633765,0.705,0.703,0.758,0.03744212925940854,0.034051097966544826,0.1304964539007094,0.09200000000000008,0.15300000000000014
2020-05-16 04:00:00,dms_cyclone_03,64.7,36.5,49.16,24.6,2.81,81.0,0.75,98.73,50.0,1.549,69.3,0.705,0.921,4.18,1.3699999999999997,2.7399999999999993,0.9873000000000001,59.5887,0.584835,0.675,0.9276315789473684,1,0.9840000000000001,33.70199999999999,32.07184092366902,0.4885649999999999,1.0168802115110842,0.797,0.706,0.7579583333333333,0.03750301920213036,0.03582142155783614,-0.11543287327478058,-0.09200000000000008,-0.18400000000000016
2020-05-16 08:00:00,dms_cyclone_01,66.9,45.4,44.23,24.6,3.08,117.0,0.83,98.35,50.0,3.025,65.4,0.739,0.829,3.97,0.8900000000000001,1.7800000000000002,0.9834999999999999,55.460100000000004,0.452634,0.975,0.8797619047619047,1,0.9840000000000001,21.894000000000005,16.474464579901156,0.483306,1.1301989150090417,0.705,0.809,0.7550416666666666,0.036054884691882116,0.03518382462370283,0.04822695035461,0.03400000000000003,0.1260000000000001
2020-05-16 12:00:00,dms_cyclone_01,88.3,14.8,42.59,13.1,2.93,103.0,1.08,98.02,50.0,6.339,64.1,0.752,0.628,3.94,1.0099999999999998,2.0199999999999996,0.9802,55.4524,0.535056,0.8583333333333333,0.6899082568807339,1,0.524,13.230999999999996,7.875255945818239,0.4820319999999999,1.1737089201877935,0.739,0.773,0.7541666666666665,0.03585437535202703,0.0321794212426998,0.017591339648173276,0.013000000000000012,-0.02100000000000002
2020-05-16 16:00:00,dms_cyclone_02,85.7,32.8,37.93,19.5,3.02,107.0,1.36,98.79,50.0,4.909,60.3,0.795,0.676,3.93,0.9100000000000001,1.8200000000000003,0.9879000000000001,57.93320000000001,0.45427200000000006,0.8916666666666667,0.5802919708029197,1,0.78,17.745000000000005,10.164667615368979,0.479385,1.3178703215603584,0.752,0.816,0.7532916666666667,0.034510841606744114,0.034759781705908085,0.05718085106382986,0.04300000000000004,0.030000000000000027
2020-05-16 20:00:00,dms_cyclone_01,54.7,65.0,48.19,16.6,2.91,116.0,1.13,99.28,50.0,7.711,68.6,0.711,0.6,3.96,1.0499999999999998,2.0999999999999996,0.9928,32.82,0.21,0.9666666666666667,0.6236842105263158,1,0.664,17.43,6.475845097785261,0.48774599999999996,1.037344398340249,0.795,0.764,0.7510833333333333,0.035477998897867395,0.03579190699111422,-0.10566037735849065,-0.08400000000000007,-0.1270000000000001
2020-05-17 00:00:00,dms_cyclone_02,87.5,26.0,39.92,10.1,2.94,85.0,2.06,98.39,50.0,5.516,61.9,0.776,0.655,4.11,1.1700000000000004,2.3400000000000007,0.9839,57.3125,0.48469999999999996,0.7083333333333334,0.37487922705314014,1,0.40399999999999997,11.817000000000004,9.048136083966703,0.480344,1.252191334835963,0.711,0.813,0.7495416666666666,0.03341436708268177,0.03700941731096197,0.09142053445850928,0.06500000000000006,0.14900000000000013
2020-05-17 04:00:00,dms_cyclone_02,64.3,38.0,35.66,13.8,2.97,85.0,0.8,99.08,49.21,5.705,58.5,0.808,0.6,3.87,0.8999999999999999,1.7999999999999998,0.9908,38.58,0.37199999999999994,0.7083333333333334,0.9975308641975309,1,0.552,12.42,8.610673665791776,0.47268,1.379590692458649,0.776,0.787,0.7504166666666666,0.03468857306735538,0.038474214111728126,0.04123711340206193,0.03200000000000003,-0.03300000000000003
2020-05-17 08:00:00,dms_cyclone_01,52.0,42.6,36.15,24.4,3.15,94.0,1.88,98.79,50.0,2.65,58.9,0.815,0.817,3.87,0.7200000000000002,1.4400000000000004,0.9879000000000001,42.483999999999995,0.46895799999999993,0.7833333333333333,0.4312169312169312,1,0.976,17.568000000000005,18.79699248120301,0.48003499999999993,1.3827433628318586,0.808,0.8,0.7510416666666666,0.03573997781886178,0.04174916076093468,0.00866336633663356,0.006999999999999895,-0.025000000000000133
2020-05-17 12:00:00,dms_cyclone_03,64.7,34.6,35.72,8.9,2.83,96.0,2.0,98.32,49.63,5.277,58.6,0.814,0.631,3.81,0.98,1.96,0.9832,40.825700000000005,0.41267400000000004,0.8,0.40497512437810945,0,0.35600000000000004,8.722,9.387176092301873,0.47700399999999993,1.3890288273159812,0.815,0.707,0.7555000000000001,0.03666890638745807,0.04237950834156358,-0.0012269938650306678,-0.0010000000000000009,-0.007999999999999896
2020-05-17 16:00:00,dms_cyclone_01,90.1,0.4,42.33,9.5,3.03,114.0,1.07,98.1,50.0,1.876,63.9,0.754,0.889,4.16,1.1300000000000003,2.2600000000000007,0.981,80.0989,0.885444,0.95,0.6981481481481481,0,0.38,10.735000000000003,26.511134676564158,0.481806,1.1809163911195089,0.814,0.755,0.7554583333333333,0.036670067365355344,0.04250160424779628,-0.07371007371007365,-0.05999999999999994,-0.05899999999999994
2020-05-17 20:00:00,dms_cyclone_02,62.4,34.4,38.82,10.9,2.97,81.0,2.06,99.28,50.0,6.211,61.1,0.786,0.6,4.1,1.1299999999999994,2.259999999999999,0.9928,37.44,0.39359999999999995,0.675,0.3797101449275363,1,0.436,12.316999999999995,8.037293039704227,0.480246,1.2876641771825907,0.754,0.773,0.7559999999999999,0.03703464887630629,0.03847785667816458,0.04244031830238737,0.03200000000000003,0.09199999999999997
2020-05-18 00:00:00,dms_cyclone_01,60.7,25.6,40.0,9.7,2.83,108.0,1.84,98.66,50.0,5.015,62.0,0.775,0.687,3.81,0.98,1.96,0.9865999999999999,41.700900000000004,0.511128,0.9,0.4189189189189189,0,0.38799999999999996,9.505999999999998,9.950248756218906,0.4805,1.2496875781054737,0.786,0.746,0.7572083333333334,0.037167048480523934,0.03764145039552422,-0.013994910941475869,-0.01100000000000001,-0.04300000000000004
2020-05-18 04:00:00,dms_cyclone_03,97.7,0.0,40.57,9.6,2.97,100.0,1.69,99.41,50.0,5.853,62.5,0.77,0.639,4.1,1.1299999999999994,2.259999999999999,0.9941,62.4303,0.639,0.8333333333333334,0.45294117647058824,0,0.384,10.847999999999994,8.528057308545113,0.48125,1.232134056185313,0.775,0.731,0.7588333333333334,0.03682233096873434,0.03179038829392779,-0.006451612903225823,-0.0050000000000000044,0.006000000000000005
2020-05-18 08:00:00,dms_cyclone_01,66.1,30.0,38.59,15.4,3.02,101.0,1.65,98.29,50.0,5.937,60.9,0.789,0.615,4.2,1.1800000000000002,2.3600000000000003,0.9829000000000001,40.6515,0.4305,0.8416666666666667,0.4753012048192772,1,0.616,18.172000000000004,8.407600470825626,0.480501,1.2953367875647668,0.77,0.721,0.7616666666666666,0.03639835957443893,0.029924526274064542,0.024675324675324628,0.019000000000000017,0.02400000000000002
2020-05-18 12:00:00,dms_cyclone_01,53.0,59.9,35.15,24.0,2.8,98.0,1.51,98.18,49.6,4.177,58.1,0.82,0.703,3.88,1.08,2.16,0.9818000000000001,37.259,0.281903,0.8166666666666667,0.5394736842105263,1,0.96,25.92,11.846190589921187,0.47641999999999995,1.4106939704209331,0.789,0.791,0.7628749999999999,0.03786625490947809,0.030823421830374873,0.03929024081115329,0.030999999999999917,0.0119999999999999
2020-05-18 16:00:00,dms_cyclone_02,99.4,0.0,46.42,18.6,3.11,114.0,0.69,98.79,50.0,4.608,67.1,0.723,0.752,4.12,1.0100000000000002,2.0200000000000005,0.9879000000000001,74.7488,0.752,0.95,1.032857142857143,1,0.7440000000000001,18.786000000000005,10.827197921178,0.4851329999999999,1.0768899418479432,0.82,0.719,0.7630416666666667,0.03767305480009583,0.0352638324461166,-0.11829268292682926,-0.09699999999999998,-0.1279999999999999
2020-05-18 20:00:00,dms_cyclone_03,93.1,0.0,42.63,13.7,2.87,101.0,1.78,98.74,50.0,5.367,64.1,0.752,0.685,3.94,1.0699999999999998,2.1399999999999997,0.9873999999999999,63.7735,0.685,0.8416666666666667,0.4201117318435754,1,0.5479999999999999,14.658999999999997,9.298865538404314,0.4820319999999999,1.172607879924953,0.723,0.765,0.7625000000000001,0.03773707668224642,0.029682665076783573,0.04011065006915637,0.029000000000000026,0.126
2020-05-19 00:00:00,dms_cyclone_01,65.3,46.8,37.4,11.3,2.83,114.0,0.71,98.89,50.0,5.984,59.9,0.801,0.6,4.19,1.3600000000000003,2.7200000000000006,0.9889,39.18,0.31920000000000004,0.95,1.1125,1,0.452,15.368000000000004,8.341675008341676,0.47979900000000003,1.3365410318096766,0.752,0.75,0.764625,0.0384321112341367,0.03011027711394709,0.06515957446808507,0.049000000000000044,0.020000000000000018
2020-05-19 04:00:00,dms_cyclone_02,95.2,5.6,37.77,9.7,3.03,112.0,1.08,99.25,50.0,6.043,60.2,0.797,0.6,3.94,0.9100000000000001,1.8200000000000003,0.9925,57.12,0.5664,0.9333333333333333,0.7311926605504587,0,0.38799999999999996,8.827,8.260366760284157,0.479794,1.3234515616728428,0.801,0.703,0.7685416666666667,0.036626171643722,0.02947109523830687,-0.004993757802746579,-0.0040000000000000036,-0.05300000000000005
2020-05-19 08:00:00,dms_cyclone_03,77.8,13.4,49.16,9.5,2.9,109.0,1.93,98.53,50.0,4.782,69.3,0.705,0.757,3.98,1.08,2.16,0.9853000000000001,58.8946,0.6555619999999999,0.9083333333333333,0.3634020618556701,0,0.38,10.260000000000002,10.434056761268781,0.4885649999999999,1.0168802115110842,0.797,0.781,0.765375,0.038727377688254475,0.03516928756569717,-0.11543287327478058,-0.09200000000000008,-0.08800000000000008
2020-05-19 12:00:00,dms_cyclone_03,73.2,8.3,47.1,12.2,2.97,85.0,2.03,98.33,50.0,5.729,67.7,0.718,0.696,3.87,0.8999999999999999,1.7999999999999998,0.9833,50.947199999999995,0.638232,0.7083333333333334,0.35196078431372557,1,0.488,10.979999999999999,8.712319219376198,0.486086,1.0613457864572278,0.705,0.714,0.7655416666666667,0.0385046345789437,0.036108002974241125,0.018439716312056653,0.013000000000000012,0.1050000000000001
2020-05-19 16:00:00,dms_cyclone_03,57.9,47.2,42.33,11.8,2.92,96.0,1.1,99.36,50.0,6.773,63.9,0.754,0.6,3.97,1.0500000000000003,2.1000000000000005,0.9936,34.739999999999995,0.31679999999999997,0.8,0.6792792792792792,1,0.47200000000000003,12.390000000000004,7.371369600471768,0.481806,1.1809163911195089,0.718,0.766,0.7650416666666667,0.038576270208360214,0.036108002974241125,0.050139275766016844,0.03600000000000003,0.02300000000000002
2020-05-19 20:00:00,dms_cyclone_03,65.1,28.1,47.19,21.6,3.11,81.0,0.99,98.73,50.0,3.985,67.7,0.718,0.789,4.03,0.9200000000000004,1.8400000000000007,0.9873000000000001,51.3639,0.5672910000000001,0.675,0.718,1,0.8640000000000001,19.87200000000001,12.51564455569462,0.486086,1.0593220338983051,0.754,0.705,0.7655833333333333,0.03777958577657106,0.03794453687670749,-0.04774535809018576,-0.03600000000000003,-0.07200000000000006
2020-05-20 00:00:00,dms_cyclone_01,75.6,32.4,36.81,12.0,2.88,119.0,1.78,98.71,50.0,5.889,59.4,0.808,0.6,4.09,1.21,2.42,0.9871,45.35999999999999,0.40559999999999996,0.9916666666666667,0.45139664804469276,1,0.48,14.52,8.476012883539584,0.479952,1.3579576317218902,0.718,0.797,0.7660416666666666,0.038241201507714685,0.04024348243862366,0.1253481894150419,0.09000000000000008,0.1260000000000001
2020-05-20 04:00:00,dms_cyclone_02,64.9,34.7,49.95,11.4,3.08,101.0,1.91,98.86,50.0,5.867,70.0,0.7,0.706,3.88,0.7999999999999998,1.5999999999999996,0.9886,45.8194,0.461018,0.8416666666666667,0.3645833333333333,1,0.456,9.119999999999997,8.507742045261187,0.48999999999999994,1.00080064051241,0.808,0.705,0.7658333333333335,0.03860014267451314,0.04401953767328365,-0.13366336633663378,-0.1080000000000001,-0.19800000000000018
2020-05-20 08:00:00,dms_cyclone_02,68.9,45.2,38.82,17.7,2.99,107.0,1.6,98.42,50.0,6.211,61.1,0.786,0.6,4.0,1.0099999999999998,2.0199999999999996,0.9842,41.34,0.3288,0.8916666666666667,0.48819875776397514,1,0.708,17.876999999999995,8.037293039704227,0.480246,1.2876641771825907,0.7,0.739,0.7677916666666667,0.03837116123461439,0.04382990538502847,0.122857142857143,0.08600000000000008,0.19400000000000017
2020-05-20 12:00:00,dms_cyclone_01,99.0,0.0,45.11,16.0,3.09,84.0,1.93,98.15,50.0,7.218,66.1,0.733,0.6,4.13,1.04,2.08,0.9815,59.4,0.6,0.7,0.37783505154639174,1,0.64,16.64,6.917542888765911,0.4845129999999999,1.1081560283687943,0.786,0.752,0.767,0.03890344793035168,0.03940341086604992,-0.06743002544529264,-0.05300000000000005,-0.13900000000000012
2020-05-20 16:00:00,dms_cyclone_03,77.8,37.3,39.26,18.8,3.17,100.0,1.17,98.41,50.0,3.311,61.4,0.782,0.789,3.93,0.7600000000000002,1.5200000000000005,0.9841,61.3842,0.494703,0.8333333333333334,0.6627118644067798,1,0.752,14.288000000000006,15.055706112616683,0.480148,1.2732365673542145,0.733,0.795,0.7664583333333334,0.03858584913699848,0.03946575039886358,0.06684856753069579,0.049000000000000044,0.10200000000000009
2020-05-20 20:00:00,dms_cyclone_01,64.6,34.7,40.52,14.0,2.81,95.0,2.14,98.78,50.0,6.142,62.4,0.77,0.621,3.9,1.0899999999999999,2.1799999999999997,0.9878,40.1166,0.40551299999999996,0.7916666666666666,0.35813953488372097,1,0.56,15.259999999999998,8.12743823146944,0.48048,1.233654083395016,0.782,0.711,0.7689166666666667,0.03673396327611598,0.03970344615223697,-0.01534526854219953,-0.01200000000000001,-0.061000000000000054
2020-05-21 00:00:00,dms_cyclone_03,73.7,32.7,39.23,15.6,2.87,89.0,1.36,98.62,50.0,6.277,61.4,0.782,0.6,3.85,0.98,1.96,0.9862000000000001,44.22,0.40379999999999994,0.7416666666666667,0.5708029197080292,1,0.624,15.288,7.952918721170669,0.480148,1.2742099898063202,0.77,0.776,0.7691666666666667,0.03680461533754906,0.038091894469064816,0.01558441558441559,0.01200000000000001,0.02400000000000002
2020-05-21 04:00:00,dms_cyclone_02,50.9,44.3,37.38,23.5,2.83,113.0,0.79,98.46,50.0,4.355,59.9,0.801,0.709,4.16,1.33,2.66,0.9845999999999999,36.0881,0.394913,0.9416666666666667,1.00125,1,0.94,31.255000000000003,11.45475372279496,0.47979900000000003,1.337255950788981,0.782,0.808,0.7688750000000001,0.03651004924198538,0.03851357493852526,0.024296675191815886,0.019000000000000017,0.007000000000000006
2020-05-21 08:00:00,dms_cyclone_01,75.3,35.3,39.47,19.6,2.94,109.0,1.56,98.09,50.0,6.315,61.6,0.78,0.6,3.86,0.9199999999999999,1.8399999999999999,0.9809,45.18,0.3882,0.9083333333333333,0.4968152866242038,1,0.784,18.032,7.905138339920948,0.48048,1.2664640324214793,0.801,0.815,0.7674166666666666,0.03526535023980695,0.03568804230602042,-0.02621722846441954,-0.02100000000000002,-0.040000000000000036
