timestamp,thickener_id,filter_id,thickener_health_score,filter_health_score,source_circuit,feed_grade_pct,feed_solids_pct,flocculant_dosage_gt,retention_time_hr,underflow_solids_pct,overflow_clarity_ntu,thickening_efficiency,filter_pressure_kpa,cycle_time_min,cake_moisture_pct,water_recovery_pct,solid_recovery_pct,thickening_ratio,flocculant_efficiency,retention_adequacy,overflow_quality_index,thickener_health_impact,filter_pressure_efficiency,moisture_reduction,cycle_time_efficiency,filter_health_moisture_impact,dewatering_energy_intensity,water_recovery_efficiency,solid_loss,overall_dewatering_efficiency
2020-08-10 20:00:00,thickener_01,filter_press_01,74.0,60.7,flotation,50.22,22.0,40.3,4.6,60.1,25.0,0.793,368.0,90.0,11.7,66.0,59.61,2.7305770104497955,0.019672537831803526,1.15,0.038461538461538464,0.58682,0.16,-66.3,0.7499166759248972,4.5981,33120.0,0.66,40.39,0.6830333333333334
2020-08-11 00:00:00,thickener_02,vacuum_filter_02,86.5,72.1,flotation,52.0,22.2,75.5,5.8,58.2,43.0,0.753,356.0,64.0,10.8,75.0,71.99,2.620441242683476,0.009972189114024631,1.45,0.022727272727272728,0.6513450000000001,0.22,-67.0,1.0545227308233087,3.013200000000001,22784.0,0.75,28.010000000000005,0.7409666666666667
2020-08-11 04:00:00,thickener_01,vacuum_filter_03,61.6,69.1,flotation,52.0,23.2,28.1,2.3,53.1,51.0,0.639,214.0,63.0,10.4,55.3,67.94,2.2878069797501075,0.022732123799359658,0.575,0.019230769230769232,0.39362400000000003,0.93,-66.39999999999999,1.0712585303920013,3.213600000000001,13482.0,0.5529999999999999,32.06,0.6238
2020-08-11 08:00:00,thickener_02,filter_press_02,63.1,97.1,flotation,52.0,17.2,60.5,2.7,57.8,25.0,0.769,232.0,58.0,9.6,54.8,95.71,3.3585124927367804,0.012708643199471162,0.675,0.038461538461538464,0.48523900000000003,0.84,-73.2,1.1635924840544734,0.27840000000000054,13456.0,0.5479999999999999,4.290000000000006,0.7580333333333332
2020-08-11 12:00:00,thickener_01,filter_press_02,57.1,81.8,flotation,52.0,17.6,25.7,2.9,55.6,41.0,0.725,259.0,87.0,8.3,51.5,80.35,3.1572969903463934,0.028199144301828082,0.725,0.023809523809523808,0.413975,0.705,-74.1,0.7757728996667049,1.5106000000000004,22533.0,0.515,19.650000000000006,0.6811666666666666
2020-08-11 16:00:00,thickener_01,vacuum_filter_01,52.6,68.8,flotation,52.0,20.4,51.3,5.2,55.3,38.0,0.704,203.0,79.0,9.0,44.7,68.28,2.7094561489465945,0.013720522315338142,1.3,0.02564102564102564,0.370304,0.985,-70.6,0.8543222376914315,2.8080000000000003,16037.0,0.447,31.72,0.6112666666666667
2020-08-11 20:00:00,thickener_01,vacuum_filter_01,90.7,80.8,flotation,52.0,17.7,54.2,3.9,68.6,24.0,0.95,364.0,72.0,9.5,79.4,80.09,3.873517786561264,0.01752444198487364,0.975,0.04,0.8616499999999999,0.18,-72.8,0.9373698097486459,1.8240000000000003,26208.0,0.794,19.909999999999997,0.8483
2020-08-12 00:00:00,thickener_02,filter_press_02,87.0,82.5,flotation,50.48,17.8,41.0,4.2,63.8,30.0,0.881,369.0,82.0,11.0,81.9,81.75,3.5822571588994943,0.021482565227993175,1.05,0.03225806451612903,0.7664700000000001,0.155,-71.2,0.8230703572735032,1.925,30258.0,0.8190000000000001,18.25,0.8391666666666667
2020-08-12 04:00:00,thickener_01,vacuum_filter_01,64.6,86.6,flotation,52.0,17.5,41.9,6.0,59.2,18.0,0.794,274.0,54.0,8.9,57.1,85.78,3.380925185608224,0.01894535910283942,1.5,0.05263157894736842,0.512924,0.63,-73.6,1.2497685613775227,1.1926000000000005,14796.0,0.5710000000000001,14.219999999999999,0.7409333333333334
2020-08-12 08:00:00,thickener_01,vacuum_filter_03,58.7,81.6,flotation,50.5,16.5,51.4,5.6,60.8,30.0,0.829,235.0,77.0,9.0,50.2,80.26,3.6826165960024224,0.016125267457693056,1.4,0.03225806451612903,0.486623,0.825,-74.5,0.8765095442150369,1.6560000000000006,18095.0,0.502,19.739999999999995,0.7111999999999999
2020-08-12 12:00:00,thickener_02,vacuum_filter_02,70.4,64.5,flotation,51.39,21.9,45.7,5.0,66.6,47.0,0.93,303.0,67.0,8.6,61.6,64.21,3.039707895937928,0.020345657405381756,1.25,0.020833333333333332,0.6547200000000001,0.485,-69.5,1.0073123414415759,3.053,20301.0,0.616,35.790000000000006,0.7293666666666666
2020-08-12 16:00:00,thickener_02,vacuum_filter_02,68.3,91.3,flotation,52.0,17.8,62.3,4.7,62.0,14.0,0.846,297.0,57.0,11.9,59.6,90.77,3.4811903425042106,0.013577274915743861,1.175,0.06666666666666667,0.5778179999999999,0.515,-70.3,1.184002806525171,1.0353000000000003,16929.0,0.596,9.230000000000004,0.7832333333333333
2020-08-12 20:00:00,thickener_02,vacuum_filter_02,93.1,93.4,flotation,52.0,22.5,79.9,3.3,56.8,56.0,0.722,356.0,84.0,9.9,79.1,92.21,2.5233229675699684,0.009035164560130145,0.825,0.017543859649122806,0.672182,0.22,-67.6,0.8034757766932508,0.6533999999999994,29904.0,0.7909999999999999,7.790000000000006,0.8117
2020-08-13 00:00:00,thickener_02,filter_press_01,93.1,72.2,flotation,52.0,15.8,27.8,4.5,65.5,53.0,0.916,204.0,61.0,8.3,82.1,71.95,4.142947501581277,0.03293779216109313,1.125,0.018518518518518517,0.852796,0.98,-75.9,1.1063760039337813,2.3074,12444.0,0.821,28.049999999999997,0.8188333333333334
2020-08-13 04:00:00,thickener_02,filter_press_02,64.8,52.1,flotation,52.0,19.1,21.1,2.9,54.9,25.0,0.703,248.0,78.0,11.8,60.5,51.2,2.872841444270015,0.033301752723827564,0.725,0.038461538461538464,0.45554399999999995,0.76,-69.1,0.8652736828611716,5.652200000000001,19344.0,0.605,48.8,0.6066666666666666
2020-08-13 08:00:00,thickener_02,filter_press_01,90.1,53.7,flotation,52.0,15.2,44.9,5.8,57.3,37.0,0.768,302.0,61.0,8.9,82.8,52.68,3.767258382642998,0.017100868403473614,1.45,0.02631578947368421,0.6919679999999999,0.49,-75.89999999999999,1.1063760039337813,4.1207,18422.0,0.828,47.32,0.7076000000000001
2020-08-13 12:00:00,thickener_01,filter_press_01,87.4,59.3,flotation,52.0,15.7,72.1,2.9,64.9,18.0,0.906,238.0,89.0,10.8,82.3,58.37,4.131126670910249,0.012564138122313133,0.725,0.05263157894736842,0.7918440000000001,0.81,-73.5,0.7583417593528816,4.395600000000001,21182.0,0.823,41.63,0.7709
2020-08-13 16:00:00,thickener_02,filter_press_02,82.6,52.8,flotation,52.0,16.8,65.9,2.5,65.4,44.0,0.913,248.0,59.0,10.5,71.5,52.5,3.8905413444378345,0.013852222727962372,0.625,0.022222222222222223,0.754138,0.76,-72.7,1.1438739196746315,4.956,14632.0,0.715,47.5,0.7176666666666667
2020-08-13 20:00:00,thickener_01,vacuum_filter_02,94.0,95.2,flotation,50.12,21.7,68.6,3.1,56.2,35.0,0.714,287.0,72.0,8.3,85.4,93.65,2.5886688162137266,0.010406646261477918,0.775,0.027777777777777776,0.67116,0.565,-70.0,0.9373698097486459,0.3983999999999998,20664.0,0.8540000000000001,6.349999999999994,0.8348333333333334
2020-08-14 00:00:00,thickener_02,vacuum_filter_01,71.2,82.3,flotation,52.0,15.9,31.5,2.8,53.5,41.0,0.695,302.0,74.0,9.9,66.2,81.06,3.362664990571967,0.02205649000317359,0.7,0.023809523809523808,0.49484,0.49,-74.19999999999999,0.9120389136603161,1.7523000000000004,22348.0,0.662,18.939999999999998,0.7225333333333334
2020-08-14 04:00:00,thickener_02,filter_press_02,89.0,86.3,flotation,52.0,24.6,67.9,5.8,63.0,40.0,0.846,270.0,64.0,11.1,84.2,84.77,2.559934985778139,0.012457664556030038,1.45,0.024390243902439025,0.7529399999999999,0.65,-64.30000000000001,1.0545227308233087,1.5207000000000002,17280.0,0.8420000000000001,15.230000000000004,0.8452333333333334
2020-08-14 08:00:00,thickener_02,vacuum_filter_01,93.5,50.0,flotation,52.0,20.7,57.4,5.1,60.9,48.0,0.815,239.0,52.0,11.1,85.7,49.44,2.9406084017382903,0.014196133077861,1.275,0.02040816326530612,0.762025,0.805,-68.2,1.2978273408959815,5.55,12428.0,0.857,50.56,0.7221333333333333
2020-08-14 12:00:00,thickener_02,vacuum_filter_02,68.2,71.4,flotation,52.0,15.0,54.4,5.9,63.3,20.0,0.878,272.0,96.0,12.2,60.1,70.1,4.217188540972685,0.016136739569931998,1.475,0.047619047619047616,0.598796,0.64,-72.8,0.7030517654410998,3.489199999999999,26112.0,0.601,29.900000000000006,0.7266666666666667
2020-08-14 16:00:00,thickener_01,filter_press_01,79.0,75.8,flotation,52.0,15.3,62.6,3.0,55.3,53.0,0.73,216.0,93.0,10.8,72.7,75.02,3.6120182887001957,0.01165947931640313,0.75,0.018518518518518517,0.5767,0.92,-73.9,0.7257284162993226,2.613600000000001,20088.0,0.727,24.980000000000004,0.7357333333333332
2020-08-14 20:00:00,thickener_02,vacuum_filter_02,72.7,90.7,flotation,51.64,18.7,63.0,2.9,56.5,18.0,0.737,332.0,92.0,10.7,62.6,89.14,3.019775521111705,0.011696556102206,0.725,0.05263157894736842,0.535799,0.34,-70.6,0.7336159113139876,0.9950999999999997,30544.0,0.626,10.86,0.7514666666666666
2020-08-15 00:00:00,thickener_02,vacuum_filter_02,77.6,98.4,flotation,51.27,19.4,65.6,2.8,61.4,51.0,0.83,221.0,86.0,8.4,68.6,97.26,3.1633178773827924,0.012650510592897424,0.7,0.019230769230769232,0.6440799999999999,0.895,-72.19999999999999,0.7847924659923264,0.13439999999999952,19006.0,0.6859999999999999,2.739999999999995,0.8295333333333333
2020-08-15 04:00:00,thickener_01,filter_press_02,58.8,50.0,flotation,52.0,21.8,59.8,5.8,62.2,25.0,0.839,294.0,71.0,10.4,50.0,49.72,2.851902796882164,0.014027754556094299,1.45,0.038461538461538464,0.493332,0.53,-67.8,0.9505703422053231,5.2,20874.0,0.5,50.28,0.6120666666666666
2020-08-15 08:00:00,thickener_01,vacuum_filter_01,73.5,73.1,flotation,52.0,21.8,42.2,3.6,54.2,30.0,0.672,297.0,72.0,10.3,62.9,72.19,2.485098578633654,0.015920398009950248,0.9,0.03225806451612903,0.49392,0.515,-67.9,0.9373698097486459,2.7707000000000006,21384.0,0.629,27.810000000000002,0.6743
2020-08-15 12:00:00,thickener_01,filter_press_01,61.0,78.3,flotation,51.08,20.9,41.6,4.5,65.9,50.0,0.916,311.0,51.0,8.9,55.0,77.65,3.151602104256337,0.022013938956981494,1.125,0.0196078431372549,0.55876,0.445,-70.19999999999999,1.3232699470692022,1.9313000000000002,15861.0,0.55,22.349999999999994,0.7475
2020-08-15 16:00:00,thickener_02,vacuum_filter_01,76.1,87.4,flotation,52.0,16.2,38.3,5.8,57.0,40.0,0.758,394.0,74.0,11.3,65.9,85.67,3.51634793337446,0.019785956669276954,1.45,0.024390243902439025,0.576838,0.03,-72.5,0.9120389136603161,1.4237999999999993,29156.0,0.659,14.329999999999998,0.7578999999999999
2020-08-15 20:00:00,thickener_01,filter_press_02,99.5,95.4,flotation,52.0,18.1,22.6,2.9,66.8,13.0,0.938,235.0,56.0,10.1,92.9,93.74,3.6885698509110982,0.0414860681114551,0.725,0.07142857142857142,0.9333099999999999,0.825,-71.80000000000001,1.205141938939475,0.46459999999999946,13160.0,0.929,6.260000000000005,0.9348
2020-08-16 00:00:00,thickener_02,vacuum_filter_01,97.7,75.2,flotation,52.0,18.3,24.0,5.4,64.1,43.0,0.885,268.0,72.0,10.0,89.1,74.52,3.500819224467503,0.03685964181591003,1.35,0.022727272727272728,0.864645,0.66,-71.7,0.9373698097486459,2.4799999999999995,19296.0,0.8909999999999999,25.480000000000004,0.8403999999999999
2020-08-16 04:00:00,thickener_01,vacuum_filter_03,57.1,91.8,flotation,52.0,18.6,33.5,5.5,63.7,16.0,0.878,239.0,87.0,11.6,48.8,90.62,3.422890918860827,0.026201133989853777,1.375,0.058823529411764705,0.5013380000000001,0.805,-69.80000000000001,0.7757728996667049,0.9512000000000004,20793.0,0.488,9.379999999999995,0.7574000000000001
2020-08-16 08:00:00,thickener_01,filter_press_02,79.3,54.0,flotation,52.0,20.0,66.8,5.1,60.6,25.0,0.812,340.0,95.0,11.3,71.3,53.22,3.028485757121439,0.012153869181260291,1.275,0.038461538461538464,0.6439159999999999,0.3,-68.7,0.7104515314177454,5.198,32300.0,0.713,46.78,0.6857333333333333
2020-08-16 12:00:00,thickener_02,filter_press_01,69.5,57.2,flotation,50.06,24.9,23.5,5.0,61.1,40.0,0.803,255.0,65.0,11.2,65.5,56.32,2.452830188679245,0.03415567843470863,1.25,0.024390243902439025,0.558085,0.725,-63.9,1.0383017997231194,4.7936,16575.0,0.655,43.68,0.6737333333333334
2020-08-16 16:00:00,thickener_02,vacuum_filter_03,56.6,60.7,flotation,52.0,19.0,52.2,4.9,65.3,31.0,0.907,353.0,56.0,10.2,51.6,60.49,3.4350341925302468,0.017372150928940816,1.225,0.03125,0.5133620000000001,0.235,-70.8,1.205141938939475,4.0085999999999995,19768.0,0.516,39.51,0.6759666666666666
2020-08-16 20:00:00,thickener_02,filter_press_01,59.1,92.3,flotation,50.37,24.8,42.5,3.7,64.6,28.0,0.88,356.0,52.0,8.6,51.8,91.26,2.6037887948407894,0.020701011526699602,0.925,0.034482758620689655,0.52008,0.22,-66.60000000000001,1.2978273408959815,0.6622000000000002,18512.0,0.518,8.739999999999995,0.7702
2020-08-17 00:00:00,thickener_01,filter_press_02,54.8,93.3,flotation,52.0,18.9,75.7,4.7,63.3,62.0,0.869,396.0,83.0,11.0,46.9,93.18,3.3474352194606025,0.011478008189142781,1.175,0.015873015873015872,0.47621199999999997,0.02,-70.1,0.8131550415612576,0.7370000000000003,32868.0,0.469,6.819999999999993,0.7566
2020-08-17 04:00:00,thickener_02,vacuum_filter_02,84.5,86.2,flotation,52.0,15.1,34.9,3.3,54.2,18.0,0.712,325.0,90.0,9.4,79.7,85.05,3.5870284579748515,0.020395302205671727,0.825,0.05263157894736842,0.60164,0.375,-75.5,0.7499166759248972,1.2971999999999997,29250.0,0.797,14.950000000000003,0.7864999999999999
2020-08-17 08:00:00,thickener_02,vacuum_filter_02,60.4,61.2,flotation,52.0,19.3,26.6,5.5,54.3,27.0,0.691,392.0,58.0,8.9,56.0,61.08,2.8120145002589325,0.02596768132281097,1.375,0.03571428571428571,0.41736399999999996,0.04,-71.8,1.1635924840544734,3.4532,22736.0,0.56,38.92,0.6205999999999999
2020-08-17 12:00:00,thickener_02,vacuum_filter_02,82.7,72.2,flotation,52.0,17.1,79.7,5.8,57.5,46.0,0.764,283.0,89.0,10.1,75.3,70.87,3.360607831677381,0.009584744699535817,1.45,0.02127659574468085,0.6318280000000001,0.585,-72.80000000000001,0.7583417593528816,2.8078,25187.0,0.753,29.129999999999995,0.7418999999999999
2020-08-17 16:00:00,thickener_01,filter_press_02,98.3,80.4,flotation,52.0,16.9,53.4,5.7,67.7,45.0,0.95,342.0,52.0,9.6,90.8,80.12,4.00354819633353,0.017786931286275977,1.425,0.021739130434782608,0.93385,0.29,-73.5,1.2978273408959815,1.8815999999999995,17784.0,0.9079999999999999,19.879999999999995,0.8864
2020-08-17 20:00:00,thickener_01,filter_press_01,95.8,96.9,flotation,52.0,19.1,46.3,2.3,63.4,26.0,0.87,277.0,84.0,9.3,85.7,95.82,3.317634746206174,0.01878643921399266,0.575,0.037037037037037035,0.8334600000000001,0.615,-71.6,0.8034757766932508,0.2882999999999995,23268.0,0.857,4.180000000000007,0.8950666666666667
2020-08-18 00:00:00,thickener_01,vacuum_filter_01,94.2,83.4,flotation,51.35,20.1,66.4,3.2,67.3,33.0,0.945,384.0,59.0,9.5,86.7,81.98,3.3465937344604666,0.014229784670983283,0.8,0.029411764705882353,0.8901899999999999,0.08,-70.4,1.1438739196746315,1.5769999999999993,22656.0,0.867,18.019999999999996,0.8772666666666668
2020-08-18 04:00:00,thickener_02,filter_press_02,51.7,56.4,flotation,52.0,16.6,73.7,4.7,62.0,40.0,0.849,220.0,100.0,9.8,46.2,55.39,3.732691149909692,0.011518111518111517,1.175,0.024390243902439025,0.438933,0.9,-73.6,0.674932506749325,4.2728,22000.0,0.462,44.61,0.6216333333333334
2020-08-18 08:00:00,thickener_02,filter_press_02,89.9,80.4,flotation,52.0,16.5,55.8,5.1,64.1,28.0,0.889,386.0,75.0,9.9,76.5,79.86,3.882495457298606,0.015929044974018994,1.275,0.034482758620689655,0.7992110000000001,0.07,-73.6,0.8998800159978669,1.9403999999999997,28950.0,0.765,20.14,0.8175333333333333
2020-08-18 12:00:00,thickener_02,filter_press_02,71.2,58.9,flotation,52.0,15.8,29.5,2.4,61.0,48.0,0.833,317.0,62.0,8.4,67.1,58.73,3.85831752055661,0.02822771941714673,0.6,0.02040816326530612,0.5930960000000001,0.415,-75.8,1.088534107402032,3.4524,19654.0,0.6709999999999999,41.27,0.6970999999999999
2020-08-18 16:00:00,thickener_01,filter_press_02,80.9,50.3,flotation,52.0,25.0,58.5,5.8,59.5,46.0,0.766,290.0,78.0,10.4,76.3,49.38,2.379048380647741,0.013091779183045634,1.45,0.02127659574468085,0.6196940000000001,0.55,-64.6,0.8652736828611716,5.1688,22620.0,0.763,50.62,0.6742666666666667
2020-08-18 20:00:00,thickener_01,vacuum_filter_02,70.6,61.1,flotation,52.0,24.2,47.2,2.5,56.6,60.0,0.706,216.0,56.0,9.9,64.9,60.28,2.3378769103676165,0.01495445880110146,0.625,0.01639344262295082,0.49843599999999993,0.92,-65.89999999999999,1.205141938939475,3.8511,12096.0,0.649,39.72,0.6526
2020-08-19 00:00:00,thickener_01,filter_press_02,58.1,91.3,flotation,52.0,15.4,22.1,5.2,58.0,33.0,0.78,216.0,64.0,8.9,50.8,90.8,3.763789746917586,0.035278154681139755,1.3,0.029411764705882353,0.45318,0.92,-75.69999999999999,1.0545227308233087,0.7743000000000003,13824.0,0.508,9.200000000000003,0.7319999999999999
2020-08-19 04:00:00,thickener_02,filter_press_02,80.4,99.4,flotation,52.0,15.3,55.3,4.0,60.2,51.0,0.821,350.0,86.0,10.4,68.4,97.54,3.932070542129327,0.014843608750677997,1.0,0.019230769230769232,0.6600839999999999,0.25,-74.3,0.7847924659923264,0.06239999999999941,30100.0,0.684,2.4599999999999937,0.8268
2020-08-19 08:00:00,thickener_01,filter_press_01,83.0,93.9,flotation,52.0,16.1,79.4,5.1,66.3,49.0,0.932,255.0,58.0,11.4,74.8,92.88,4.115456238361265,0.011736557108676488,1.275,0.02,0.7735600000000001,0.725,-72.5,1.1635924840544734,0.6953999999999994,14790.0,0.748,7.1200000000000045,0.8696
2020-08-19 12:00:00,thickener_02,vacuum_filter_01,78.3,62.7,flotation,50.96,20.8,36.3,4.1,54.0,26.0,0.676,382.0,58.0,11.3,66.8,61.56,2.5949062950504564,0.01861746075461306,1.025,0.037037037037037035,0.529308,0.09,-67.9,1.1635924840544734,4.2149,22156.0,0.6679999999999999,38.44,0.6532
2020-08-19 16:00:00,thickener_02,filter_press_01,74.5,88.5,flotation,51.86,17.4,55.1,4.6,61.0,36.0,0.83,316.0,75.0,8.5,66.7,87.31,3.50373348650201,0.015060787515877336,1.15,0.02702702702702703,0.61835,0.42,-74.1,0.8998800159978669,0.9775,23700.0,0.667,12.689999999999998,0.7900333333333333
2020-08-19 20:00:00,thickener_01,filter_press_01,81.7,50.7,flotation,52.0,21.1,43.7,4.9,57.1,16.0,0.735,376.0,93.0,9.0,72.9,50.25,2.7048792041686402,0.016815374056280027,1.225,0.058823529411764705,0.600495,0.12,-69.9,0.7257284162993226,4.437,34968.0,0.7290000000000001,49.75,0.6555
2020-08-20 00:00:00,thickener_02,filter_press_02,91.4,72.8,flotation,52.0,17.4,23.4,5.3,61.7,37.0,0.842,241.0,76.0,8.5,79.1,72.19,3.543940264215968,0.03596753524134985,1.325,0.02631578947368421,0.7695879999999999,0.795,-74.1,0.8880410472306275,2.3120000000000003,18316.0,0.7909999999999999,27.810000000000002,0.7849666666666666
2020-08-20 04:00:00,thickener_02,filter_press_02,52.1,84.7,flotation,52.0,20.9,58.2,4.1,63.2,42.0,0.862,398.0,93.0,9.8,45.5,83.05,3.0224772835963654,0.014808452155986944,1.025,0.023255813953488372,0.44910200000000006,0.01,-69.30000000000001,0.7257284162993226,1.4993999999999996,37014.0,0.455,16.950000000000003,0.7158333333333333
2020-08-20 08:00:00,thickener_02,vacuum_filter_03,64.6,82.7,flotation,51.36,19.9,77.9,4.4,66.1,55.0,0.923,372.0,68.0,9.3,58.0,81.21,3.3199397287795076,0.011847002952124245,1.1,0.017857142857142856,0.596258,0.14,-70.80000000000001,0.992501102779003,1.6088999999999998,25296.0,0.58,18.790000000000006,0.7717
2020-08-20 12:00:00,thickener_01,vacuum_filter_01,84.3,56.2,flotation,51.12,24.3,36.5,4.8,58.4,18.0,0.746,285.0,57.0,8.5,74.2,55.78,2.4023035787741667,0.020432758148452478,1.2,0.05263157894736842,0.6288779999999999,0.575,-67.2,1.184002806525171,3.7229999999999994,16245.0,0.742,44.22,0.6819333333333333
2020-08-20 16:00:00,thickener_02,vacuum_filter_02,93.3,82.8,flotation,51.96,18.3,31.7,5.2,55.6,37.0,0.721,353.0,66.0,11.8,79.9,82.27,3.0365920262151826,0.022737306843267108,1.3,0.02631578947368421,0.672693,0.235,-69.9,1.0225723375246174,2.0296000000000003,23298.0,0.799,17.730000000000004,0.7808999999999999
2020-08-20 20:00:00,thickener_01,vacuum_filter_03,56.4,95.4,flotation,52.0,15.8,45.6,4.3,52.3,38.0,0.674,384.0,48.0,9.9,50.5,94.49,3.3080328905755847,0.014777461083095814,1.075,0.02564102564102564,0.38013600000000003,0.08,-74.3,1.4059570922724434,0.4553999999999994,18432.0,0.505,5.510000000000005,0.7079666666666666
2020-08-21 00:00:00,thickener_01,vacuum_filter_03,76.6,55.9,flotation,52.0,20.9,60.8,2.6,54.6,46.0,0.686,248.0,81.0,11.0,69.9,55.69,2.611190817790531,0.01128103930274626,0.65,0.02127659574468085,0.525476,0.76,-68.1,0.8332304653746451,4.851,20088.0,0.6990000000000001,44.31,0.6473000000000001
2020-08-21 04:00:00,thickener_02,vacuum_filter_01,87.5,70.4,flotation,52.0,16.2,44.4,5.8,60.5,14.0,0.824,310.0,68.0,8.7,78.9,69.35,3.732264034546576,0.018554379644224274,1.45,0.06666666666666667,0.721,0.45,-75.1,0.992501102779003,2.5751999999999993,21080.0,0.789,30.650000000000006,0.7688333333333333
2020-08-21 08:00:00,thickener_02,vacuum_filter_02,91.1,79.2,flotation,52.0,16.0,71.2,4.3,60.8,42.0,0.829,320.0,49.0,10.0,84.4,78.29,3.7976264834478446,0.011641623367504562,1.075,0.023255813953488372,0.7552189999999999,0.4,-74.0,1.3772699449092023,2.0799999999999996,15680.0,0.8440000000000001,21.709999999999994,0.8186333333333334
2020-08-21 12:00:00,thickener_01,vacuum_filter_02,96.8,73.3,flotation,52.0,19.5,49.2,2.6,60.9,22.0,0.819,323.0,96.0,8.9,87.5,72.88,3.1214761660686823,0.016642958748221904,0.65,0.043478260869565216,0.7927919999999999,0.385,-71.6,0.7030517654410998,2.3763,31008.0,0.875,27.120000000000005,0.8076
2020-08-21 16:00:00,thickener_02,filter_press_02,97.8,72.8,flotation,52.0,17.0,30.5,3.6,67.0,44.0,0.944,319.0,99.0,8.3,85.6,72.11,3.9388594944150497,0.030940675188462795,0.9,0.022222222222222223,0.9232319999999998,0.405,-74.7,0.6817493182506817,2.2576000000000005,31581.0,0.856,27.89,0.8403666666666666
2020-08-21 20:00:00,thickener_02,filter_press_01,93.2,99.5,flotation,52.0,18.9,64.5,3.2,58.4,48.0,0.773,254.0,56.0,10.7,85.2,98.68,3.088313061872025,0.01198263835064331,0.8,0.02040816326530612,0.720436,0.73,-70.4,1.205141938939475,0.0535,14224.0,0.852,1.3199999999999932,0.8706
2020-08-22 00:00:00,thickener_02,vacuum_filter_02,55.8,75.4,flotation,52.0,15.3,60.1,2.2,51.4,54.0,0.66,361.0,58.0,10.5,48.3,74.32,3.357282821685173,0.010979870237897189,0.55,0.01818181818181818,0.36828000000000005,0.195,-74.2,1.1635924840544734,2.5829999999999997,20938.0,0.483,25.680000000000007,0.6287333333333334
2020-08-22 04:00:00,thickener_01,filter_press_01,92.0,96.3,flotation,52.0,17.2,79.4,3.7,59.5,21.0,0.8,344.0,64.0,9.6,78.8,95.4,3.4572922719349215,0.010074297947361793,0.925,0.045454545454545456,0.7360000000000001,0.28,-73.2,1.0545227308233087,0.35520000000000024,22016.0,0.7879999999999999,4.599999999999994,0.8473333333333334
2020-08-22 08:00:00,thickener_01,vacuum_filter_01,52.6,93.3,flotation,52.0,16.3,79.6,4.3,60.9,16.0,0.83,237.0,75.0,9.1,47.4,91.75,3.733905579399141,0.010425825901268684,1.075,0.058823529411764705,0.43658,0.815,-74.60000000000001,0.8998800159978669,0.6097000000000002,17775.0,0.474,8.25,0.7404999999999999
2020-08-22 12:00:00,thickener_02,filter_press_02,74.7,94.6,flotation,50.38,18.8,28.3,5.9,64.1,39.0,0.884,218.0,88.0,8.4,66.7,93.83,3.4077618288144595,0.03122571529494878,1.475,0.025,0.660348,0.91,-72.8,0.7669583001931598,0.4536000000000005,19184.0,0.667,6.170000000000002,0.8297666666666667
2020-08-22 16:00:00,thickener_02,vacuum_filter_03,91.7,63.0,flotation,52.0,21.0,33.3,3.8,60.6,27.0,0.808,377.0,90.0,11.9,80.5,61.95,2.8843407900999525,0.024256979885920148,0.95,0.03571428571428571,0.740936,0.115,-67.1,0.7499166759248972,4.4030000000000005,33930.0,0.805,38.05,0.7441666666666666
2020-08-22 20:00:00,thickener_02,filter_press_02,80.1,86.6,flotation,52.0,23.2,39.5,5.0,53.7,35.0,0.651,222.0,56.0,8.6,73.4,85.4,2.3136579060749676,0.016476841305998483,1.25,0.027777777777777776,0.521451,0.89,-68.2,1.205141938939475,1.1524000000000003,12432.0,0.7340000000000001,14.599999999999994,0.7463333333333334
2020-08-23 00:00:00,thickener_01,filter_press_02,80.9,84.7,flotation,52.0,22.2,45.3,4.2,61.6,27.0,0.825,320.0,77.0,11.2,71.7,83.41,2.773525438991445,0.018207901125579344,1.05,0.03571428571428571,0.667425,0.4,-66.6,0.8765095442150369,1.7135999999999996,24640.0,0.7170000000000001,16.590000000000003,0.7920333333333334
2020-08-23 04:00:00,thickener_01,filter_press_01,87.5,68.3,flotation,52.0,22.7,35.3,2.3,57.3,15.0,0.731,237.0,85.0,8.9,81.9,67.33,2.5231175693527077,0.020702350608892667,0.575,0.0625,0.639625,0.815,-68.39999999999999,0.7940242324432419,2.8213000000000004,20145.0,0.8190000000000001,32.67,0.7411
2020-08-23 08:00:00,thickener_01,vacuum_filter_03,98.7,68.7,flotation,52.0,22.5,43.3,2.3,65.6,42.0,0.907,202.0,89.0,12.0,92.0,67.52,2.9142603287427806,0.020942045716924502,0.575,0.023255813953488372,0.8952090000000001,0.99,-65.5,0.7583417593528816,3.756,17978.0,0.92,32.480000000000004,0.8340666666666666
2020-08-23 12:00:00,thickener_01,vacuum_filter_02,61.6,62.6,flotation,52.0,17.9,20.9,2.7,58.4,25.0,0.778,369.0,64.0,9.7,55.6,61.68,3.260748185371301,0.037207077953132474,0.675,0.038461538461538464,0.47924800000000006,0.155,-72.4,1.0545227308233087,3.6277999999999997,23616.0,0.556,38.32,0.6502666666666667
2020-08-23 16:00:00,thickener_02,vacuum_filter_01,68.5,61.6,flotation,52.0,18.7,79.6,5.1,61.1,52.0,0.827,290.0,82.0,11.5,58.8,60.92,3.265633351149118,0.01038814219319181,1.275,0.018867924528301886,0.566495,0.55,-69.8,0.8230703572735032,4.4159999999999995,23780.0,0.588,39.08,0.6747333333333333
