timestamp,jig_id,jig_health_score,jig_wear_rate_pct,feed_grade_pct,stroke_length_mm,stroke_frequency_spm,water_flow_m3h_m2,bed_height_mm,hutch_water_m3h,concentrate_grade_pct,tailings_grade_pct,jig_recovery,separation_efficiency,feed_size_mm,ore_type,stroke_work_index,stroke_deviation_from_optimal,stroke_efficiency,water_to_bed_ratio,hutch_water_efficiency,hydraulic_regime,particle_size_jigging_factor,density_stratification_potential,bed_height_optimization,jig_health_separation_product,screen_wear_impact
2020-04-13 20:30:00,jig_04,90.3,5.7,48.41,17.3,160.0,2.8,286.0,1.92,48.0,5.338,0.514,0.685,17.8,oxide,2.768,1.2320000000000002,0.692,0.009789867487150798,0.2663212435233161,448.0,0.89,1.5,1.271111111111111,61.855500000000006,0.48470199999999997
2020-04-13 23:00:00,jig_03,54.9,55.6,48.54,23.0,234.0,3.24,156.0,1.75,48.0,6.086,0.571,0.642,24.4,oxide,5.382,1.3819999999999997,0.6545000000000001,0.020767899493622205,0.32443181818181815,758.1600000000001,1.22,1.5,0.6933333333333334,35.2458,0.25352399999999997
2020-04-14 01:30:00,jig_02,64.3,30.5,36.01,19.1,178.0,2.87,185.0,1.23,45.88,6.357,0.4,0.496,13.9,carbonate,3.3998000000000004,0.6001999999999996,0.8499500000000001,0.015512674990541053,0.32258064516129037,510.86,0.6950000000000001,1.5,0.8222222222222222,31.892799999999998,0.278
2020-04-14 04:00:00,jig_01,55.0,49.3,49.02,19.3,237.0,2.96,253.0,1.3,48.0,9.436,0.4,0.45,11.6,carbonate,4.5741000000000005,0.5741000000000005,0.8564749999999999,0.011699142326390261,0.3053435114503817,701.52,0.58,1.5,1.1244444444444444,24.75,0.2028
2020-04-14 06:30:00,jig_04,79.7,21.6,46.91,21.9,212.0,2.02,221.0,2.43,48.0,8.896,0.456,0.458,15.6,oxide,4.642799999999999,0.6427999999999994,0.8393000000000002,0.00913985792498077,0.18688524590163935,428.24,0.78,1.5,0.9822222222222222,36.5026,0.35750400000000004
2020-04-14 09:00:00,jig_03,88.9,6.4,47.13,19.7,201.0,3.8,201.0,1.09,48.0,8.525,0.434,0.483,14.5,carbonate,3.9596999999999998,0.040300000000000225,0.9899249999999999,0.01890453211283021,0.39454545454545453,763.8,0.725,1.5,0.8933333333333333,42.938700000000004,0.406224
2020-04-14 11:30:00,jig_02,94.9,16.6,45.09,24.6,179.0,3.65,152.0,1.06,48.0,3.119,0.734,0.802,24.9,carbonate,4.4034,0.4034000000000004,0.8991499999999999,0.02401157818564568,0.6859813084112149,653.35,1.2449999999999999,1.5,0.6755555555555556,76.1098,0.612156
2020-04-14 14:00:00,jig_02,73.9,27.9,47.22,23.6,230.0,2.51,177.0,1.32,48.0,5.139,0.533,0.689,17.9,oxide,5.428,1.428,0.643,0.01417998983108299,0.40075187969924814,577.3,0.8949999999999999,1.5,0.7866666666666666,50.9171,0.384293
2020-04-14 16:30:00,jig_01,99.9,0.0,36.52,21.4,236.0,3.39,264.0,2.33,46.23,6.852,0.4,0.464,15.3,carbonate,5.0504,1.0503999999999998,0.7374,0.012840422711260938,0.17094017094017097,800.0400000000001,0.765,1.5,1.1733333333333333,46.35360000000001,0.4
2020-04-14 19:00:00,jig_01,79.1,30.2,35.46,15.7,250.0,3.2,223.0,1.88,45.49,5.812,0.4,0.532,12.8,oxide,3.925,0.07500000000000018,0.98125,0.01434913232590467,0.21164021164021166,800.0,0.64,1.5,0.9911111111111112,42.0812,0.2792
2020-04-14 21:30:00,jig_02,62.7,38.4,36.85,20.5,205.0,3.08,241.0,2.04,47.42,5.834,0.406,0.548,19.7,carbonate,4.2025,0.20249999999999968,0.9493750000000001,0.012779552715654953,0.19804878048780492,631.4,0.985,1.5,1.0711111111111111,34.35960000000001,0.25009600000000004
2020-04-15 00:00:00,jig_02,85.9,19.5,47.15,16.8,172.0,2.1,258.0,1.53,48.0,9.077,0.4,0.45,9.3,carbonate,2.8895999999999997,1.1104000000000003,0.7223999999999999,0.008139219410100384,0.25974025974025977,361.2,0.465,1.5,1.1466666666666667,38.655,0.322
2020-04-15 02:30:00,jig_02,55.5,65.7,35.98,17.7,176.0,3.39,216.0,1.22,45.43,6.926,0.4,0.45,12.1,silicate,3.1151999999999997,0.8848000000000003,0.7787999999999999,0.015693717883431324,0.3252032520325204,596.64,0.605,1.5,0.96,24.975,0.1372
2020-04-15 05:00:00,jig_02,56.7,43.8,43.9,18.3,168.0,2.32,256.0,1.97,48.0,8.45,0.4,0.45,10.0,oxide,3.0744000000000002,0.9255999999999998,0.7686000000000001,0.009062146009921487,0.20202020202020204,389.76,0.5,1.5,1.1377777777777778,25.515,0.22480000000000003
2020-04-15 07:30:00,jig_04,77.8,17.9,45.58,20.3,231.0,3.85,171.0,1.48,48.0,8.774,0.4,0.45,12.3,carbonate,4.6893,0.6893000000000002,0.8276749999999999,0.02251330331559558,0.2684563758389262,889.35,0.615,1.5,0.76,35.01,0.32839999999999997
2020-04-15 10:00:00,jig_03,98.3,0.0,40.19,16.9,156.0,3.82,299.0,2.11,48.0,6.743,0.408,0.521,9.0,silicate,2.6363999999999996,1.3636000000000004,0.6590999999999999,0.012775492458446206,0.19245283018867926,595.92,0.45,1.5,1.3288888888888888,51.2143,0.408
2020-04-15 12:30:00,jig_04,64.6,33.9,45.46,15.5,236.0,2.53,279.0,2.0,48.0,5.325,0.433,0.665,21.3,carbonate,3.658,0.3420000000000001,0.9145,0.009067775348553814,0.21542288557213932,597.0799999999999,1.065,1.5,1.24,42.958999999999996,0.286213
2020-04-15 15:00:00,jig_01,90.8,10.8,41.88,19.0,238.0,3.13,288.0,1.53,48.0,7.102,0.4,0.515,16.2,oxide,4.522,0.5220000000000002,0.8694999999999999,0.01086767820561786,0.25974025974025977,744.9399999999999,0.8099999999999999,1.5,1.28,46.762,0.3568
2020-04-15 17:30:00,jig_04,76.5,14.7,42.84,22.4,181.0,3.46,187.0,2.24,48.0,6.834,0.584,0.544,8.8,oxide,4.054399999999999,0.05439999999999934,0.9864000000000002,0.018501684401903643,0.25955555555555554,626.26,0.44000000000000006,1.5,0.8311111111111111,41.616,0.498152
2020-04-15 20:00:00,jig_04,66.3,36.9,41.44,15.0,209.0,2.66,168.0,2.44,48.0,4.698,0.568,0.676,22.1,silicate,3.135,0.8650000000000002,0.78375,0.015832390929111363,0.23183673469387756,555.94,1.105,1.5,0.7466666666666667,44.8188,0.35840799999999995
2020-04-15 22:30:00,jig_04,67.9,13.0,36.45,18.4,189.0,3.08,202.0,2.27,48.0,3.354,0.667,0.737,22.4,oxide,3.4776,0.5224000000000002,0.8694,0.015246769961883077,0.29254385964912283,582.12,1.1199999999999999,1.5,0.8977777777777778,50.042300000000004,0.5802900000000001
2020-04-16 01:00:00,jig_01,65.8,42.6,42.48,22.4,150.0,2.38,266.0,1.14,48.0,5.293,0.403,0.644,21.5,carbonate,3.36,0.6400000000000001,0.84,0.008947032066463667,0.3504347826086957,357.0,1.075,1.5,1.1822222222222223,42.3752,0.231322
2020-04-16 03:30:00,jig_03,93.1,0.0,41.03,19.5,165.0,2.47,271.0,2.45,48.0,6.345,0.521,0.558,14.6,carbonate,3.2175,0.7825000000000002,0.804375,0.009114054831925022,0.21178861788617886,407.55,0.73,1.5,1.2044444444444444,51.9498,0.521
2020-04-16 06:00:00,jig_02,83.7,8.9,40.65,19.0,187.0,2.38,287.0,1.65,48.0,1.707,0.727,0.88,21.7,oxide,3.553,0.44700000000000006,0.88825,0.008292393993240653,0.4379518072289157,445.06,1.085,1.5,1.2755555555555556,73.656,0.6622969999999999
2020-04-16 08:30:00,jig_04,97.2,5.0,38.33,22.8,171.0,3.6,205.0,1.24,48.0,5.382,0.46,0.599,16.8,silicate,3.8988,0.10119999999999996,0.9747,0.01756011901858446,0.368,615.6,0.8400000000000001,1.5,0.9111111111111111,58.2228,0.43700000000000006
2020-04-16 11:00:00,jig_02,98.5,0.0,44.12,18.4,228.0,3.68,180.0,1.55,48.0,6.745,0.462,0.563,16.2,carbonate,4.1952,0.19519999999999982,0.9512,0.020443308705071942,0.29615384615384616,839.0400000000001,0.8099999999999999,1.5,0.8,55.455499999999994,0.462
2020-04-16 13:30:00,jig_01,88.4,9.7,39.46,21.5,235.0,2.81,255.0,1.13,48.0,6.222,0.445,0.549,8.7,oxide,5.0525,1.0525000000000002,0.736875,0.011019175718599271,0.3903508771929825,660.35,0.43499999999999994,1.5,1.1333333333333333,48.531600000000005,0.401835
2020-04-16 16:00:00,jig_03,97.0,1.8,49.26,23.1,162.0,3.06,279.0,1.71,48.0,8.676,0.497,0.497,15.3,oxide,3.7422000000000004,0.2577999999999996,0.9355500000000001,0.01096734884054335,0.288953488372093,495.72,0.765,1.5,1.24,48.209,0.488054
2020-04-16 18:30:00,jig_01,87.9,2.6,36.59,21.0,203.0,3.78,232.0,2.37,47.53,5.176,0.415,0.596,17.9,oxide,4.263,0.2629999999999999,0.93425,0.016292401189603897,0.17436974789915966,767.3399999999999,0.8949999999999999,1.5,1.031111111111111,52.388400000000004,0.40421
2020-04-16 21:00:00,jig_01,87.6,9.7,47.58,17.4,173.0,3.87,263.0,1.66,48.0,9.16,0.4,0.45,11.7,oxide,3.0101999999999998,0.9898000000000002,0.7525499999999999,0.01471426941941371,0.23952095808383236,669.51,0.585,1.5,1.1688888888888889,39.42,0.36119999999999997
2020-04-16 23:30:00,jig_04,86.0,26.0,48.66,17.3,229.0,2.64,197.0,1.94,48.0,2.044,0.727,0.88,23.0,silicate,3.9617000000000004,0.03829999999999956,0.9904250000000001,0.013400335008375211,0.3728205128205128,604.5600000000001,1.15,1.5,0.8755555555555555,75.68,0.53798
2020-04-17 02:00:00,jig_01,71.8,46.6,49.17,16.8,171.0,2.29,246.0,2.05,48.0,9.465,0.409,0.45,9.1,silicate,2.8728000000000002,1.1271999999999998,0.7182000000000001,0.009308564692492175,0.19854368932038838,391.59000000000003,0.45499999999999996,1.5,1.0933333333333333,32.31,0.218406
2020-04-17 04:30:00,jig_02,62.9,37.7,40.55,20.8,159.0,3.33,255.0,1.85,48.0,5.048,0.438,0.644,23.5,silicate,3.3072000000000004,0.6927999999999996,0.8268000000000001,0.013058311438767107,0.23548387096774193,529.47,1.175,1.5,1.1333333333333333,40.507600000000004,0.272874
2020-04-17 07:00:00,jig_04,60.1,49.1,37.72,24.5,238.0,2.74,178.0,1.59,47.62,7.261,0.4,0.45,10.2,oxide,5.831,1.8310000000000004,0.5422499999999999,0.015392393685747994,0.25,652.12,0.51,1.5,0.7911111111111111,27.045,0.2036
2020-04-17 09:30:00,jig_04,51.5,51.7,37.14,22.3,236.0,2.01,252.0,1.18,46.89,7.15,0.4,0.45,10.0,carbonate,5.2628,1.2628000000000004,0.6842999999999999,0.007975873973255028,0.33613445378151263,474.35999999999996,0.5,1.5,1.12,23.175,0.1932
2020-04-17 12:00:00,jig_03,76.8,45.8,49.79,15.7,238.0,3.28,264.0,2.16,48.0,9.585,0.4,0.45,13.9,oxide,3.7365999999999997,0.2634000000000003,0.9341499999999999,0.01242377182682474,0.18433179723502305,780.64,0.6950000000000001,1.5,1.1733333333333333,34.56,0.21680000000000002
2020-04-17 14:30:00,jig_03,89.7,8.9,37.56,17.8,203.0,2.1,199.0,1.28,48.0,3.279,0.61,0.751,23.6,oxide,3.6134,0.38660000000000005,0.90335,0.01055223355610271,0.4728682170542635,426.3,1.1800000000000002,1.5,0.8844444444444445,67.3647,0.5557099999999999
2020-04-17 17:00:00,jig_03,82.2,12.5,46.26,16.7,192.0,3.53,208.0,1.09,48.0,5.453,0.489,0.663,17.7,oxide,3.2063999999999995,0.7936000000000005,0.8015999999999999,0.016970337964520937,0.4445454545454545,677.76,0.885,1.5,0.9244444444444444,54.4986,0.427875
2020-04-17 19:30:00,jig_02,60.9,38.3,45.93,15.7,184.0,2.93,177.0,1.3,48.0,7.035,0.4,0.562,16.7,oxide,2.8888,1.1112000000000002,0.7222,0.016552737133495286,0.3053435114503817,539.12,0.835,1.5,0.7866666666666666,34.2258,0.24680000000000002
2020-04-17 22:00:00,jig_03,87.1,30.5,41.29,16.2,174.0,3.0,265.0,2.4,48.0,5.542,0.594,0.617,22.5,carbonate,2.8187999999999995,1.1812000000000005,0.7046999999999999,0.011320327534810007,0.24647302904564317,522.0,1.125,1.5,1.1777777777777778,53.7407,0.41283000000000003
2020-04-18 00:30:00,jig_02,92.7,21.9,47.93,17.2,162.0,2.95,191.0,2.44,48.0,8.931,0.4,0.468,12.7,oxide,2.7864,1.2136,0.6966,0.015444217580231403,0.163265306122449,477.90000000000003,0.635,1.5,0.8488888888888889,43.3836,0.3124
2020-04-18 03:00:00,jig_03,92.3,0.0,40.74,22.8,159.0,3.91,274.0,2.48,48.0,3.254,0.583,0.772,19.8,carbonate,3.6252000000000004,0.3747999999999996,0.9063000000000001,0.014269552206123866,0.23413654618473898,621.69,0.99,1.5,1.2177777777777778,71.2556,0.583
2020-04-18 05:30:00,jig_01,94.7,22.0,40.32,19.2,232.0,2.99,249.0,2.23,48.0,6.122,0.547,0.566,21.2,oxide,4.4544,0.4543999999999997,0.8864000000000001,0.012007549897594475,0.24419642857142862,693.6800000000001,1.06,1.5,1.1066666666666667,53.600199999999994,0.42666000000000004
2020-04-18 08:00:00,jig_03,97.1,4.1,39.05,16.0,231.0,3.87,212.0,1.07,48.0,7.517,0.4,0.45,13.4,oxide,3.696,0.3039999999999998,0.924,0.01825385595019103,0.37037037037037035,893.97,0.67,1.5,0.9422222222222222,43.695,0.38360000000000005
2020-04-18 10:30:00,jig_03,75.2,13.5,42.72,20.4,249.0,3.97,242.0,1.75,48.0,5.253,0.583,0.649,23.5,carbonate,5.079599999999999,1.0795999999999992,0.7301000000000002,0.016404280814842364,0.33125,988.5300000000001,1.175,1.5,1.0755555555555556,48.8048,0.5042949999999999
2020-04-18 13:00:00,jig_04,96.6,12.1,38.34,17.5,224.0,3.0,200.0,1.96,48.0,6.5,0.461,0.516,16.9,oxide,3.92,0.08000000000000007,0.98,0.014999250037498127,0.23401015228426397,672.0,0.845,1.5,0.8888888888888888,49.8456,0.405219
2020-04-18 15:30:00,jig_03,95.7,13.3,48.75,21.6,240.0,3.82,245.0,2.0,48.0,6.707,0.574,0.607,24.0,carbonate,5.184,1.1840000000000002,0.704,0.015591200359169013,0.2855721393034826,916.8,1.2,1.5,1.0888888888888888,58.0899,0.497658
2020-04-18 18:00:00,jig_04,54.8,51.8,45.43,22.1,231.0,3.44,177.0,1.53,48.0,8.447,0.4,0.469,14.5,oxide,5.1051,1.1051000000000002,0.723725,0.019433930286424497,0.25974025974025977,794.64,0.725,1.5,0.7866666666666666,25.701199999999996,0.1928
2020-04-18 20:30:00,jig_01,88.1,0.0,38.0,15.5,240.0,2.18,296.0,1.72,48.0,5.351,0.498,0.598,12.4,oxide,3.72,0.2799999999999998,0.93,0.007364616060268235,0.2878612716763006,523.2,0.62,1.5,1.3155555555555556,52.6838,0.498
2020-04-18 23:00:00,jig_04,76.7,10.7,48.06,16.8,211.0,2.51,287.0,1.73,48.0,8.694,0.4,0.483,8.7,oxide,3.5448000000000004,0.4551999999999996,0.8862000000000001,0.008745339883627747,0.2298850574712644,529.6099999999999,0.43499999999999994,1.5,1.2755555555555556,37.0461,0.35719999999999996
2020-04-19 01:30:00,jig_01,76.5,23.8,37.78,18.7,244.0,3.68,178.0,1.18,48.0,3.275,0.547,0.752,24.1,carbonate,4.5628,0.5628000000000002,0.8593,0.020672995899106792,0.4596638655462185,897.9200000000001,1.205,1.5,0.7911111111111111,57.528,0.416814
2020-04-19 04:00:00,jig_02,76.1,5.2,38.28,24.3,185.0,3.01,247.0,1.71,48.0,7.369,0.4,0.45,15.7,oxide,4.4955,0.49549999999999983,0.876125,0.012185741467956762,0.23255813953488375,556.8499999999999,0.7849999999999999,1.5,1.0977777777777777,34.245,0.37920000000000004
2020-04-19 06:30:00,jig_03,61.1,12.7,47.39,21.6,226.0,3.16,177.0,1.16,48.0,9.123,0.4,0.45,13.2,silicate,4.881600000000001,0.8816000000000006,0.7795999999999998,0.01785209875148297,0.34188034188034194,714.1600000000001,0.6599999999999999,1.5,0.7866666666666666,27.495,0.3492
2020-04-19 09:00:00,jig_03,79.8,11.8,42.11,18.2,226.0,3.55,247.0,1.03,48.0,8.106,0.419,0.45,10.4,oxide,4.1132,0.11319999999999997,0.9717,0.01437188777782276,0.40288461538461534,802.3,0.52,1.5,1.0977777777777777,35.91,0.36955799999999994
2020-04-19 11:30:00,jig_03,51.7,66.7,45.74,21.2,242.0,2.17,238.0,2.43,48.0,5.821,0.55,0.636,22.7,oxide,5.1304,1.1303999999999998,0.7174,0.009117263980505021,0.2254098360655738,525.14,1.135,1.5,1.0577777777777777,32.8812,0.18315
2020-04-19 14:00:00,jig_04,74.1,21.1,44.94,19.2,213.0,3.88,204.0,2.3,48.0,6.754,0.475,0.571,18.2,oxide,4.0896,0.0895999999999999,0.9776,0.019018675555119848,0.20562770562770566,826.4399999999999,0.9099999999999999,1.5,0.9066666666666666,42.311099999999996,0.37477499999999997
2020-04-19 16:30:00,jig_03,83.2,17.4,42.29,22.6,217.0,2.54,187.0,2.11,48.0,4.602,0.552,0.689,9.1,oxide,4.9042,0.9042000000000003,0.7739499999999999,0.013582161381744293,0.2603773584905661,551.1800000000001,0.45499999999999996,1.5,0.8311111111111111,57.324799999999996,0.45595199999999997
2020-04-19 19:00:00,jig_03,52.3,49.2,43.75,15.8,161.0,2.05,156.0,1.95,48.0,7.536,0.401,0.508,17.8,oxide,2.5438,1.4562,0.63595,0.01314018332158195,0.2045918367346939,330.04999999999995,0.89,1.5,0.6933333333333334,26.5684,0.203708
2020-04-19 21:30:00,jig_02,65.3,22.4,35.4,18.0,250.0,2.43,280.0,1.61,44.88,6.543,0.4,0.472,10.9,oxide,4.5,0.5,0.875,0.008678261490661048,0.24691358024691357,607.5,0.545,1.5,1.2444444444444445,30.821599999999997,0.3104
2020-04-20 00:00:00,jig_04,73.2,32.2,43.66,21.6,236.0,2.43,260.0,1.56,48.0,4.772,0.476,0.688,22.2,carbonate,5.097600000000001,1.0976000000000008,0.7255999999999998,0.009345794392523366,0.30318471337579617,573.48,1.1099999999999999,1.5,1.1555555555555554,50.361599999999996,0.32272799999999996
2020-04-20 02:30:00,jig_04,92.0,1.0,36.06,19.4,162.0,3.91,258.0,2.5,46.02,6.245,0.4,0.505,18.8,carbonate,3.1428,0.8572000000000002,0.7857,0.015154451377853572,0.15936254980079684,633.4200000000001,0.9400000000000001,1.5,1.1466666666666667,46.46,0.396
2020-04-20 05:00:00,jig_01,66.6,35.8,39.46,22.0,175.0,3.96,212.0,1.94,48.0,3.145,0.64,0.772,21.1,oxide,3.85,0.1499999999999999,0.9625,0.01867836422810245,0.3282051282051282,693.0,1.0550000000000002,1.5,0.9422222222222222,51.4152,0.41088
2020-04-20 07:30:00,jig_03,89.4,25.0,46.95,16.0,177.0,3.33,187.0,1.97,48.0,9.038,0.482,0.45,15.9,oxide,2.832,1.1680000000000001,0.708,0.017806534409924604,0.24343434343434342,589.41,0.795,1.5,0.8311111111111111,40.230000000000004,0.3615
2020-04-20 10:00:00,jig_03,97.2,5.0,42.95,23.0,245.0,2.77,156.0,2.25,48.0,6.325,0.426,0.579,9.8,oxide,5.635,1.6349999999999998,0.59125,0.01775527209794244,0.18849557522123894,678.65,0.49000000000000005,1.5,0.6933333333333334,56.2788,0.4047
2020-04-20 12:30:00,jig_01,88.2,34.1,35.54,17.4,247.0,2.58,274.0,2.4,44.87,6.842,0.4,0.45,9.5,oxide,4.2978,0.2977999999999996,0.9255500000000001,0.009415714754935953,0.16597510373443985,637.26,0.475,1.5,1.2177777777777778,39.690000000000005,0.26360000000000006
2020-04-20 15:00:00,jig_02,79.8,25.9,37.8,24.7,237.0,2.5,156.0,2.44,48.0,5.523,0.584,0.583,10.2,oxide,5.853899999999999,1.8538999999999994,0.5365250000000001,0.016024613806807256,0.2383673469387755,592.5,0.51,1.5,0.6933333333333334,46.523399999999995,0.4327439999999999
2020-04-20 17:30:00,jig_03,50.9,66.2,39.89,22.2,226.0,2.73,228.0,2.43,48.0,6.138,0.469,0.56,17.5,oxide,5.0172,1.0171999999999999,0.7457,0.011973159071970527,0.19221311475409836,616.98,0.875,1.5,1.0133333333333334,28.504,0.15852199999999997
2020-04-20 20:00:00,jig_02,99.2,5.1,42.3,20.0,160.0,3.88,204.0,1.02,48.0,1.777,0.665,0.88,23.7,oxide,3.2,0.7999999999999998,0.8,0.019018675555119848,0.6456310679611651,620.8,1.185,1.5,0.9066666666666666,87.296,0.6310850000000001
2020-04-20 22:30:00,jig_04,55.5,48.6,35.79,16.9,178.0,3.63,297.0,1.98,47.19,4.076,0.596,0.675,21.8,carbonate,3.0082,0.9918,0.75205,0.012221810713443991,0.2994974874371859,646.14,1.09,1.5,1.32,37.462500000000006,0.306344
2020-04-21 01:00:00,jig_03,61.5,32.2,36.28,20.2,199.0,3.16,201.0,1.65,45.8,6.984,0.4,0.45,11.6,carbonate,4.0198,0.01980000000000004,0.99505,0.01572061091487986,0.24096385542168677,628.84,0.58,1.5,0.8933333333333333,27.675,0.2712
2020-04-21 03:30:00,jig_04,84.7,29.4,35.84,20.3,219.0,2.68,249.0,1.28,47.49,3.774,0.579,0.699,24.6,carbonate,4.4456999999999995,0.44569999999999954,0.8885750000000001,0.010762619975101403,0.4488372093023255,586.9200000000001,1.23,1.5,1.1066666666666667,59.2053,0.40877399999999997
2020-04-21 06:00:00,jig_04,72.2,28.2,36.91,20.7,154.0,2.38,226.0,1.14,46.6,7.106,0.447,0.45,12.4,oxide,3.1877999999999997,0.8122000000000003,0.7969499999999999,0.010530507499668156,0.38869565217391305,366.52,0.62,1.5,1.0044444444444445,32.49,0.320946
2020-04-21 08:30:00,jig_01,95.0,0.0,48.99,23.7,195.0,3.06,260.0,1.97,48.0,5.005,0.628,0.708,22.8,carbonate,4.6215,0.6215000000000002,0.844625,0.011768778123918312,0.31717171717171716,596.7,1.1400000000000001,1.5,1.1555555555555554,67.25999999999999,0.628
2020-04-21 11:00:00,jig_02,72.4,29.5,41.37,24.1,184.0,2.82,283.0,1.96,48.0,7.964,0.4,0.45,8.8,carbonate,4.4344,0.4344000000000001,0.8914,0.009964312215116074,0.20304568527918784,518.88,0.44000000000000006,1.5,1.2577777777777779,32.580000000000005,0.28200000000000003
2020-04-21 13:30:00,jig_04,83.3,1.7,37.86,18.8,188.0,3.76,282.0,1.46,48.0,2.808,0.727,0.788,21.0,oxide,3.5344,0.4655999999999998,0.8836,0.013332860536860395,0.4945578231292517,706.88,1.05,1.5,1.2533333333333334,65.6404,0.714641
2020-04-21 16:00:00,jig_01,97.2,6.7,47.07,23.9,202.0,2.41,169.0,2.14,48.0,6.284,0.479,0.619,17.6,oxide,4.827799999999999,0.827799999999999,0.7930500000000003,0.014259511271522397,0.22279069767441861,486.82000000000005,0.8800000000000001,1.5,0.7511111111111111,60.1668,0.446907
2020-04-21 18:30:00,jig_04,54.4,42.7,38.56,17.2,199.0,3.91,251.0,1.39,48.0,4.185,0.57,0.69,22.1,oxide,3.4227999999999996,0.5772000000000004,0.8556999999999999,0.01557706864268356,0.40714285714285714,778.09,1.105,1.5,1.1155555555555556,37.535999999999994,0.32660999999999996
2020-04-21 21:00:00,jig_04,84.2,19.9,37.55,21.8,241.0,2.83,191.0,1.7,48.0,6.076,0.518,0.538,16.3,oxide,5.2538,1.2538,0.68655,0.01481597822103555,0.30292397660818715,682.03,0.8150000000000001,1.5,0.8488888888888889,45.299600000000005,0.41491799999999995
2020-04-21 23:30:00,jig_01,57.3,31.6,44.21,21.1,246.0,2.74,186.0,2.4,48.0,8.51,0.4,0.45,13.9,oxide,5.190600000000001,1.1906000000000008,0.7023499999999998,0.014730390839202195,0.16597510373443985,674.0400000000001,0.6950000000000001,1.5,0.8266666666666667,25.785,0.2736
2020-04-22 02:00:00,jig_01,82.8,20.5,37.74,23.2,176.0,2.67,250.0,2.09,47.65,7.265,0.414,0.45,16.4,oxide,4.0832,0.08319999999999972,0.9792000000000001,0.010679572817087316,0.19714285714285718,469.91999999999996,0.82,1.5,1.1111111111111112,37.26,0.32913
2020-04-22 04:30:00,jig_03,64.7,14.7,44.09,17.4,209.0,3.99,269.0,2.1,48.0,5.971,0.492,0.613,24.7,carbonate,3.6366,0.36339999999999995,0.90915,0.01483216237314598,0.233175355450237,833.9100000000001,1.2349999999999999,1.5,1.1955555555555555,39.6611,0.419676
2020-04-22 07:00:00,jig_04,59.3,48.3,36.62,17.0,217.0,2.15,202.0,2.28,46.23,7.049,0.4,0.45,14.2,carbonate,3.689,0.31099999999999994,0.92225,0.010643037473392406,0.17467248908296948,466.54999999999995,0.71,1.5,0.8977777777777778,26.685,0.20680000000000004
2020-04-22 09:30:00,jig_01,71.6,38.3,37.44,16.9,225.0,2.81,274.0,2.25,48.0,5.539,0.468,0.577,14.1,oxide,3.8024999999999993,0.19750000000000068,0.9506249999999998,0.010255100178825591,0.20707964601769915,632.25,0.705,1.5,1.2177777777777778,41.313199999999995,0.288756
2020-04-22 12:00:00,jig_01,57.5,44.8,44.85,15.8,159.0,2.02,229.0,2.1,48.0,8.634,0.4,0.45,13.2,carbonate,2.5122000000000004,1.4877999999999996,0.6280500000000001,0.008820575520719619,0.18957345971563982,321.18,0.6599999999999999,1.5,1.0177777777777777,25.875,0.22080000000000002
2020-04-22 14:30:00,jig_03,91.8,0.0,36.96,20.7,195.0,3.84,287.0,1.31,48.0,5.119,0.436,0.604,19.3,oxide,4.0365,0.0365000000000002,0.990875,0.013379324762203408,0.33030303030303027,748.8,0.9650000000000001,1.5,1.2755555555555556,55.447199999999995,0.436
2020-04-22 17:00:00,jig_03,80.7,23.4,44.24,15.6,161.0,3.56,235.0,1.53,48.0,6.308,0.525,0.593,18.7,oxide,2.5116,1.4884,0.6279,0.01514829156206119,0.34090909090909094,573.16,0.9349999999999999,1.5,1.0444444444444445,47.8551,0.40214999999999995
2020-04-22 19:30:00,jig_02,79.4,14.8,37.46,15.8,189.0,3.31,187.0,1.14,48.0,5.088,0.529,0.612,22.0,carbonate,2.9862,1.0137999999999998,0.74655,0.017699588257312444,0.4600000000000001,625.59,1.1,1.5,0.8311111111111111,48.592800000000004,0.45070800000000005
2020-04-22 22:00:00,jig_01,75.9,22.5,44.42,19.1,228.0,3.47,186.0,1.48,48.0,4.119,0.623,0.735,22.7,oxide,4.3548,0.3548,0.9113,0.018654911026288912,0.4181208053691275,791.1600000000001,1.135,1.5,0.8266666666666667,55.786500000000004,0.482825
2020-04-23 00:30:00,jig_04,84.8,12.7,44.49,20.0,199.0,2.06,153.0,1.35,48.0,7.334,0.4,0.529,16.3,carbonate,3.98,0.020000000000000018,0.995,0.013463172341677015,0.29411764705882354,409.94,0.8150000000000001,1.5,0.68,44.8592,0.3492
2020-04-23 03:00:00,jig_03,98.5,3.3,44.06,24.8,241.0,2.01,298.0,1.82,48.0,8.482,0.4,0.45,12.3,oxide,5.9768,1.9768,0.5058,0.006744740109392302,0.2185792349726776,484.40999999999997,0.615,1.5,1.3244444444444445,44.325,0.3868000000000001
2020-04-23 05:30:00,jig_02,94.1,0.0,48.53,22.4,232.0,3.68,299.0,1.0,48.0,9.341,0.4,0.45,9.3,carbonate,5.1968,1.1967999999999996,0.7008000000000001,0.012307280692953414,0.39603960396039606,853.76,0.465,1.5,1.3288888888888888,42.345,0.4
2020-04-23 08:00:00,jig_03,73.8,23.1,45.36,16.0,184.0,2.76,268.0,2.32,48.0,4.92,0.554,0.69,15.8,oxide,2.944,1.056,0.736,0.010298123204358045,0.2377682403433477,507.84,0.79,1.5,1.191111111111111,50.922,0.42602600000000007
