timestamp,dms_cyclone_id,cyclone_health_score,cyclone_wear_rate_pct,feed_grade_pct,feed_size_mm,media_density_sg,cyclone_pressure_kpa,media_consumption_kg_t,media_recovery_pct,sink_grade_pct,float_grade_pct,sink_yield_pct,dms_recovery,separation_efficiency,ore_density_sg
2020-08-07 00:00:00,dms_cyclone_01,72.2,14.9,41.38,12.4,2.84,100.0,1.42,99.34,50.0,5.574,63.1,0.763,0.663,4.15
2020-08-07 04:00:00,dms_cyclone_03,96.8,15.0,38.89,20.7,2.89,99.0,1.72,99.14,50.0,5.375,61.1,0.786,0.655,3.98
2020-08-07 08:00:00,dms_cyclone_02,62.6,49.7,49.52,20.6,3.0,84.0,1.83,98.74,50.0,5.245,69.6,0.703,0.735,3.93
2020-08-07 12:00:00,dms_cyclone_03,96.0,0.0,42.77,13.9,3.16,99.0,1.68,98.52,50.0,5.996,64.2,0.751,0.65,4.04
2020-08-07 16:00:00,dms_cyclone_03,86.5,6.8,40.84,9.2,2.95,97.0,1.45,99.39,50.0,6.535,62.7,0.767,0.6,4.02
2020-08-07 20:00:00,dms_cyclone_02,53.3,44.2,44.82,17.7,2.97,82.0,1.66,98.02,50.0,7.17,65.9,0.735,0.6,4.18
2020-08-08 00:00:00,dms_cyclone_01,51.9,55.7,40.25,20.3,2.84,112.0,1.99,98.05,50.0,6.44,62.2,0.773,0.6,4.09
2020-08-08 04:00:00,dms_cyclone_03,64.4,26.1,41.52,15.6,3.11,82.0,1.19,99.26,50.0,6.643,63.2,0.761,0.6,4.13
2020-08-08 08:00:00,dms_cyclone_03,85.4,10.0,35.07,13.5,2.81,90.0,0.65,98.38,50.0,3.296,58.1,0.828,0.765,3.83
2020-08-08 12:00:00,dms_cyclone_01,72.3,16.8,35.23,16.2,2.88,112.0,1.79,99.14,48.61,5.636,58.2,0.803,0.6,4.04
2020-08-08 16:00:00,dms_cyclone_03,61.2,35.0,49.91,16.2,3.08,106.0,1.71,99.22,50.0,5.415,69.9,0.701,0.729,3.87
2020-08-08 20:00:00,dms_cyclone_02,73.2,21.6,36.37,16.9,2.88,114.0,1.39,98.73,50.0,4.95,59.1,0.812,0.66,3.86
2020-08-09 00:00:00,dms_cyclone_01,83.2,14.9,41.59,15.8,2.86,108.0,1.03,98.13,50.0,6.351,63.3,0.761,0.618,3.86
2020-08-09 04:00:00,dms_cyclone_03,65.5,27.2,46.06,21.5,3.07,114.0,1.7,98.97,50.0,7.37,66.9,0.726,0.6,3.84
2020-08-09 08:00:00,dms_cyclone_01,52.5,44.8,35.99,20.0,2.81,119.0,1.38,98.02,49.67,5.758,58.8,0.811,0.6,4.14
2020-08-09 12:00:00,dms_cyclone_02,77.5,53.5,38.85,12.6,2.88,119.0,0.97,98.66,50.0,6.216,61.1,0.786,0.6,3.99
2020-08-09 16:00:00,dms_cyclone_03,60.2,43.6,43.89,23.1,2.9,90.0,2.22,98.23,50.0,5.915,65.1,0.742,0.663,3.88
2020-08-09 20:00:00,dms_cyclone_02,99.2,0.0,40.95,13.4,3.19,119.0,1.69,98.9,50.0,4.111,62.8,0.766,0.749,3.84
2020-08-10 00:00:00,dms_cyclone_03,75.5,36.9,35.66,17.3,3.16,106.0,0.98,99.05,49.5,5.317,58.5,0.812,0.627,3.92
2020-08-10 04:00:00,dms_cyclone_01,88.3,0.6,37.32,14.3,2.88,83.0,1.09,99.32,50.0,4.09,59.9,0.802,0.726,4.14
2020-08-10 08:00:00,dms_cyclone_02,57.1,54.9,37.39,16.3,3.09,102.0,2.31,99.27,50.0,5.983,59.9,0.801,0.6,3.95
2020-08-10 12:00:00,dms_cyclone_02,65.6,22.5,35.08,10.7,3.03,100.0,1.34,99.2,49.36,4.351,58.1,0.817,0.69,3.9
2020-08-10 16:00:00,dms_cyclone_01,73.2,36.0,41.63,8.8,3.07,103.0,1.54,98.66,50.0,6.661,63.3,0.76,0.6,3.88
2020-08-10 20:00:00,dms_cyclone_02,86.6,8.5,46.96,8.5,3.18,87.0,1.74,99.34,50.0,6.616,67.6,0.719,0.648,3.89
2020-08-11 00:00:00,dms_cyclone_02,60.6,42.1,35.64,16.1,2.93,98.0,0.67,98.62,49.18,5.702,58.5,0.807,0.6,3.91
2020-08-11 04:00:00,dms_cyclone_02,57.2,46.7,44.62,12.0,2.86,105.0,2.21,99.16,50.0,7.139,65.7,0.736,0.6,3.88
2020-08-11 08:00:00,dms_cyclone_03,60.5,26.6,42.31,15.5,3.16,119.0,1.26,98.35,50.0,6.769,63.8,0.755,0.6,4.09
2020-08-11 12:00:00,dms_cyclone_01,80.3,20.5,42.74,20.3,2.95,98.0,1.2,98.56,50.0,5.885,64.2,0.751,0.656,3.83
2020-08-11 16:00:00,dms_cyclone_03,85.4,18.3,37.24,18.7,2.95,101.0,1.49,98.43,50.0,3.387,59.8,0.803,0.773,4.12
2020-08-11 20:00:00,dms_cyclone_03,84.2,6.1,44.57,16.5,3.0,95.0,1.38,98.68,50.0,5.951,65.7,0.737,0.666,3.89
2020-08-12 00:00:00,dms_cyclone_03,53.3,30.7,45.87,22.9,3.17,85.0,1.22,99.25,50.0,7.154,66.7,0.727,0.61,3.9
2020-08-12 04:00:00,dms_cyclone_03,83.5,23.2,37.8,9.6,3.07,92.0,1.94,99.09,50.0,6.048,60.2,0.797,0.6,3.83
2020-08-12 08:00:00,dms_cyclone_02,73.6,37.7,44.76,23.3,2.93,90.0,2.19,99.02,50.0,2.62,65.8,0.735,0.854,3.85
2020-08-12 12:00:00,dms_cyclone_03,64.9,53.2,46.37,13.4,3.12,106.0,1.27,99.16,50.0,6.307,67.1,0.724,0.66,4.03
2020-08-12 16:00:00,dms_cyclone_02,75.8,20.3,45.39,12.0,2.87,101.0,1.95,98.3,50.0,5.948,66.3,0.731,0.672,3.94
2020-08-12 20:00:00,dms_cyclone_03,55.3,46.5,37.62,14.4,3.08,105.0,0.92,98.14,50.0,4.82,60.1,0.799,0.68,3.82
2020-08-13 00:00:00,dms_cyclone_03,82.1,21.0,41.5,17.9,3.08,102.0,1.38,99.39,50.0,6.408,63.2,0.761,0.614,3.98
2020-08-13 04:00:00,dms_cyclone_02,63.2,38.6,48.99,24.5,2.93,102.0,1.38,98.44,50.0,3.068,69.2,0.706,0.843,4.05
2020-08-13 08:00:00,dms_cyclone_02,84.9,12.0,38.44,15.7,2.98,110.0,0.69,98.59,50.0,5.442,60.8,0.79,0.646,3.96
2020-08-13 12:00:00,dms_cyclone_01,55.6,28.7,35.86,15.6,2.89,112.0,1.21,98.35,49.88,5.219,58.7,0.816,0.636,4.11
2020-08-13 16:00:00,dms_cyclone_03,62.4,19.0,38.88,18.6,2.91,118.0,1.89,99.14,50.0,6.221,61.1,0.786,0.6,4.11
2020-08-13 20:00:00,dms_cyclone_02,56.3,41.7,37.84,18.9,2.84,114.0,1.39,98.08,50.0,6.054,60.3,0.796,0.6,3.89
2020-08-14 00:00:00,dms_cyclone_02,53.5,38.1,36.57,9.4,2.97,86.0,1.87,98.91,50.0,5.851,59.3,0.81,0.6,3.85
2020-08-14 04:00:00,dms_cyclone_02,92.3,7.0,43.81,9.8,3.2,96.0,2.01,98.29,50.0,3.248,65.1,0.742,0.815,4.08
2020-08-14 08:00:00,dms_cyclone_03,54.9,48.5,36.98,16.8,3.13,111.0,1.48,99.18,50.0,3.653,59.6,0.806,0.753,3.97
2020-08-14 12:00:00,dms_cyclone_01,93.7,2.7,39.12,20.0,2.96,84.0,1.39,98.27,50.0,5.196,61.3,0.783,0.668,4.04
2020-08-14 16:00:00,dms_cyclone_01,61.4,41.7,38.63,13.1,2.88,105.0,1.83,99.41,50.0,5.885,60.9,0.788,0.619,3.97
2020-08-14 20:00:00,dms_cyclone_02,85.1,24.2,42.11,19.2,3.06,104.0,1.89,98.74,50.0,6.599,63.7,0.756,0.608,3.81
2020-08-15 00:00:00,dms_cyclone_03,91.9,0.7,48.7,8.7,3.05,93.0,0.93,98.3,50.0,6.63,69.0,0.708,0.66,4.14
2020-08-15 04:00:00,dms_cyclone_01,91.9,21.0,40.3,12.1,3.03,119.0,1.28,98.65,50.0,6.448,62.2,0.772,0.6,3.97
2020-08-15 08:00:00,dms_cyclone_01,80.4,25.2,45.56,13.8,3.12,92.0,0.85,99.11,50.0,5.645,66.4,0.729,0.69,3.85
2020-08-15 12:00:00,dms_cyclone_03,82.4,33.5,40.3,25.0,2.98,109.0,1.32,98.11,50.0,2.999,62.2,0.772,0.814,3.82
2020-08-15 16:00:00,dms_cyclone_01,84.8,8.9,38.88,16.5,3.14,110.0,0.62,98.26,50.0,6.083,61.1,0.786,0.609,4.19
2020-08-15 20:00:00,dms_cyclone_03,86.9,10.7,49.95,18.0,3.09,113.0,1.16,99.4,50.0,4.955,70.0,0.7,0.752,3.82
2020-08-16 00:00:00,dms_cyclone_02,77.0,21.1,41.55,20.4,3.07,82.0,0.65,98.88,50.0,6.281,63.2,0.761,0.622,3.97
2020-08-16 04:00:00,dms_cyclone_01,75.1,25.9,48.09,21.1,2.97,93.0,1.22,99.19,50.0,5.475,68.5,0.712,0.715,3.99
2020-08-16 08:00:00,dms_cyclone_01,52.8,55.2,47.09,10.2,2.85,81.0,1.15,98.27,50.0,7.534,67.7,0.719,0.6,4.19
2020-08-16 12:00:00,dms_cyclone_02,71.4,20.7,36.81,20.9,2.94,105.0,1.25,99.31,50.0,3.591,59.4,0.808,0.756,3.88
2020-08-16 16:00:00,dms_cyclone_02,92.6,0.0,47.26,19.5,2.97,112.0,1.08,98.88,50.0,6.301,67.8,0.717,0.667,4.14
2020-08-16 20:00:00,dms_cyclone_02,86.8,18.6,44.53,19.9,3.02,120.0,1.22,98.1,50.0,4.125,65.6,0.737,0.768,3.81
2020-08-17 00:00:00,dms_cyclone_02,66.1,33.6,49.8,8.2,3.11,110.0,0.75,99.44,50.0,7.555,69.8,0.701,0.621,4.16
2020-08-17 04:00:00,dms_cyclone_01,50.6,64.6,39.1,9.0,2.98,90.0,0.61,98.08,50.0,6.255,61.3,0.784,0.6,3.95
2020-08-17 08:00:00,dms_cyclone_02,82.4,2.9,43.31,12.0,2.85,90.0,1.64,99.35,50.0,6.53,64.7,0.746,0.623,4.06
2020-08-17 12:00:00,dms_cyclone_02,87.5,12.7,40.99,17.9,2.88,115.0,1.36,98.8,50.0,5.552,62.8,0.766,0.661,4.08
2020-08-17 16:00:00,dms_cyclone_02,59.5,44.5,46.26,17.7,3.07,114.0,2.23,99.21,50.0,7.401,67.0,0.724,0.6,4.15
2020-08-17 20:00:00,dms_cyclone_01,85.1,16.4,44.53,8.2,2.86,96.0,1.86,98.81,50.0,4.69,65.6,0.737,0.737,4.0
2020-08-18 00:00:00,dms_cyclone_01,95.8,0.0,47.14,19.5,2.84,119.0,1.52,98.43,50.0,3.118,67.7,0.718,0.835,4.15
2020-08-18 04:00:00,dms_cyclone_03,91.3,14.8,37.73,9.1,3.05,101.0,1.74,98.59,50.0,5.107,60.2,0.798,0.662,3.96
2020-08-18 08:00:00,dms_cyclone_03,92.6,0.0,40.19,12.7,3.16,113.0,1.62,99.03,50.0,6.03,62.2,0.773,0.625,4.18
2020-08-18 12:00:00,dms_cyclone_03,80.0,23.4,35.37,16.6,3.2,85.0,2.12,98.84,48.81,5.645,58.3,0.805,0.601,3.95
2020-08-18 16:00:00,dms_cyclone_03,59.3,48.5,49.96,12.4,3.0,120.0,1.93,99.47,50.0,7.241,70.0,0.7,0.638,3.89
2020-08-18 20:00:00,dms_cyclone_02,83.5,23.0,38.83,18.5,3.16,91.0,2.03,98.18,50.0,5.184,61.1,0.786,0.666,4.15
2020-08-19 00:00:00,dms_cyclone_01,76.2,19.8,40.4,19.7,2.91,100.0,1.9,99.46,50.0,6.464,62.3,0.771,0.6,3.96
2020-08-19 04:00:00,dms_cyclone_02,98.7,0.0,48.14,9.5,2.82,100.0,1.8,98.66,50.0,5.007,68.5,0.712,0.74,4.1
2020-08-19 08:00:00,dms_cyclone_02,71.9,26.9,47.18,23.4,3.07,118.0,1.78,98.11,50.0,4.431,67.7,0.718,0.765,4.01
2020-08-19 12:00:00,dms_cyclone_02,98.7,0.0,38.56,17.8,3.1,110.0,1.01,98.17,50.0,6.156,60.8,0.789,0.601,3.98
2020-08-19 16:00:00,dms_cyclone_01,67.8,44.2,42.57,20.6,2.97,99.0,0.8,98.16,50.0,6.811,64.1,0.752,0.6,4.13
2020-08-19 20:00:00,dms_cyclone_03,87.2,15.8,43.74,8.9,2.96,94.0,1.45,98.19,50.0,6.053,65.0,0.743,0.654,4.08
2020-08-20 00:00:00,dms_cyclone_02,52.3,39.5,41.5,21.4,3.09,91.0,1.06,99.23,50.0,4.266,63.2,0.761,0.743,4.01
2020-08-20 04:00:00,dms_cyclone_03,93.8,0.0,35.03,13.3,3.2,99.0,1.04,99.06,48.34,5.605,58.0,0.801,0.6,4.07
2020-08-20 08:00:00,dms_cyclone_01,82.1,8.8,36.01,10.8,3.15,119.0,1.3,99.28,50.0,4.899,58.8,0.817,0.66,4.0
2020-08-20 12:00:00,dms_cyclone_01,66.6,33.3,41.28,20.5,2.98,95.0,1.29,98.06,50.0,5.749,63.0,0.763,0.652,3.9
2020-08-20 16:00:00,dms_cyclone_03,96.4,0.0,37.77,9.7,2.88,114.0,1.1,99.2,50.0,3.877,60.2,0.797,0.743,3.94
2020-08-20 20:00:00,dms_cyclone_03,98.1,0.0,39.28,20.7,2.94,109.0,0.74,98.86,50.0,6.01,61.4,0.782,0.617,3.84
2020-08-21 00:00:00,dms_cyclone_03,56.4,47.9,42.97,11.4,3.09,90.0,0.7,98.84,50.0,6.875,64.4,0.749,0.6,3.97
2020-08-21 04:00:00,dms_cyclone_03,53.0,46.2,47.57,21.1,3.16,104.0,1.66,98.52,50.0,7.082,68.1,0.715,0.628,3.85
2020-08-21 08:00:00,dms_cyclone_02,68.0,28.1,38.85,12.6,3.06,82.0,2.15,99.36,50.0,5.996,61.1,0.786,0.614,3.99
2020-08-21 12:00:00,dms_cyclone_01,52.7,53.0,36.09,11.6,2.93,101.0,2.15,98.56,50.0,3.814,58.9,0.816,0.736,3.91
2020-08-21 16:00:00,dms_cyclone_02,88.0,37.0,36.95,9.2,2.88,91.0,1.64,99.23,50.0,3.544,59.6,0.806,0.76,4.18
2020-08-21 20:00:00,dms_cyclone_01,60.9,25.5,47.7,18.3,3.09,94.0,1.46,99.25,50.0,7.633,68.2,0.714,0.6,3.88
2020-08-22 00:00:00,dms_cyclone_02,73.9,37.8,36.13,9.3,3.03,113.0,2.08,98.98,49.87,5.781,58.9,0.813,0.6,4.1
2020-08-22 04:00:00,dms_cyclone_02,88.5,0.0,40.52,21.6,2.98,91.0,1.77,99.24,50.0,3.903,62.4,0.77,0.759,3.99
2020-08-22 08:00:00,dms_cyclone_01,69.5,24.5,47.27,16.6,3.12,119.0,1.36,99.47,50.0,5.894,67.8,0.717,0.688,4.19
2020-08-22 12:00:00,dms_cyclone_03,85.7,25.0,48.91,10.6,2.89,109.0,2.02,99.06,50.0,6.7,69.1,0.707,0.658,4.14
2020-08-22 16:00:00,dms_cyclone_01,83.4,21.8,36.14,16.6,2.8,91.0,1.3,98.11,49.96,5.668,58.9,0.814,0.608,4.09
2020-08-22 20:00:00,dms_cyclone_03,93.7,0.0,48.19,16.6,2.96,102.0,1.1,99.29,50.0,7.006,68.6,0.711,0.637,3.96
2020-08-23 00:00:00,dms_cyclone_02,52.7,30.8,45.61,9.0,2.9,110.0,0.8,98.57,50.0,7.297,66.5,0.729,0.6,3.87
2020-08-23 04:00:00,dms_cyclone_03,80.3,3.5,45.19,16.6,2.96,107.0,1.92,98.88,50.0,4.864,66.1,0.732,0.731,3.96
2020-08-23 08:00:00,dms_cyclone_01,55.9,37.2,41.11,12.3,3.2,110.0,1.48,98.9,50.0,5.84,62.9,0.765,0.645,4.07
2020-08-23 12:00:00,dms_cyclone_03,63.0,34.8,48.43,17.9,2.87,86.0,0.6,99.24,50.0,7.748,68.7,0.71,0.6,4.1
2020-08-23 16:00:00,dms_cyclone_01,98.6,0.0,38.69,20.0,2.85,98.0,0.56,98.96,50.0,3.667,61.0,0.788,0.763,3.8
2020-08-23 20:00:00,dms_cyclone_01,93.9,7.5,42.41,15.4,2.81,99.0,1.4,98.8,50.0,6.595,63.9,0.754,0.611,3.95
2020-08-24 00:00:00,dms_cyclone_03,73.5,34.8,47.34,10.6,3.12,113.0,2.16,98.97,50.0,7.574,67.9,0.717,0.6,4.12
2020-08-24 04:00:00,dms_cyclone_01,93.8,9.7,40.12,8.2,3.01,93.0,1.57,98.06,50.0,6.419,62.1,0.774,0.6,3.94
2020-08-24 08:00:00,dms_cyclone_01,56.7,45.5,41.66,18.3,2.97,82.0,0.71,98.18,50.0,6.666,63.3,0.76,0.6,3.89
2020-08-24 12:00:00,dms_cyclone_02,55.1,43.6,48.03,22.6,2.95,105.0,1.17,98.16,50.0,4.839,68.4,0.712,0.748,3.94
2020-08-24 16:00:00,dms_cyclone_03,89.1,11.6,46.58,20.6,2.92,108.0,1.43,98.92,50.0,5.602,67.3,0.722,0.699,4.11
2020-08-24 20:00:00,dms_cyclone_01,54.8,33.8,41.19,15.0,2.93,108.0,1.65,98.81,50.0,4.527,63.0,0.764,0.725,4.14
2020-08-25 00:00:00,dms_cyclone_02,52.2,56.6,41.71,9.0,3.1,80.0,0.99,99.25,50.0,4.422,63.4,0.76,0.735,4.18
2020-08-25 04:00:00,dms_cyclone_02,87.2,13.0,44.72,20.0,2.92,101.0,1.11,98.86,50.0,3.931,65.8,0.735,0.78,3.84
2020-08-25 08:00:00,dms_cyclone_02,65.1,30.6,46.81,13.5,3.09,82.0,0.57,98.37,50.0,6.053,67.4,0.72,0.677,4.09
2020-08-25 12:00:00,dms_cyclone_02,92.4,3.5,46.71,11.1,3.15,85.0,0.61,99.2,50.0,6.264,67.4,0.721,0.665,4.15
2020-08-25 16:00:00,dms_cyclone_02,88.8,19.0,40.56,24.0,3.19,109.0,0.54,98.52,50.0,4.529,62.5,0.77,0.721,3.97
2020-08-25 20:00:00,dms_cyclone_03,90.7,0.0,39.42,11.8,2.97,101.0,1.28,98.23,50.0,6.307,61.5,0.781,0.6,3.82
2020-08-26 00:00:00,dms_cyclone_02,85.1,6.2,39.72,12.5,3.13,84.0,1.39,98.71,50.0,4.149,61.8,0.778,0.739,3.87
2020-08-26 04:00:00,dms_cyclone_01,68.7,28.4,43.25,16.5,2.97,105.0,0.72,99.29,50.0,6.242,64.6,0.747,0.639,4.18
2020-08-26 08:00:00,dms_cyclone_02,91.1,0.0,48.38,17.6,3.18,111.0,0.52,98.42,50.0,5.053,68.7,0.71,0.739,4.14
2020-08-26 12:00:00,dms_cyclone_01,97.7,0.0,41.56,11.4,3.08,81.0,1.1,98.12,50.0,6.11,63.3,0.761,0.633,3.87
2020-08-26 16:00:00,dms_cyclone_03,89.9,22.2,35.36,12.7,3.08,82.0,1.33,98.47,48.8,5.644,58.3,0.804,0.601,4.2
2020-08-26 20:00:00,dms_cyclone_03,62.2,37.4,41.56,15.7,2.9,114.0,1.67,98.94,50.0,6.65,63.3,0.761,0.6,4.02
2020-08-27 00:00:00,dms_cyclone_01,63.1,45.9,36.04,17.2,3.05,117.0,1.57,99.42,49.74,5.767,58.8,0.812,0.6,3.87
2020-08-27 04:00:00,dms_cyclone_03,88.8,19.1,49.11,24.6,3.1,95.0,1.61,99.28,50.0,3.615,69.3,0.705,0.816,4.02
2020-08-27 08:00:00,dms_cyclone_02,98.7,0.0,40.95,10.4,3.04,103.0,0.98,99.22,50.0,2.609,62.8,0.766,0.841,4.04
2020-08-27 12:00:00,dms_cyclone_01,94.1,13.1,44.7,11.8,2.82,89.0,0.83,99.05,50.0,4.019,65.8,0.736,0.775,3.83
2020-08-27 16:00:00,dms_cyclone_02,91.9,19.8,42.69,16.2,3.19,102.0,1.68,99.32,50.0,6.831,64.2,0.751,0.6,4.01
2020-08-27 20:00:00,dms_cyclone_01,95.4,7.2,40.07,18.5,3.05,83.0,1.89,98.35,50.0,4.421,62.1,0.774,0.724,4.11
2020-08-28 00:00:00,dms_cyclone_02,64.7,41.0,48.02,18.0,2.9,111.0,0.59,98.62,50.0,7.683,68.4,0.712,0.6,3.99
2020-08-28 04:00:00,dms_cyclone_03,76.8,16.1,39.46,22.5,3.1,89.0,1.82,98.72,50.0,4.808,61.6,0.78,0.695,3.82
2020-08-28 08:00:00,dms_cyclone_02,85.4,42.5,38.46,23.0,3.0,117.0,1.89,99.47,50.0,3.709,60.8,0.79,0.759,4.02
2020-08-28 12:00:00,dms_cyclone_02,70.8,15.2,38.95,13.5,2.96,90.0,0.89,98.9,50.0,5.806,61.2,0.785,0.627,3.83
2020-08-28 16:00:00,dms_cyclone_03,88.1,9.0,41.48,17.5,3.15,97.0,0.57,98.12,50.0,5.824,63.2,0.762,0.649,3.84
2020-08-28 20:00:00,dms_cyclone_03,80.3,34.3,36.09,16.5,2.8,119.0,0.89,98.07,49.8,5.774,58.9,0.812,0.6,4.16
2020-08-29 00:00:00,dms_cyclone_01,84.5,11.4,48.62,10.1,2.91,87.0,1.68,99.07,50.0,7.779,68.9,0.709,0.6,3.82
2020-08-29 04:00:00,dms_cyclone_01,52.1,60.2,39.96,22.2,2.86,104.0,1.35,99.17,50.0,6.394,62.0,0.775,0.6,4.06
2020-08-29 08:00:00,dms_cyclone_01,96.7,0.0,46.89,18.1,2.89,87.0,1.17,99.17,50.0,6.019,67.5,0.72,0.679,3.87
2020-08-29 12:00:00,dms_cyclone_01,86.2,10.5,46.09,20.6,3.03,111.0,1.17,98.43,50.0,7.374,66.9,0.725,0.6,4.02
2020-08-29 16:00:00,dms_cyclone_03,61.7,21.8,38.66,9.0,3.15,113.0,0.93,98.19,50.0,4.972,60.9,0.788,0.678,4.02
2020-08-29 20:00:00,dms_cyclone_01,79.6,11.7,39.12,8.7,3.04,97.0,0.87,98.36,50.0,4.815,61.3,0.783,0.692,3.97
2020-08-30 00:00:00,dms_cyclone_02,91.4,41.8,48.29,18.8,2.81,114.0,0.83,98.77,50.0,7.046,68.6,0.711,0.635,4.14
2020-08-30 04:00:00,dms_cyclone_01,92.3,11.6,43.21,19.4,3.12,87.0,0.56,99.43,50.0,5.108,64.6,0.747,0.704,3.99
2020-08-30 08:00:00,dms_cyclone_03,87.9,21.6,47.12,16.9,3.12,81.0,0.53,98.13,50.0,7.112,67.7,0.718,0.623,4.03
2020-08-30 12:00:00,dms_cyclone_01,50.3,60.1,43.66,9.2,3.09,93.0,1.1,99.2,50.0,6.985,64.9,0.744,0.6,4.06
2020-08-30 16:00:00,dms_cyclone_01,86.7,0.0,41.91,18.2,3.09,90.0,1.86,98.87,50.0,6.706,63.5,0.758,0.6,3.88
2020-08-30 20:00:00,dms_cyclone_01,53.8,42.6,48.62,24.0,2.89,117.0,1.95,99.42,50.0,5.499,68.9,0.708,0.717,4.14
2020-08-31 00:00:00,dms_cyclone_02,51.2,53.9,35.12,9.5,3.01,92.0,1.88,98.05,48.46,5.619,58.1,0.802,0.6,4.05
2020-08-31 04:00:00,dms_cyclone_01,88.0,10.0,49.16,24.6,2.96,97.0,0.54,98.91,50.0,3.737,69.3,0.705,0.81,4.18
2020-08-31 08:00:00,dms_cyclone_02,56.0,43.2,47.12,19.3,3.18,113.0,1.38,98.74,50.0,7.54,67.7,0.718,0.6,3.92
2020-08-31 12:00:00,dms_cyclone_01,74.2,34.9,43.99,16.8,2.97,80.0,0.77,98.26,50.0,7.038,65.2,0.741,0.6,4.1
2020-08-31 16:00:00,dms_cyclone_01,61.0,33.2,37.92,15.3,2.97,104.0,2.14,99.34,50.0,4.595,60.3,0.796,0.697,4.15
2020-08-31 20:00:00,dms_cyclone_01,91.7,0.0,45.61,24.3,2.91,120.0,1.23,99.42,50.0,4.896,66.5,0.729,0.732,3.96
2020-09-01 00:00:00,dms_cyclone_01,84.5,17.2,48.25,16.6,3.12,86.0,1.98,99.17,50.0,7.72,68.6,0.711,0.6,4.13
2020-09-01 04:00:00,dms_cyclone_03,90.5,14.0,49.02,19.8,2.84,117.0,0.61,98.17,50.0,7.844,69.2,0.706,0.6,3.98
2020-09-01 08:00:00,dms_cyclone_02,50.9,59.1,39.37,23.9,2.94,104.0,1.16,98.29,50.0,3.663,61.5,0.781,0.767,4.03
2020-09-01 12:00:00,dms_cyclone_01,79.0,26.0,49.66,17.1,2.87,112.0,0.71,98.38,50.0,7.945,69.7,0.702,0.6,3.85
2020-09-01 16:00:00,dms_cyclone_03,63.9,11.8,39.29,16.5,2.9,115.0,1.09,98.69,50.0,5.943,61.4,0.782,0.622,4.03
2020-09-01 20:00:00,dms_cyclone_01,81.8,21.3,38.49,12.5,2.84,107.0,0.99,98.28,50.0,6.159,60.8,0.79,0.6,3.85
2020-09-02 00:00:00,dms_cyclone_01,59.7,35.3,43.11,8.4,3.14,91.0,1.23,98.47,50.0,6.898,64.5,0.748,0.6,3.86
2020-09-02 04:00:00,dms_cyclone_03,72.1,40.0,36.98,21.0,3.06,82.0,1.81,98.67,50.0,5.101,59.6,0.806,0.655,3.85
2020-09-02 08:00:00,dms_cyclone_01,76.1,27.1,47.45,16.4,2.89,94.0,2.14,98.99,50.0,5.168,68.0,0.716,0.728,4.13
2020-09-02 12:00:00,dms_cyclone_02,95.8,0.0,35.34,20.2,2.84,116.0,1.73,98.79,50.0,3.803,58.3,0.824,0.731,3.89
2020-09-02 16:00:00,dms_cyclone_02,73.0,42.4,43.9,20.0,3.05,102.0,1.4,98.44,50.0,5.405,65.1,0.742,0.692,3.83
2020-09-02 20:00:00,dms_cyclone_02,94.0,5.5,39.08,12.2,3.0,120.0,0.77,98.43,50.0,6.253,61.3,0.784,0.6,3.81
2020-09-03 00:00:00,dms_cyclone_01,90.7,13.1,44.1,10.3,2.94,107.0,1.6,99.42,50.0,5.695,65.3,0.74,0.677,3.87
2020-09-03 04:00:00,dms_cyclone_02,79.3,2.6,38.1,10.2,3.1,88.0,1.54,99.29,50.0,5.11,60.5,0.794,0.665,4.2
2020-09-03 08:00:00,dms_cyclone_01,86.8,3.1,43.48,24.6,2.91,113.0,1.91,99.38,50.0,2.332,64.8,0.745,0.866,3.94
2020-09-03 12:00:00,dms_cyclone_02,98.2,1.8,36.14,16.6,3.05,94.0,0.7,98.21,49.88,5.783,58.9,0.813,0.6,4.09
2020-09-03 16:00:00,dms_cyclone_03,98.0,0.0,44.8,11.9,2.84,115.0,0.55,98.67,50.0,6.808,65.8,0.735,0.62,3.83
2020-09-03 20:00:00,dms_cyclone_02,67.3,43.8,36.35,15.8,2.92,80.0,1.65,99.11,50.0,5.816,59.1,0.813,0.6,4.02
2020-09-04 00:00:00,dms_cyclone_03,85.2,16.4,47.66,11.5,3.11,102.0,1.88,99.29,50.0,5.443,68.1,0.715,0.715,4.01
2020-09-04 04:00:00,dms_cyclone_02,90.0,3.0,47.01,14.2,3.15,107.0,1.08,99.16,50.0,5.722,67.6,0.719,0.696,4.03
2020-09-04 08:00:00,dms_cyclone_02,64.6,29.0,45.84,8.1,2.84,120.0,1.21,99.22,50.0,7.26,66.7,0.727,0.604,4.03
2020-09-04 12:00:00,dms_cyclone_03,54.5,58.3,39.26,19.5,2.98,102.0,0.62,98.53,50.0,6.281,61.4,0.782,0.6,3.97
2020-09-04 16:00:00,dms_cyclone_03,63.5,26.9,43.51,24.2,3.16,104.0,0.92,98.96,50.0,4.195,64.8,0.745,0.759,4.02
2020-09-04 20:00:00,dms_cyclone_02,58.5,42.4,45.41,11.6,3.14,117.0,1.58,98.13,50.0,7.266,66.3,0.73,0.6,3.99
2020-09-05 00:00:00,dms_cyclone_01,88.3,11.5,37.55,21.7,3.2,83.0,1.44,98.52,50.0,4.126,60.0,0.799,0.725,4.0
