timestamp,equipment_id,equipment_type,operating_hours,health_score,vibration_rms,temperature_c,power_factor,wear_rate_pct,failure_probability,rul_days,maintenance_priority
2021-09-30 15:00:00,thickener_01,thickener,37001.0,79.7,1.71,40.6,0.892,6.1,0.3756,1293.0,2
2021-10-05 22:00:00,conveyor_belt_08,conveyor_belt,16184.0,77.6,4.35,52.5,0.804,19.0,0.4351,1188.0,2
2021-03-11 22:00:00,flotation_cell_cleaner_01,flotation_cell_cleaner,35175.0,84.1,1.89,45.8,0.874,6.4,0.3024,1513.0,2
2021-09-12 17:00:00,reagent_dosing_pump_05,reagent_dosing_pump,29261.0,70.8,4.81,102.3,0.856,17.5,0.5422,1114.0,1
2020-05-22 18:00:00,apron_feeder_02,apron_feeder,25842.0,75.6,3.19,59.6,0.853,13.4,0.458,1267.0,2
2021-05-24 12:00:00,flotation_cell_rougher_03,flotation_cell_rougher,17522.0,82.8,2.62,45.7,0.873,6.9,0.3249,1636.0,2
2020-05-20 15:00:00,dms_cyclone_01,dms_cyclone,52768.0,70.3,2.96,46.7,0.84,19.3,0.5549,1128.0,1
2021-05-09 09:00:00,slurry_pump_12,slurry_pump,31610.0,57.9,4.96,108.7,0.837,25.2,0.7483,860.0,1
2021-01-27 09:00:00,conveyor_belt_14,conveyor_belt,54653.0,56.5,6.05,57.1,0.77,37.0,0.8063,842.0,1
2021-09-04 13:00:00,hydrocyclone_05,hydrocyclone,60176.0,54.9,3.66,53.4,0.825,29.3,0.801,959.0,1
2020-03-27 10:00:00,spiral_concentrator_04,spiral_concentrator,13422.0,95.3,1.22,36.7,0.856,3.3,0.0936,1879.0,4
2020-05-07 05:00:00,vibrating_feeder_02,vibrating_feeder,66520.0,34.6,6.02,68.1,0.808,35.9,0.85,578.0,1
2021-07-29 09:00:00,agitator_04,agitator,4721.0,100.0,1.42,52.0,0.88,0.0,0.0,1706.0,5
2021-07-15 23:00:00,air_blower_01,air_blower,66829.0,40.1,5.85,61.2,0.814,32.9,0.85,584.0,1
2020-11-19 16:00:00,hydrocyclone_03,hydrocyclone,68717.0,37.2,4.99,51.6,0.807,40.8,0.85,591.0,1
2020-11-09 08:00:00,jig_04,jig,45981.0,64.0,2.64,39.5,0.831,25.2,0.6651,1116.0,1
2020-08-19 14:00:00,vacuum_filter_02,vacuum_filter,16368.0,94.5,0.86,37.6,0.905,1.7,0.1088,1792.0,4
2020-07-20 02:00:00,conveyor_belt_05,conveyor_belt,37041.0,60.6,6.45,55.9,0.777,33.5,0.7391,969.0,1
2020-05-30 12:00:00,spiral_concentrator_01,spiral_concentrator,64659.0,42.8,3.59,40.8,0.814,40.1,0.85,726.0,1
2020-06-17 18:00:00,agitator_02,agitator,65532.0,46.2,4.7,67.3,0.821,29.6,0.85,503.0,1
2020-03-02 14:00:00,hydrocyclone_05,hydrocyclone,42645.0,70.5,2.87,46.0,0.841,19.2,0.5511,1044.0,1
2021-06-04 12:00:00,sump_pump_01,sump_pump,42621.0,48.5,6.13,85.0,0.823,30.9,0.85,711.0,1
2021-05-18 07:00:00,magnetic_separator_hims_03,magnetic_separator_hims,41037.0,70.8,3.56,68.0,0.845,14.6,0.5355,1365.0,1
2021-02-24 22:00:00,reagent_dosing_pump_01,reagent_dosing_pump,1290.0,100.0,1.11,74.6,0.9,0.0,0.0,1883.0,5
2020-11-25 16:00:00,spiral_concentrator_03,spiral_concentrator,32212.0,72.4,2.31,36.3,0.838,19.4,0.5226,1387.0,1
2020-07-06 04:00:00,transfer_pump_06,transfer_pump,15023.0,87.8,3.04,79.3,0.882,7.3,0.237,1612.0,3
2021-05-09 05:00:00,spiral_concentrator_08,spiral_concentrator,2011.0,100.0,0.69,32.7,0.86,0.0,0.0,1967.0,5
2020-01-22 22:00:00,agitator_01,agitator,28453.0,73.6,3.59,59.9,0.851,14.5,0.4924,1041.0,2
2020-12-18 04:00:00,sump_pump_04,sump_pump,3646.0,100.0,2.12,57.0,0.9,0.0,0.0,1909.0,5
2020-08-16 05:00:00,secondary_crusher_03,secondary_crusher,12139.0,87.6,3.92,65.0,0.825,9.9,0.2443,1501.0,3
2020-04-23 01:00:00,transfer_pump_03,transfer_pump,32459.0,76.4,3.76,101.0,0.865,14.2,0.4457,1082.0,2
2021-10-01 15:00:00,transfer_pump_08,transfer_pump,29276.0,54.4,5.51,103.8,0.832,27.4,0.8008,686.0,1
2020-04-20 02:00:00,tertiary_crusher_01,tertiary_crusher,13441.0,79.9,5.49,71.2,0.81,16.1,0.3907,1286.0,2
2021-05-12 20:00:00,spiral_concentrator_04,spiral_concentrator,65628.0,48.3,3.88,40.8,0.819,36.2,0.85,696.0,1
2021-03-07 21:00:00,apron_feeder_01,apron_feeder,36351.0,74.4,2.9,52.4,0.852,14.1,0.4785,1154.0,2
2020-12-04 03:00:00,dms_cyclone_03,dms_cyclone,36150.0,58.9,3.83,49.1,0.829,26.7,0.7411,888.0,1
2021-01-20 18:00:00,flotation_cell_rougher_05,flotation_cell_rougher,12543.0,94.9,1.5,42.9,0.885,2.0,0.1001,1735.0,4
2020-04-11 11:00:00,slurry_pump_07,slurry_pump,6744.0,100.0,1.15,74.2,0.9,0.0,0.0,1803.0,5
2020-11-27 15:00:00,slurry_pump_02,slurry_pump,37427.0,61.5,4.78,75.9,0.842,23.1,0.6933,1016.0,1
2021-05-08 07:00:00,hydrocyclone_02,hydrocyclone,7308.0,98.6,1.43,42.1,0.869,0.9,0.0287,1876.0,5
2021-09-18 03:00:00,vacuum_filter_02,vacuum_filter,7253.0,92.5,0.91,42.9,0.903,2.2,0.1451,1735.0,4
2020-04-02 11:00:00,sump_pump_04,sump_pump,38665.0,59.9,5.71,89.7,0.84,24.1,0.7183,987.0,1
2021-01-25 19:00:00,spiral_concentrator_06,spiral_concentrator,66406.0,51.1,3.26,43.5,0.821,34.2,0.85,806.0,1
2020-12-04 19:00:00,transfer_pump_02,transfer_pump,29308.0,58.8,5.38,102.0,0.838,24.7,0.735,949.0,1
2020-12-27 16:00:00,spiral_concentrator_01,spiral_concentrator,23438.0,93.7,1.21,37.2,0.855,4.4,0.1238,1889.0,4
2021-04-08 11:00:00,flotation_cell_rougher_02,flotation_cell_rougher,65008.0,46.8,4.55,43.6,0.837,21.3,0.85,775.0,1
2021-05-18 01:00:00,hydrocyclone_01,hydrocyclone,62785.0,33.9,5.61,51.5,0.804,43.0,0.85,312.0,1
2021-08-11 00:00:00,air_blower_03,air_blower,25080.0,80.0,2.77,56.5,0.858,11.0,0.3798,1475.0,2
2021-05-14 03:00:00,vibrating_screen_02,vibrating_screen,32264.0,69.7,8.17,56.1,0.815,27.3,0.5847,1136.0,1
2021-10-25 20:00:00,magnetic_separator_lims_04,magnetic_separator_lims,1515.0,100.0,1.62,47.0,0.88,0.0,0.0,2005.0,5
2020-11-23 12:00:00,reagent_dosing_pump_02,reagent_dosing_pump,20852.0,64.3,4.73,105.4,0.846,21.4,0.6492,1179.0,1
2021-10-08 08:00:00,slurry_pump_10,slurry_pump,22587.0,63.9,4.88,83.1,0.846,21.6,0.655,1143.0,1
2020-08-12 03:00:00,flotation_cell_rougher_01,flotation_cell_rougher,42752.0,68.4,2.84,41.0,0.858,12.6,0.5655,1154.0,1
2020-02-29 12:00:00,shaking_table_02,shaking_table,47754.0,70.4,3.14,60.3,0.847,16.3,0.5451,1254.0,1
2021-05-27 07:00:00,conveyor_belt_11,conveyor_belt,58310.0,37.6,7.32,64.7,0.74,53.0,0.85,663.0,1
2020-09-15 06:00:00,spiral_concentrator_05,spiral_concentrator,28213.0,72.4,2.53,37.5,0.838,19.3,0.5216,1417.0,1
2021-03-18 11:00:00,flotation_cell_cleaner_03,flotation_cell_cleaner,55185.0,63.4,3.31,44.2,0.853,14.6,0.6413,925.0,1
2020-02-06 18:00:00,magnetic_separator_hims_03,magnetic_separator_hims,49334.0,50.8,4.67,74.2,0.821,24.6,0.8335,773.0,1
2021-04-20 16:00:00,conveyor_belt_15,conveyor_belt,43884.0,85.4,3.33,53.7,0.817,12.4,0.2866,1357.0,3
2020-03-02 19:00:00,jig_04,jig,51874.0,59.3,2.98,39.2,0.827,28.5,0.7408,1115.0,1
2020-07-25 11:00:00,agitator_04,agitator,33504.0,80.7,2.94,58.0,0.859,10.6,0.3673,1547.0,2
2021-10-21 13:00:00,agitator_01,agitator,14718.0,100.0,1.69,50.5,0.88,0.0,0.0,2112.0,5
2021-01-25 21:00:00,apron_feeder_04,apron_feeder,60291.0,50.4,5.19,59.5,0.825,27.3,0.8478,706.0,1
2021-06-14 07:00:00,transfer_pump_03,transfer_pump,31485.0,66.4,5.34,88.2,0.85,20.1,0.6151,1243.0,1
2020-11-21 23:00:00,vibrating_feeder_02,vibrating_feeder,38859.0,58.3,3.97,62.1,0.834,22.9,0.7359,903.0,1
2021-05-17 13:00:00,vibrating_screen_03,vibrating_screen,32469.0,66.1,7.92,61.2,0.809,30.5,0.6487,1044.0,1
2021-06-28 07:00:00,vacuum_filter_01,vacuum_filter,52120.0,61.5,2.42,39.5,0.875,11.5,0.6571,1197.0,1
2020-11-22 00:00:00,spiral_concentrator_05,spiral_concentrator,15757.0,90.8,1.6,33.3,0.853,6.5,0.1819,1657.0,3
2020-07-06 09:00:00,hydrocyclone_05,hydrocyclone,31048.0,92.0,2.14,49.3,0.862,5.2,0.1582,1799.0,3
2021-08-18 00:00:00,jig_02,jig,51447.0,66.4,2.38,40.2,0.833,23.6,0.6256,828.0,1
2020-09-11 07:00:00,sump_pump_01,sump_pump,31628.0,61.9,5.48,94.3,0.843,22.8,0.687,874.0,1
2020-02-06 12:00:00,conveyor_belt_08,conveyor_belt,24408.0,80.2,4.5,46.9,0.808,16.8,0.3867,1509.0,2
2021-06-19 14:00:00,sump_pump_01,sump_pump,32650.0,50.2,6.48,110.0,0.825,29.9,0.85,707.0,1
2020-11-30 01:00:00,air_blower_03,air_blower,48318.0,70.0,3.1,62.3,0.847,16.5,0.5527,1271.0,1
2021-07-29 03:00:00,reagent_dosing_pump_02,reagent_dosing_pump,25686.0,89.9,2.75,68.9,0.885,6.1,0.1985,1523.0,3
2020-01-09 15:00:00,air_blower_03,air_blower,37927.0,49.5,4.98,62.5,0.824,27.8,0.85,792.0,1
2021-04-05 10:00:00,vibrating_feeder_02,vibrating_feeder,69388.0,42.5,5.29,67.6,0.817,31.6,0.85,523.0,1
2020-04-13 22:00:00,air_blower_03,air_blower,15928.0,79.6,2.97,57.2,0.858,11.2,0.3864,1552.0,2
2021-10-27 09:00:00,conveyor_belt_10,conveyor_belt,30348.0,60.8,5.14,57.8,0.777,33.3,0.7349,912.0,1
2021-04-10 15:00:00,conveyor_belt_08,conveyor_belt,20023.0,85.4,3.46,47.5,0.817,12.4,0.288,1510.0,3
2020-02-08 15:00:00,transfer_pump_07,transfer_pump,28808.0,55.6,6.4,81.3,0.833,26.6,0.7823,1030.0,1
2020-11-28 16:00:00,flotation_cell_scavenger_03,flotation_cell_scavenger,61789.0,53.8,3.99,48.5,0.844,18.5,0.7768,782.0,1
2020-12-17 13:00:00,reagent_dosing_pump_04,reagent_dosing_pump,6884.0,89.3,2.62,80.1,0.884,6.4,0.2093,1555.0,3
2020-04-25 06:00:00,filter_press_01,filter_press,56852.0,59.3,2.53,40.6,0.873,12.2,0.6884,975.0,1
2020-04-14 04:00:00,tertiary_crusher_01,tertiary_crusher,11389.0,75.6,6.24,69.6,0.801,19.5,0.4704,1221.0,2
2021-06-06 04:00:00,trommel_screen_01,trommel_screen,57180.0,58.7,9.32,60.9,0.796,37.1,0.7765,924.0,1
2020-05-28 12:00:00,sump_pump_01,sump_pump,28354.0,71.4,4.18,110.1,0.857,17.1,0.5316,1281.0,1
2020-06-19 14:00:00,dms_cyclone_03,dms_cyclone,56208.0,52.2,4.16,49.2,0.822,31.1,0.8409,730.0,1
2020-12-07 11:00:00,shaking_table_02,shaking_table,48986.0,86.0,2.09,46.6,0.865,7.7,0.27,1503.0,3
2020-09-25 06:00:00,vibrating_feeder_02,vibrating_feeder,22469.0,66.6,3.51,62.2,0.843,18.4,0.6081,1142.0,1
2020-08-02 20:00:00,conveyor_belt_09,conveyor_belt,30180.0,58.5,6.78,58.8,0.774,35.3,0.7742,1057.0,1
2021-09-12 10:00:00,slurry_pump_11,slurry_pump,16148.0,60.0,4.91,98.5,0.84,24.0,0.7164,750.0,1
2020-10-13 13:00:00,vibrating_screen_03,vibrating_screen,3068.0,100.0,4.09,50.9,0.87,0.0,0.0,1807.0,5
2021-04-14 00:00:00,primary_crusher_01,primary_crusher,17420.0,85.1,4.45,75.1,0.82,11.9,0.2916,1536.0,3
2020-03-16 21:00:00,sump_pump_05,sump_pump,14094.0,75.9,3.35,67.5,0.864,14.4,0.454,1199.0,2
2021-08-30 00:00:00,agitator_02,agitator,7354.0,100.0,1.01,48.9,0.88,0.0,0.0,1972.0,5
2021-03-27 01:00:00,sump_pump_01,sump_pump,30387.0,48.8,6.29,99.4,0.823,30.7,0.85,751.0,1
2021-05-04 11:00:00,flotation_cell_rougher_04,flotation_cell_rougher,28943.0,71.3,3.63,39.2,0.861,11.5,0.5192,1243.0,1
2021-08-27 01:00:00,slurry_pump_05,slurry_pump,36813.0,50.5,7.02,108.5,0.826,29.7,0.85,883.0,1
2020-05-16 10:00:00,dms_cyclone_03,dms_cyclone,3117.0,100.0,1.52,45.8,0.87,0.0,0.0,1631.0,5
2020-11-11 21:00:00,flotation_cell_cleaner_02,flotation_cell_cleaner,25232.0,93.3,1.1,40.7,0.883,2.7,0.1315,1620.0,4
2021-02-28 18:00:00,sump_pump_01,sump_pump,9884.0,92.1,2.31,66.5,0.888,4.7,0.1555,1747.0,3
2020-12-03 22:00:00,flotation_cell_scavenger_03,flotation_cell_scavenger,66982.0,57.7,3.31,43.2,0.848,16.9,0.7241,1048.0,1
2021-02-07 04:00:00,reagent_dosing_pump_02,reagent_dosing_pump,17914.0,87.9,2.77,71.9,0.882,7.3,0.2359,1806.0,3
2020-04-18 08:00:00,vibrating_screen_01,vibrating_screen,14839.0,78.4,6.35,61.1,0.831,19.5,0.4232,1206.0,2
2020-07-01 01:00:00,magnetic_separator_lims_04,magnetic_separator_lims,57166.0,74.8,3.29,56.8,0.85,12.6,0.4683,1067.0,2
2020-01-01 03:00:00,spiral_concentrator_07,spiral_concentrator,34793.0,72.3,2.06,38.8,0.838,19.4,0.5232,1210.0,1
2020-08-17 02:00:00,spiral_concentrator_01,spiral_concentrator,32202.0,79.5,2.04,35.9,0.844,14.3,0.3941,1352.0,2
2020-11-21 00:00:00,reagent_dosing_pump_04,reagent_dosing_pump,8320.0,89.3,1.86,74.4,0.884,6.4,0.2089,1475.0,3
2021-04-25 02:00:00,spiral_concentrator_03,spiral_concentrator,7646.0,100.0,0.96,34.7,0.86,0.0,0.0,1887.0,5
2020-08-28 11:00:00,jig_02,jig,21620.0,95.5,1.32,35.2,0.856,3.1,0.0887,1663.0,4
2020-03-14 13:00:00,transfer_pump_03,transfer_pump,20496.0,89.0,2.37,92.9,0.884,6.6,0.2139,1540.0,3
2021-04-22 08:00:00,air_blower_02,air_blower,19351.0,92.5,1.39,61.9,0.872,4.1,0.1469,1635.0,4
2020-04-17 23:00:00,reagent_dosing_pump_02,reagent_dosing_pump,3703.0,86.5,3.37,75.2,0.88,8.1,0.2619,1347.0,3
2020-02-29 04:00:00,magnetic_separator_lims_04,magnetic_separator_lims,32230.0,76.6,3.22,62.3,0.852,11.7,0.4378,1220.0,2
2020-05-23 16:00:00,dms_cyclone_02,dms_cyclone,28102.0,73.6,2.72,45.9,0.844,17.1,0.497,1372.0,2
2020-06-24 04:00:00,slurry_pump_10,slurry_pump,38772.0,71.6,4.44,82.2,0.857,17.0,0.5283,1237.0,1
2021-08-06 12:00:00,conveyor_belt_01,conveyor_belt,38019.0,59.2,6.41,62.8,0.775,34.7,0.7616,1072.0,1
2020-12-28 05:00:00,dms_cyclone_02,dms_cyclone,63867.0,46.9,4.87,57.9,0.817,34.5,0.85,645.0,1
2020-08-05 10:00:00,conveyor_belt_02,conveyor_belt,3623.0,83.6,4.2,47.6,0.814,14.0,0.3229,1603.0,2
2021-07-17 03:00:00,vibrating_screen_04,vibrating_screen,20847.0,88.1,4.21,54.0,0.849,10.7,0.2359,1596.0,3
2020-11-20 09:00:00,conveyor_belt_05,conveyor_belt,18199.0,80.3,3.88,54.8,0.808,16.8,0.3854,1353.0,2
2021-02-06 23:00:00,vibrating_screen_03,vibrating_screen,32458.0,67.9,7.8,58.3,0.812,28.9,0.6171,1060.0,1
2021-07-05 21:00:00,conveyor_belt_07,conveyor_belt,14141.0,80.2,3.8,48.4,0.808,16.8,0.3864,1224.0,2
2020-07-12 14:00:00,agitator_01,agitator,7728.0,100.0,1.84,51.3,0.88,0.0,0.0,1846.0,5
2021-06-22 10:00:00,transfer_pump_01,transfer_pump,30349.0,62.5,5.23,98.6,0.844,22.5,0.6772,1072.0,1
2020-01-28 09:00:00,agitator_05,agitator,57045.0,58.8,4.08,59.5,0.835,22.7,0.7284,762.0,1
2020-10-08 09:00:00,air_blower_03,air_blower,347.0,89.7,2.55,57.2,0.869,5.7,0.2007,1587.0,3
2020-10-20 09:00:00,slurry_pump_11,slurry_pump,38586.0,45.2,7.39,106.2,0.818,32.9,0.85,717.0,1
2020-11-18 12:00:00,sump_pump_06,sump_pump,24136.0,63.7,5.77,73.5,0.846,21.8,0.6591,1031.0,1
2020-08-08 21:00:00,thickener_01,thickener,33208.0,79.0,1.47,42.6,0.891,6.3,0.3879,1423.0,2
2020-05-23 12:00:00,conveyor_belt_15,conveyor_belt,11814.0,89.6,3.31,51.6,0.823,8.8,0.2051,1432.0,3
2020-02-01 02:00:00,agitator_04,agitator,37746.0,74.4,2.85,57.8,0.852,14.1,0.4787,1295.0,2
2020-02-06 09:00:00,hydrocyclone_03,hydrocyclone,16384.0,88.2,2.07,41.5,0.858,7.7,0.2307,1560.0,3
2021-04-12 01:00:00,sump_pump_05,sump_pump,12759.0,84.2,3.66,76.5,0.876,9.5,0.3045,1368.0,2
2020-12-31 09:00:00,magnetic_separator_lims_03,magnetic_separator_lims,19835.0,88.1,2.09,58.1,0.866,5.9,0.2297,1642.0,3
2021-08-11 04:00:00,shaking_table_02,shaking_table,54171.0,68.4,3.75,53.0,0.845,17.4,0.5784,1072.0,1
2021-10-01 22:00:00,secondary_crusher_01,secondary_crusher,24869.0,71.7,5.67,73.1,0.793,22.7,0.5413,1079.0,1
2020-01-02 13:00:00,agitator_04,agitator,16935.0,90.4,2.07,58.1,0.869,5.3,0.1884,1572.0,3
2020-02-04 19:00:00,vibrating_screen_04,vibrating_screen,671.0,96.3,4.21,45.0,0.863,3.4,0.0747,1779.0,4
2020-08-12 22:00:00,conveyor_belt_02,conveyor_belt,18098.0,65.3,5.42,49.7,0.784,29.5,0.6581,996.0,1
2020-03-06 14:00:00,flotation_cell_rougher_03,flotation_cell_rougher,68734.0,36.2,5.3,47.6,0.826,25.5,0.85,448.0,1
2021-01-04 09:00:00,spiral_concentrator_08,spiral_concentrator,40436.0,82.5,1.65,34.0,0.846,12.3,0.3396,1459.0,2
2021-09-02 20:00:00,secondary_crusher_02,secondary_crusher,3940.0,81.2,3.94,77.2,0.812,15.1,0.3671,1273.0,2
2020-07-10 05:00:00,agitator_05,agitator,45555.0,80.7,2.87,52.3,0.859,10.6,0.3668,1531.0,2
2021-04-25 18:00:00,slurry_pump_03,slurry_pump,23508.0,54.1,6.22,87.2,0.831,27.5,0.8047,955.0,1
2020-05-12 23:00:00,transfer_pump_05,transfer_pump,29998.0,60.7,5.32,73.2,0.841,23.6,0.706,917.0,1
2021-07-19 10:00:00,conveyor_belt_03,conveyor_belt,20863.0,88.7,2.62,48.5,0.822,9.6,0.2236,1550.0,3
2021-06-11 22:00:00,jig_01,jig,31927.0,81.4,1.5,34.4,0.845,13.0,0.3593,1328.0,2
2021-10-02 11:00:00,trommel_screen_01,trommel_screen,50439.0,66.5,9.35,60.0,0.81,30.2,0.6426,959.0,1
2021-09-01 07:00:00,spiral_concentrator_06,spiral_concentrator,37852.0,82.4,1.64,37.6,0.846,12.3,0.3415,1479.0,2
2021-01-22 22:00:00,primary_crusher_02,primary_crusher,25935.0,75.9,5.6,66.9,0.802,19.3,0.4646,1402.0,2
2020-02-07 08:00:00,thickener_01,thickener,30978.0,78.7,1.54,40.0,0.891,6.4,0.3927,1418.0,2
2020-06-24 13:00:00,shaking_table_01,shaking_table,64827.0,76.9,3.02,56.1,0.855,12.7,0.4345,1369.0,2
2021-10-23 14:00:00,slurry_pump_02,slurry_pump,35210.0,68.9,5.46,68.0,0.853,18.7,0.5742,978.0,1
2020-04-07 20:00:00,conveyor_belt_09,conveyor_belt,52978.0,61.7,5.43,56.9,0.779,32.5,0.7196,1169.0,1
2021-01-30 22:00:00,secondary_crusher_01,secondary_crusher,18571.0,74.8,6.02,73.5,0.8,20.2,0.4852,1210.0,2
2020-07-19 16:00:00,flotation_cell_scavenger_02,flotation_cell_scavenger,68343.0,50.3,4.28,47.9,0.84,19.9,0.8212,562.0,1
2020-07-31 03:00:00,dms_cyclone_02,dms_cyclone,52279.0,45.5,4.31,53.6,0.816,35.4,0.85,488.0,1
2021-05-30 14:00:00,thickener_01,thickener,39430.0,63.1,2.31,42.1,0.877,11.1,0.6357,925.0,1
2020-08-20 06:00:00,conveyor_belt_08,conveyor_belt,27950.0,66.2,5.97,53.2,0.786,28.7,0.6428,942.0,1
2021-06-27 02:00:00,jig_02,jig,38105.0,77.6,1.95,38.5,0.842,15.7,0.4291,1447.0,2
2021-08-14 22:00:00,apron_feeder_03,apron_feeder,8672.0,90.3,1.71,52.2,0.869,5.3,0.1887,1602.0,3
2020-05-26 01:00:00,flotation_cell_rougher_05,flotation_cell_rougher,51247.0,59.9,3.49,44.1,0.85,16.0,0.693,914.0,1
2020-05-12 16:00:00,jig_04,jig,24932.0,77.5,2.11,36.2,0.842,15.7,0.4303,1383.0,2
2021-01-11 14:00:00,hydrocyclone_04,hydrocyclone,39614.0,70.5,2.94,48.3,0.84,19.2,0.5514,1114.0,1
2020-06-19 15:00:00,transfer_pump_03,transfer_pump,6795.0,100.0,2.03,72.3,0.9,0.0,0.0,1893.0,5
2021-05-22 17:00:00,magnetic_separator_lims_01,magnetic_separator_lims,68019.0,56.6,4.78,68.9,0.828,21.7,0.7536,805.0,1
2020-07-01 21:00:00,air_blower_01,air_blower,31327.0,83.8,2.5,55.3,0.862,8.9,0.3117,1337.0,2
2020-09-07 07:00:00,flotation_cell_cleaner_04,flotation_cell_cleaner,25889.0,91.8,1.78,38.8,0.882,3.3,0.1592,1580.0,3
2021-06-03 18:00:00,vibrating_feeder_01,vibrating_feeder,43864.0,78.5,3.43,49.3,0.856,11.8,0.4063,1304.0,2
2021-03-21 12:00:00,sump_pump_03,sump_pump,7598.0,70.7,4.32,95.1,0.856,17.6,0.5436,1316.0,1
2021-09-27 22:00:00,shaking_table_01,shaking_table,20211.0,87.2,2.85,62.2,0.866,7.0,0.2478,1400.0,3
2021-01-11 05:00:00,agitator_05,agitator,57575.0,75.6,2.88,58.1,0.853,13.4,0.4577,1415.0,2
2021-03-07 02:00:00,magnetic_separator_lims_04,magnetic_separator_lims,49395.0,45.8,4.71,66.8,0.815,27.1,0.85,832.0,1
2021-03-18 13:00:00,spiral_concentrator_05,spiral_concentrator,48418.0,66.2,2.83,36.9,0.833,23.7,0.6285,989.0,1
2021-01-20 04:00:00,transfer_pump_02,transfer_pump,24853.0,70.2,4.48,103.2,0.855,17.9,0.5528,1247.0,1
2021-04-27 12:00:00,magnetic_separator_lims_01,magnetic_separator_lims,54854.0,58.1,4.07,74.1,0.83,21.0,0.7318,982.0,1
2020-04-22 05:00:00,vibrating_screen_04,vibrating_screen,46133.0,42.2,11.85,66.8,0.766,52.0,0.85,654.0,1
2020-03-01 05:00:00,apron_feeder_01,apron_feeder,27405.0,92.4,1.85,59.3,0.872,4.2,0.1491,1587.0,4
2020-07-31 04:00:00,vibrating_screen_03,vibrating_screen,57904.0,53.2,10.96,67.0,0.786,42.1,0.85,947.0,1
2021-01-10 19:00:00,slurry_pump_02,slurry_pump,42670.0,68.1,5.18,98.7,0.852,19.2,0.5883,1169.0,1
2020-08-13 02:00:00,agitator_01,agitator,55902.0,73.8,2.53,56.7,0.851,14.4,0.4886,1210.0,2
2020-03-16 00:00:00,conveyor_belt_07,conveyor_belt,56031.0,54.3,7.03,53.0,0.767,38.8,0.8414,875.0,1
2020-12-19 21:00:00,conveyor_belt_04,conveyor_belt,57809.0,49.5,6.9,61.0,0.759,42.9,0.85,741.0,1
2021-01-13 15:00:00,agitator_01,agitator,68774.0,54.4,4.64,62.1,0.83,25.1,0.793,800.0,1
2021-06-17 17:00:00,transfer_pump_06,transfer_pump,33474.0,65.7,4.34,87.2,0.849,20.6,0.6264,1032.0,1
2021-08-10 15:00:00,dms_cyclone_03,dms_cyclone,30137.0,79.0,2.59,46.3,0.849,13.6,0.4011,1342.0,2
2020-04-24 04:00:00,magnetic_separator_lims_03,magnetic_separator_lims,937.0,96.3,1.67,66.3,0.876,1.9,0.0733,1784.0,4
2021-02-18 11:00:00,slurry_pump_04,slurry_pump,25066.0,98.6,2.01,81.6,0.898,0.8,0.027,1841.0,5
2020-02-10 06:00:00,slurry_pump_02,slurry_pump,15362.0,97.6,1.81,72.5,0.896,1.4,0.0472,1581.0,5
2020-01-18 03:00:00,conveyor_belt_07,conveyor_belt,20802.0,96.1,2.95,51.4,0.834,3.3,0.0784,1635.0,4
2021-06-28 18:00:00,conveyor_belt_10,conveyor_belt,19527.0,93.9,3.33,49.1,0.83,5.2,0.1212,1626.0,4
2021-05-20 14:00:00,apron_feeder_01,apron_feeder,49919.0,65.1,4.21,65.3,0.842,19.2,0.6308,1008.0,1
2020-04-28 15:00:00,dms_cyclone_01,dms_cyclone,7087.0,78.2,2.69,43.5,0.848,14.2,0.416,1419.0,2
2021-08-28 18:00:00,trommel_screen_02,trommel_screen,22866.0,69.0,7.59,58.4,0.814,27.9,0.5973,999.0,1
2020-12-24 08:00:00,flotation_cell_rougher_03,flotation_cell_rougher,49431.0,56.5,3.45,48.0,0.846,17.4,0.7401,836.0,1
2020-03-25 03:00:00,spiral_concentrator_06,spiral_concentrator,42948.0,62.8,2.47,39.9,0.83,26.0,0.6846,1227.0,1
2020-02-21 17:00:00,flotation_cell_rougher_05,flotation_cell_rougher,49205.0,73.6,2.7,39.6,0.864,10.5,0.482,1103.0,2
2020-06-17 23:00:00,spiral_concentrator_07,spiral_concentrator,30064.0,86.7,1.47,36.1,0.849,9.3,0.26,1734.0,3
2021-09-13 10:00:00,vibrating_screen_01,vibrating_screen,25065.0,78.1,7.97,56.4,0.831,19.7,0.4287,1250.0,2
2021-02-20 11:00:00,flotation_cell_rougher_04,flotation_cell_rougher,37501.0,70.7,2.95,41.7,0.861,11.7,0.5293,1238.0,1
2020-12-02 03:00:00,slurry_pump_08,slurry_pump,30756.0,60.3,5.61,89.0,0.84,23.8,0.7122,1038.0,1
2020-03-13 11:00:00,spiral_concentrator_06,spiral_concentrator,43969.0,76.7,2.24,33.9,0.841,16.3,0.4454,1301.0,2
2021-09-30 05:00:00,conveyor_belt_12,conveyor_belt,48133.0,91.9,3.21,51.5,0.827,6.9,0.1616,1645.0,3
2020-06-22 23:00:00,transfer_pump_05,transfer_pump,23077.0,80.5,3.06,77.6,0.871,11.7,0.3717,1414.0,2
2020-01-23 08:00:00,trommel_screen_02,trommel_screen,47576.0,71.0,6.38,60.8,0.818,26.1,0.5611,1218.0,1
2020-11-05 06:00:00,filter_press_02,filter_press,38818.0,74.3,1.83,40.9,0.887,7.7,0.4655,1335.0,2
