timestamp,total_power_kw,apparent_power_kva,reactive_power_kvar,plant_power_factor,crushing_power_kw,screening_power_kw,gravity_separation_power_kw,magnetic_separation_power_kw,flotation_power_kw,dms_power_kw,thickening_power_kw,filtration_power_kw,pumping_power_kw,conveying_power_kw,compressed_air_power_kw,water_treatment_power_kw,base_load_kw,operational_factor,is_peak_hours,is_off_peak,maintenance_mode,shift,energy_cost_kwh,hourly_energy_cost,demand_charge_exposure,hour_of_day,day_of_week,month,is_weekend
2020-03-17 15:00:00,3039.0,3416.0,1561.0,0.89,200.0,89.0,115.0,26.0,808.0,512.0,34.0,450.0,304.0,140.0,216.0,97.0,249.0,1.0,False,False,False,1,0.0916,278.48,63.31,15,1,3,False
2020-03-17 16:00:00,2919.0,3453.0,1845.0,0.845,200.0,85.0,171.0,33.0,651.0,408.0,41.0,501.0,289.0,219.0,184.0,53.0,249.0,1.0,False,False,False,2,0.0916,267.52,60.82,16,1,3,False
2020-03-17 17:00:00,3340.0,3702.0,1595.0,0.902,200.0,122.0,156.0,35.0,1193.0,438.0,33.0,363.0,306.0,149.0,216.0,86.0,249.0,1.0,True,False,False,2,0.1375,459.16,69.59,17,1,3,False
2020-03-17 18:00:00,3120.0,3620.0,1835.0,0.862,200.0,81.0,159.0,27.0,1057.0,374.0,37.0,374.0,354.0,120.0,221.0,75.0,249.0,1.0,True,False,False,2,0.1375,428.93,65.01,18,1,3,False
2020-03-17 19:00:00,2326.0,2807.0,1571.0,0.829,200.0,100.0,152.0,20.0,1024.0,321.0,41.0,550.0,210.0,144.0,252.0,66.0,249.0,0.75,True,False,False,2,0.1375,319.78,48.46,19,1,3,False
2020-03-17 20:00:00,2154.0,2582.0,1424.0,0.834,200.0,125.0,160.0,22.0,820.0,350.0,47.0,444.0,224.0,143.0,195.0,76.0,249.0,0.75,True,False,False,2,0.1375,296.15,44.88,20,1,3,False
2020-03-17 21:00:00,2723.0,3056.0,1387.0,0.891,200.0,85.0,171.0,34.0,1227.0,519.0,53.0,566.0,320.0,122.0,191.0,74.0,249.0,0.75,True,False,False,2,0.1375,374.37,56.74,21,1,3,False
2020-03-17 22:00:00,2554.0,3009.0,1590.0,0.849,200.0,108.0,128.0,21.0,1018.0,351.0,45.0,570.0,383.0,211.0,245.0,97.0,249.0,0.75,False,False,False,2,0.0916,234.04,53.21,22,1,3,False
2020-03-17 23:00:00,2463.0,2627.0,913.0,0.938,200.0,86.0,149.0,34.0,1241.0,425.0,57.0,263.0,298.0,194.0,254.0,79.0,249.0,0.75,False,True,False,2,0.0641,158.02,51.32,23,1,3,False
2020-03-18 00:00:00,238.0,285.0,158.0,0.833,200.0,115.0,118.0,26.0,1096.0,432.0,33.0,336.0,255.0,207.0,238.0,86.0,249.0,0.75,False,True,True,3,0.0642,15.26,4.95,0,2,3,False
2020-03-18 01:00:00,2440.0,2970.0,1693.0,0.822,206.0,89.0,110.0,27.0,1025.0,303.0,45.0,510.0,377.0,215.0,210.0,81.0,249.0,0.75,False,True,False,3,0.0642,156.61,50.83,1,2,3,False
2020-03-18 02:00:00,2086.0,2340.0,1061.0,0.891,200.0,106.0,163.0,36.0,849.0,435.0,52.0,266.0,213.0,122.0,222.0,69.0,249.0,0.75,False,True,False,3,0.0642,133.87,43.45,2,2,3,False
2020-03-18 03:00:00,2343.0,2733.0,1408.0,0.857,200.0,105.0,133.0,27.0,1029.0,403.0,58.0,415.0,290.0,146.0,190.0,55.0,249.0,0.75,False,True,False,3,0.0642,150.38,48.81,3,2,3,False
2020-03-18 04:00:00,2506.0,2901.0,1461.0,0.864,200.0,112.0,128.0,36.0,1109.0,467.0,31.0,506.0,187.0,223.0,197.0,83.0,249.0,0.75,False,True,False,3,0.0642,160.83,52.21,4,2,3,False
2020-03-18 05:00:00,2181.0,2602.0,1418.0,0.838,200.0,93.0,98.0,27.0,1127.0,357.0,49.0,290.0,231.0,109.0,184.0,59.0,249.0,0.75,False,True,False,3,0.0642,140.0,45.44,5,2,3,False
2020-03-18 06:00:00,3197.0,3741.0,1942.0,0.855,200.0,93.0,105.0,37.0,1113.0,421.0,41.0,374.0,277.0,204.0,215.0,68.0,249.0,1.0,False,False,False,3,0.0917,293.15,66.61,6,2,3,False
2020-03-18 07:00:00,3363.0,3693.0,1525.0,0.911,200.0,88.0,141.0,22.0,1103.0,471.0,54.0,412.0,370.0,165.0,241.0,64.0,249.0,1.0,True,False,False,3,0.1375,462.52,70.06,7,2,3,False
2020-03-18 08:00:00,2757.0,3188.0,1602.0,0.865,200.0,92.0,171.0,25.0,728.0,384.0,36.0,253.0,331.0,190.0,219.0,77.0,249.0,1.0,True,False,False,1,0.1375,379.14,57.43,8,2,3,False
2020-03-18 09:00:00,3464.0,3810.0,1587.0,0.909,200.0,92.0,144.0,24.0,1090.0,480.0,59.0,508.0,372.0,129.0,182.0,97.0,249.0,1.0,True,False,False,1,0.1375,476.38,72.16,9,2,3,False
2020-03-18 10:00:00,3110.0,3556.0,1725.0,0.874,305.0,119.0,145.0,24.0,777.0,400.0,38.0,423.0,319.0,188.0,218.0,100.0,249.0,1.0,True,False,False,1,0.1375,427.7,64.79,10,2,3,False
2020-03-18 11:00:00,2663.0,3147.0,1678.0,0.846,200.0,90.0,114.0,34.0,736.0,304.0,41.0,349.0,267.0,172.0,247.0,89.0,249.0,1.0,True,False,False,1,0.1375,366.23,55.48,11,2,3,False
2020-03-18 12:00:00,2801.0,3127.0,1389.0,0.896,200.0,123.0,136.0,30.0,756.0,345.0,48.0,251.0,361.0,194.0,255.0,92.0,249.0,1.0,False,False,False,1,0.0917,256.85,58.36,12,2,3,False
2020-03-18 13:00:00,3269.0,3831.0,1998.0,0.853,200.0,120.0,95.0,26.0,856.0,522.0,45.0,559.0,388.0,106.0,204.0,87.0,249.0,1.0,False,False,False,1,0.0917,299.75,68.11,13,2,3,False
2020-03-18 14:00:00,3347.0,3922.0,2044.0,0.853,200.0,108.0,160.0,28.0,918.0,406.0,54.0,508.0,416.0,197.0,214.0,83.0,249.0,1.0,False,False,False,1,0.0917,306.9,69.73,14,2,3,False
2020-03-18 15:00:00,2894.0,3342.0,1672.0,0.866,200.0,115.0,163.0,21.0,667.0,405.0,54.0,362.0,418.0,164.0,195.0,53.0,249.0,1.0,False,False,False,1,0.0917,265.33,60.29,15,2,3,False
2020-03-18 16:00:00,3265.0,3830.0,2003.0,0.852,200.0,85.0,112.0,23.0,1238.0,368.0,32.0,435.0,275.0,155.0,219.0,73.0,249.0,1.0,False,False,False,2,0.0917,299.32,68.01,16,2,3,False
2020-03-18 17:00:00,2979.0,3464.0,1768.0,0.86,200.0,75.0,134.0,22.0,1022.0,339.0,56.0,400.0,183.0,205.0,218.0,77.0,249.0,1.0,True,False,False,2,0.1375,409.76,62.07,17,2,3,False
2020-03-18 18:00:00,3434.0,4000.0,2052.0,0.858,200.0,76.0,143.0,33.0,1238.0,419.0,58.0,490.0,251.0,177.0,255.0,82.0,249.0,1.0,True,False,False,2,0.1375,472.27,71.54,18,2,3,False
2020-03-18 19:00:00,2441.0,2918.0,1600.0,0.836,200.0,90.0,147.0,36.0,1087.0,396.0,32.0,461.0,295.0,149.0,255.0,93.0,249.0,0.75,True,False,False,2,0.1375,335.65,50.84,19,2,3,False
2020-03-18 20:00:00,2494.0,2844.0,1367.0,0.877,200.0,96.0,141.0,33.0,1228.0,302.0,58.0,523.0,260.0,127.0,220.0,91.0,249.0,0.75,True,False,False,2,0.1375,343.07,51.97,20,2,3,False
2020-03-18 21:00:00,2399.0,2869.0,1573.0,0.836,200.0,85.0,163.0,22.0,1093.0,441.0,44.0,333.0,360.0,115.0,228.0,82.0,249.0,0.75,True,False,False,2,0.1375,329.95,49.98,21,2,3,False
2020-03-18 22:00:00,2645.0,3142.0,1697.0,0.842,200.0,98.0,157.0,20.0,1121.0,491.0,57.0,432.0,384.0,224.0,196.0,69.0,249.0,0.75,False,False,False,2,0.0917,242.48,55.09,22,2,3,False
2020-03-18 23:00:00,2230.0,2368.0,796.0,0.942,200.0,83.0,162.0,20.0,854.0,458.0,54.0,518.0,181.0,126.0,196.0,57.0,249.0,0.75,False,True,False,2,0.0642,143.15,46.47,23,2,3,False
2020-03-19 00:00:00,2442.0,2781.0,1331.0,0.878,200.0,85.0,150.0,29.0,1182.0,388.0,34.0,326.0,341.0,191.0,219.0,70.0,249.0,0.75,False,True,False,3,0.0642,156.83,50.88,0,3,3,False
2020-03-19 01:00:00,2471.0,2826.0,1372.0,0.874,200.0,113.0,157.0,30.0,1035.0,372.0,52.0,411.0,364.0,217.0,220.0,77.0,249.0,0.75,False,True,False,3,0.0642,158.66,51.47,1,3,3,False
2020-03-19 02:00:00,2405.0,2776.0,1386.0,0.866,200.0,105.0,99.0,28.0,953.0,516.0,43.0,388.0,419.0,126.0,258.0,67.0,249.0,0.75,False,True,False,3,0.0642,154.42,50.1,2,3,3,False
2020-03-19 03:00:00,2170.0,2447.0,1132.0,0.887,200.0,119.0,130.0,36.0,835.0,325.0,48.0,277.0,367.0,195.0,258.0,96.0,249.0,0.75,False,True,False,3,0.0642,139.34,45.21,3,3,3,False
2020-03-19 04:00:00,2347.0,2755.0,1442.0,0.852,200.0,110.0,135.0,26.0,1138.0,362.0,51.0,334.0,228.0,189.0,204.0,92.0,249.0,0.75,False,True,False,3,0.0642,150.72,48.9,4,3,3,False
2020-03-19 05:00:00,2215.0,2554.0,1271.0,0.867,200.0,95.0,145.0,32.0,762.0,436.0,38.0,473.0,230.0,189.0,259.0,92.0,249.0,0.75,False,True,False,3,0.0642,142.26,46.16,5,3,3,False
2020-03-19 06:00:00,3038.0,3297.0,1281.0,0.921,200.0,122.0,163.0,23.0,839.0,381.0,55.0,581.0,209.0,137.0,258.0,61.0,249.0,1.0,False,False,False,3,0.0917,278.66,63.29,6,3,3,False
2020-03-19 07:00:00,3292.0,4002.0,2275.0,0.823,200.0,94.0,120.0,22.0,1137.0,465.0,54.0,505.0,241.0,106.0,253.0,83.0,249.0,1.0,True,False,False,3,0.1376,453.01,68.59,7,3,3,False
2020-03-19 08:00:00,3065.0,3383.0,1431.0,0.906,200.0,114.0,102.0,35.0,951.0,491.0,58.0,334.0,325.0,125.0,209.0,59.0,249.0,1.0,True,False,False,1,0.1376,421.76,63.86,8,3,3,False
2020-03-19 09:00:00,2906.0,3300.0,1563.0,0.881,200.0,99.0,172.0,33.0,897.0,367.0,53.0,406.0,244.0,115.0,203.0,57.0,249.0,1.0,True,False,False,1,0.1376,399.85,60.54,9,3,3,False
2020-03-19 10:00:00,3076.0,3413.0,1478.0,0.901,200.0,89.0,96.0,28.0,1066.0,402.0,49.0,327.0,358.0,115.0,250.0,78.0,249.0,1.0,True,False,False,1,0.1376,423.32,64.09,10,3,3,False
2020-03-19 11:00:00,3254.0,3661.0,1678.0,0.889,200.0,77.0,170.0,37.0,1020.0,420.0,35.0,488.0,367.0,113.0,228.0,62.0,249.0,1.0,True,False,False,1,0.1376,447.75,67.79,11,3,3,False
2020-03-19 12:00:00,3420.0,3931.0,1939.0,0.87,200.0,82.0,97.0,29.0,978.0,510.0,56.0,513.0,410.0,220.0,201.0,60.0,249.0,1.0,False,False,False,1,0.0917,313.75,71.25,12,3,3,False
2020-03-19 13:00:00,3323.0,3815.0,1874.0,0.871,200.0,95.0,151.0,36.0,1167.0,496.0,44.0,289.0,340.0,152.0,245.0,93.0,249.0,1.0,False,False,False,1,0.0917,304.84,69.23,13,3,3,False
2020-03-19 14:00:00,3474.0,3878.0,1724.0,0.896,200.0,90.0,132.0,23.0,1105.0,397.0,35.0,571.0,409.0,155.0,243.0,98.0,249.0,1.0,False,False,False,1,0.0917,318.65,72.37,14,3,3,False
2020-03-19 15:00:00,2973.0,3548.0,1937.0,0.838,200.0,80.0,139.0,28.0,765.0,469.0,50.0,557.0,183.0,165.0,248.0,75.0,249.0,1.0,False,False,False,1,0.0917,272.73,61.94,15,3,3,False
2020-03-19 16:00:00,3555.0,4058.0,1957.0,0.876,209.0,87.0,101.0,33.0,1236.0,393.0,45.0,582.0,350.0,165.0,200.0,92.0,249.0,1.0,False,False,False,2,0.0917,326.07,74.05,16,3,3,False
2020-03-19 17:00:00,3354.0,3868.0,1926.0,0.867,200.0,77.0,136.0,20.0,1013.0,517.0,55.0,543.0,264.0,205.0,219.0,57.0,249.0,1.0,True,False,False,2,0.1376,461.57,69.88,17,3,3,False
2020-03-19 18:00:00,3280.0,3683.0,1675.0,0.891,200.0,107.0,141.0,28.0,872.0,500.0,43.0,509.0,343.0,220.0,245.0,53.0,249.0,1.0,True,False,False,2,0.1376,451.3,68.33,18,3,3,False
2020-03-19 19:00:00,2483.0,2800.0,1294.0,0.887,200.0,98.0,147.0,36.0,990.0,469.0,55.0,505.0,264.0,189.0,221.0,84.0,249.0,0.75,True,False,False,2,0.1376,341.64,51.73,19,3,3,False
2020-03-19 20:00:00,2526.0,2880.0,1383.0,0.877,200.0,87.0,156.0,26.0,1066.0,358.0,36.0,546.0,320.0,217.0,230.0,86.0,249.0,0.75,True,False,False,2,0.1376,347.58,52.62,20,3,3,False
2020-03-19 21:00:00,2316.0,2690.0,1368.0,0.861,200.0,78.0,155.0,22.0,786.0,419.0,36.0,569.0,347.0,156.0,210.0,60.0,249.0,0.75,True,False,False,2,0.1376,318.68,48.25,21,3,3,False
2020-03-19 22:00:00,2326.0,2568.0,1088.0,0.906,200.0,107.0,142.0,24.0,904.0,439.0,36.0,387.0,352.0,182.0,189.0,55.0,249.0,0.75,False,False,False,2,0.0917,213.36,48.46,22,3,3,False
2020-03-19 23:00:00,2104.0,2435.0,1226.0,0.864,200.0,103.0,129.0,21.0,754.0,343.0,41.0,480.0,184.0,182.0,253.0,100.0,249.0,0.75,False,True,False,2,0.0642,135.13,43.84,23,3,3,False
2020-03-20 00:00:00,2254.0,2728.0,1536.0,0.826,200.0,80.0,119.0,22.0,955.0,419.0,53.0,443.0,216.0,161.0,252.0,68.0,249.0,0.75,False,True,False,3,0.0642,144.8,46.96,0,4,3,False
2020-03-20 01:00:00,2409.0,2851.0,1524.0,0.845,200.0,102.0,140.0,37.0,1194.0,437.0,37.0,292.0,298.0,143.0,241.0,62.0,249.0,0.75,False,True,False,3,0.0642,154.78,50.19,1,4,3,False
2020-03-20 02:00:00,2352.0,2588.0,1080.0,0.909,200.0,96.0,129.0,22.0,1026.0,416.0,41.0,438.0,294.0,132.0,240.0,70.0,249.0,0.75,False,True,False,3,0.0642,151.08,48.99,2,4,3,False
2020-03-20 03:00:00,2241.0,2488.0,1081.0,0.901,200.0,110.0,158.0,30.0,1143.0,327.0,32.0,255.0,231.0,153.0,256.0,87.0,249.0,0.75,False,True,False,3,0.0642,143.98,46.69,3,4,3,False
2020-03-20 04:00:00,2158.0,2469.0,1200.0,0.874,200.0,85.0,145.0,28.0,810.0,540.0,55.0,252.0,221.0,201.0,251.0,75.0,249.0,0.75,False,True,False,3,0.0642,138.6,44.95,4,4,3,False
2020-03-20 05:00:00,2504.0,2768.0,1181.0,0.904,200.0,78.0,149.0,34.0,1200.0,485.0,36.0,273.0,361.0,194.0,212.0,61.0,249.0,0.75,False,True,False,3,0.0642,160.85,52.16,5,4,3,False
2020-03-20 06:00:00,3427.0,3984.0,2032.0,0.86,200.0,95.0,108.0,22.0,1218.0,342.0,58.0,530.0,293.0,217.0,204.0,70.0,249.0,1.0,False,False,False,3,0.0918,314.5,71.39,6,4,3,False
2020-03-20 07:00:00,2925.0,3377.0,1688.0,0.866,200.0,106.0,140.0,21.0,689.0,312.0,51.0,533.0,336.0,188.0,227.0,77.0,249.0,1.0,True,False,False,3,0.1377,402.73,60.95,7,4,3,False
2020-03-20 08:00:00,3354.0,3810.0,1806.0,0.88,200.0,84.0,116.0,34.0,1111.0,489.0,55.0,525.0,306.0,105.0,203.0,68.0,249.0,1.0,True,False,False,1,0.1377,461.76,69.88,8,4,3,False
2020-03-20 09:00:00,3233.0,3748.0,1896.0,0.863,200.0,92.0,148.0,28.0,1145.0,392.0,56.0,348.0,269.0,190.0,253.0,96.0,249.0,1.0,True,False,False,1,0.1377,445.12,67.36,9,4,3,False
2020-03-20 10:00:00,2961.0,3418.0,1707.0,0.866,200.0,124.0,140.0,25.0,725.0,437.0,36.0,405.0,379.0,138.0,220.0,79.0,249.0,1.0,True,False,False,1,0.1377,407.6,61.68,10,4,3,False
2020-03-20 11:00:00,3051.0,3477.0,1667.0,0.878,200.0,91.0,127.0,35.0,1012.0,448.0,48.0,319.0,265.0,178.0,219.0,59.0,249.0,1.0,True,False,False,1,0.1377,420.01,63.56,11,4,3,False
2020-03-20 12:00:00,2856.0,3429.0,1899.0,0.833,200.0,76.0,150.0,23.0,792.0,444.0,36.0,306.0,365.0,105.0,258.0,92.0,249.0,1.0,False,False,False,1,0.0918,262.07,59.49,12,4,3,False
2020-03-20 13:00:00,3152.0,3777.0,2081.0,0.835,200.0,90.0,143.0,25.0,946.0,393.0,41.0,542.0,322.0,130.0,229.0,56.0,249.0,1.0,False,False,False,1,0.0918,289.32,65.68,13,4,3,False
2020-03-20 14:00:00,3144.0,3670.0,1894.0,0.857,200.0,118.0,120.0,32.0,872.0,325.0,44.0,593.0,363.0,124.0,198.0,92.0,249.0,1.0,False,False,False,1,0.0918,288.53,65.5,14,4,3,False
2020-03-20 15:00:00,2991.0,3467.0,1753.0,0.863,200.0,103.0,103.0,32.0,861.0,514.0,55.0,403.0,251.0,144.0,200.0,56.0,249.0,1.0,False,False,False,1,0.0918,274.47,62.31,15,4,3,False
2020-03-20 16:00:00,3262.0,3840.0,2026.0,0.849,200.0,96.0,111.0,32.0,1056.0,355.0,51.0,509.0,340.0,152.0,209.0,93.0,249.0,1.0,False,False,False,2,0.0918,299.39,67.96,16,4,3,False
2020-03-20 17:00:00,3393.0,4087.0,2280.0,0.83,200.0,75.0,173.0,32.0,1181.0,408.0,53.0,400.0,300.0,214.0,223.0,90.0,249.0,1.0,True,False,False,2,0.1377,467.03,70.68,17,4,3,False
2020-03-20 18:00:00,3415.0,3880.0,1841.0,0.88,200.0,91.0,171.0,33.0,1212.0,494.0,44.0,369.0,312.0,144.0,209.0,74.0,249.0,1.0,True,False,False,2,0.1377,470.1,71.14,18,4,3,False
2020-03-20 19:00:00,2168.0,2757.0,1703.0,0.786,200.0,101.0,105.0,35.0,772.0,523.0,51.0,325.0,277.0,175.0,252.0,65.0,249.0,0.75,True,False,False,2,0.1377,298.39,45.16,19,4,3,False
2020-03-20 20:00:00,2324.0,2598.0,1161.0,0.895,265.0,96.0,122.0,24.0,1108.0,404.0,42.0,317.0,225.0,138.0,236.0,97.0,249.0,0.75,True,False,False,2,0.1377,319.92,48.42,20,4,3,False
2020-03-20 21:00:00,2351.0,2627.0,1173.0,0.895,200.0,96.0,157.0,31.0,953.0,368.0,46.0,593.0,248.0,112.0,256.0,69.0,249.0,0.75,True,False,False,2,0.1377,323.61,48.97,21,4,3,False
2020-03-20 22:00:00,1992.0,2340.0,1227.0,0.851,200.0,102.0,154.0,22.0,885.0,307.0,53.0,254.0,198.0,156.0,224.0,56.0,249.0,0.75,False,False,False,2,0.0918,182.82,41.5,22,4,3,False
2020-03-20 23:00:00,2210.0,2496.0,1162.0,0.885,200.0,97.0,111.0,21.0,834.0,401.0,31.0,437.0,287.0,172.0,237.0,91.0,249.0,0.75,False,True,False,2,0.0642,141.95,46.03,23,4,3,False
2020-03-21 00:00:00,1337.0,1590.0,860.0,0.841,200.0,111.0,96.0,26.0,949.0,444.0,43.0,254.0,319.0,194.0,225.0,73.0,249.0,0.45,False,True,False,3,0.0643,85.93,27.86,0,5,3,True
2020-03-21 01:00:00,1251.0,1361.0,537.0,0.919,200.0,115.0,95.0,26.0,784.0,442.0,42.0,393.0,207.0,150.0,234.0,52.0,249.0,0.45,False,True,False,3,0.0643,80.38,26.06,1,5,3,True
2020-03-21 02:00:00,1415.0,1538.0,602.0,0.92,200.0,91.0,104.0,30.0,771.0,426.0,50.0,593.0,418.0,114.0,239.0,75.0,249.0,0.45,False,True,False,3,0.0643,90.95,29.48,2,5,3,True
2020-03-21 03:00:00,1482.0,1626.0,669.0,0.911,200.0,105.0,171.0,30.0,922.0,403.0,44.0,590.0,355.0,130.0,186.0,78.0,249.0,0.45,False,True,False,3,0.0643,95.24,30.87,3,5,3,True
2020-03-21 04:00:00,1381.0,1569.0,745.0,0.88,200.0,85.0,142.0,24.0,898.0,404.0,31.0,429.0,377.0,139.0,249.0,78.0,249.0,0.45,False,True,False,3,0.0643,88.76,28.77,4,5,3,True
2020-03-21 05:00:00,1425.0,1606.0,739.0,0.888,200.0,121.0,147.0,37.0,1236.0,329.0,35.0,313.0,281.0,143.0,214.0,52.0,249.0,0.45,False,True,False,3,0.0643,91.59,29.69,5,5,3,True
2020-03-21 06:00:00,230.0,271.0,142.0,0.851,417.0,77.0,141.0,29.0,1233.0,470.0,39.0,559.0,387.0,131.0,205.0,96.0,249.0,0.6,False,False,True,3,0.0918,21.14,4.8,6,5,3,True
2020-03-21 07:00:00,2060.0,2411.0,1252.0,0.855,200.0,105.0,132.0,35.0,1230.0,525.0,48.0,307.0,328.0,204.0,215.0,50.0,249.0,0.6,True,False,False,3,0.1377,283.73,42.92,7,5,3,True
2020-03-21 08:00:00,1616.0,1885.0,970.0,0.857,200.0,124.0,145.0,22.0,803.0,306.0,49.0,385.0,192.0,116.0,224.0,91.0,249.0,0.6,True,False,False,1,0.1377,222.55,33.67,8,5,3,True
2020-03-21 09:00:00,1767.0,2067.0,1072.0,0.855,200.0,121.0,171.0,20.0,747.0,392.0,41.0,563.0,216.0,131.0,219.0,68.0,249.0,0.6,True,False,False,1,0.1377,243.34,36.81,9,5,3,True
2020-03-21 10:00:00,1826.0,2160.0,1155.0,0.845,200.0,124.0,159.0,22.0,947.0,456.0,58.0,393.0,238.0,107.0,249.0,68.0,249.0,0.6,True,False,False,1,0.1377,251.46,38.04,10,5,3,True
2020-03-21 11:00:00,2052.0,2284.0,1004.0,0.898,200.0,78.0,129.0,37.0,1213.0,408.0,49.0,535.0,212.0,207.0,215.0,83.0,249.0,0.6,True,False,False,1,0.1377,282.59,42.75,11,5,3,True
2020-03-21 12:00:00,1838.0,2066.0,945.0,0.889,200.0,107.0,108.0,35.0,707.0,482.0,45.0,560.0,376.0,124.0,224.0,60.0,249.0,0.6,False,False,False,1,0.0918,168.72,38.28,12,5,3,True
2020-03-21 13:00:00,1786.0,2095.0,1095.0,0.853,200.0,88.0,147.0,29.0,768.0,318.0,33.0,587.0,338.0,127.0,187.0,79.0,249.0,0.6,False,False,False,1,0.0918,164.0,37.21,13,5,3,True
2020-03-21 14:00:00,1886.0,2102.0,929.0,0.897,200.0,77.0,150.0,28.0,1191.0,331.0,49.0,396.0,198.0,185.0,209.0,71.0,249.0,0.6,False,False,False,1,0.0918,173.14,39.29,14,5,3,True
2020-03-21 15:00:00,1805.0,2121.0,1114.0,0.851,200.0,105.0,144.0,28.0,993.0,463.0,56.0,253.0,321.0,125.0,208.0,59.0,249.0,0.6,False,False,False,1,0.0918,165.74,37.61,15,5,3,True
2020-03-21 16:00:00,1911.0,2381.0,1420.0,0.803,200.0,112.0,142.0,27.0,1005.0,427.0,51.0,316.0,364.0,185.0,255.0,88.0,249.0,0.6,False,False,False,2,0.0918,175.43,39.81,16,5,3,True
2020-03-21 17:00:00,2031.0,2340.0,1162.0,0.868,200.0,94.0,152.0,30.0,1015.0,456.0,39.0,577.0,270.0,193.0,187.0,87.0,249.0,0.6,True,False,False,2,0.1377,279.66,42.3,17,5,3,True
2020-03-21 18:00:00,1936.0,2213.0,1074.0,0.874,200.0,124.0,125.0,25.0,935.0,364.0,50.0,515.0,333.0,199.0,248.0,88.0,249.0,0.6,True,False,False,2,0.1377,266.58,40.33,18,5,3,True
2020-03-21 19:00:00,1419.0,1629.0,801.0,0.871,200.0,91.0,97.0,22.0,1153.0,353.0,56.0,392.0,299.0,152.0,237.0,63.0,249.0,0.45,True,False,False,2,0.1377,195.38,29.56,19,5,3,True
2020-03-21 20:00:00,1346.0,1673.0,994.0,0.804,200.0,100.0,106.0,21.0,878.0,430.0,32.0,311.0,386.0,186.0,216.0,74.0,249.0,0.45,True,False,False,2,0.1377,185.35,28.04,20,5,3,True
2020-03-21 21:00:00,133.0,145.0,57.0,0.92,200.0,118.0,116.0,29.0,694.0,381.0,42.0,463.0,382.0,201.0,231.0,76.0,249.0,0.45,True,False,True,2,0.1377,18.37,2.78,21,5,3,True
2020-03-21 22:00:00,1481.0,1584.0,561.0,0.935,200.0,95.0,129.0,26.0,1157.0,509.0,41.0,283.0,288.0,190.0,237.0,99.0,249.0,0.45,False,False,False,2,0.0918,135.97,30.85,22,5,3,True
2020-03-21 23:00:00,1285.0,1464.0,702.0,0.878,200.0,100.0,96.0,24.0,631.0,351.0,42.0,596.0,260.0,208.0,188.0,81.0,249.0,0.45,False,True,False,2,0.0643,82.56,26.76,23,5,3,True
2020-03-22 00:00:00,1371.0,1618.0,859.0,0.847,200.0,120.0,106.0,28.0,1151.0,311.0,42.0,397.0,243.0,122.0,240.0,67.0,249.0,0.45,False,True,False,3,0.0643,88.14,28.56,0,6,3,True
2020-03-22 01:00:00,1484.0,1767.0,958.0,0.84,200.0,77.0,158.0,28.0,1157.0,432.0,50.0,425.0,193.0,214.0,231.0,98.0,249.0,0.45,False,True,False,3,0.0643,95.44,30.93,1,6,3,True
2020-03-22 02:00:00,1267.0,1460.0,724.0,0.868,200.0,114.0,172.0,21.0,754.0,452.0,35.0,376.0,187.0,167.0,206.0,76.0,249.0,0.45,False,True,False,3,0.0643,81.49,26.41,2,6,3,True
2020-03-22 03:00:00,1457.0,1673.0,822.0,0.871,200.0,94.0,146.0,28.0,912.0,321.0,57.0,596.0,364.0,174.0,186.0,81.0,249.0,0.45,False,True,False,3,0.0643,93.7,30.36,3,6,3,True
2020-03-22 04:00:00,1218.0,1378.0,644.0,0.884,200.0,116.0,115.0,27.0,710.0,417.0,38.0,405.0,226.0,106.0,245.0,74.0,249.0,0.45,False,True,False,3,0.0643,78.32,25.38,4,6,3,True
2020-03-22 05:00:00,1409.0,1609.0,777.0,0.876,200.0,107.0,102.0,26.0,1037.0,501.0,36.0,263.0,271.0,221.0,255.0,95.0,249.0,0.45,False,True,False,3,0.0643,90.58,29.35,5,6,3,True
2020-03-22 06:00:00,1813.0,1913.0,609.0,0.948,200.0,101.0,127.0,30.0,1006.0,344.0,52.0,363.0,243.0,193.0,203.0,95.0,249.0,0.6,False,False,False,3,0.0918,166.56,37.78,6,6,3,True
2020-03-22 07:00:00,1652.0,1936.0,1010.0,0.853,200.0,100.0,117.0,22.0,809.0,424.0,42.0,257.0,243.0,224.0,188.0,55.0,249.0,0.6,True,False,False,3,0.1378,227.58,34.41,7,6,3,True
2020-03-22 08:00:00,1816.0,2000.0,838.0,0.908,200.0,114.0,151.0,26.0,1032.0,308.0,57.0,403.0,207.0,177.0,200.0,81.0,249.0,0.6,True,False,False,1,0.1378,250.13,37.82,8,6,3,True
2020-03-22 09:00:00,1693.0,2004.0,1073.0,0.845,200.0,110.0,114.0,23.0,723.0,473.0,56.0,381.0,277.0,138.0,243.0,55.0,249.0,0.6,True,False,False,1,0.1378,233.23,35.27,9,6,3,True
2020-03-22 10:00:00,1931.0,2121.0,876.0,0.911,210.0,108.0,138.0,30.0,740.0,500.0,51.0,531.0,387.0,176.0,185.0,83.0,249.0,0.6,True,False,False,1,0.1378,266.04,40.23,10,6,3,True
2020-03-22 11:00:00,1762.0,1984.0,911.0,0.888,200.0,119.0,173.0,21.0,895.0,363.0,45.0,310.0,383.0,109.0,234.0,51.0,249.0,0.6,True,False,False,1,0.1378,242.82,36.72,11,6,3,True
